 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.959926785	0.0170919915	0.00414735068	0.00239636258	0.003385187015	0.00378319437	0.002030643145	0.002067292243	0.0031434709625	0.002027732652
t	0.924141928333	0.0482011748333	0.00869948868	0.00412136204667	0.00355437234833	0.00191450710333	0.00384644627833	0.002714923243	0.00166529089583	0.001140533752
s	0.658006209444	0.241981924944	0.0512589928933	0.0109965003489	0.00751349844944	0.00189980216778	0.0100879044261	0.0121119537477	0.00388761223194	0.00225562391733
e	0.548783436481	0.346400974981	0.0584233613644	0.0099811030043	0.00648089397981	0.00146468234593	0.0090169677507	0.0132336034006	0.00403378101398	0.00218119400744
r	0.575430088827	0.36735384166	0.0341060695215	0.00466771832277	0.0031078483566	0.00084811732531	0.0054745860589	0.0057852926182	0.00161918900799	0.00160727027081
e	0.358156419609	0.59012827722	0.0364202538405	0.00291288944426	0.0019949500522	0.00057492650377	0.00429724356163	0.00329830425807	0.000805891943997	0.0014108765883
k	0.16507280587	0.754909722407	0.0702687299468	0.00206812898475	0.0009887717674	0.000378221189923	0.00231712382921	0.00170476027136	0.000766975455999	0.0015247825608
a	0.09766609129	0.660107490802	0.232453286649	0.00307840212825	0.00112959157247	0.000349636849974	0.00172220679974	0.00117528807779	0.000754795552666	0.00156321344913
k	0.06882999043	0.535463380267	0.37886489555	0.00768715024275	0.00151066675749	0.000430400636658	0.00285395715658	0.000873269813263	0.000914623251555	0.00257168234524
à	0.05346627081	0.387939533422	0.520920815183	0.0266382460809	0.00229157248583	0.000581205602219	0.00350075298553	0.000773008369754	0.000970451027518	0.00291819370375
n	0.03745793027	0.244627777807	0.662481018394	0.0464868183603	0.00306054252861	0.00075036091074	0.00265784526184	0.000719319455251	0.000546970536173	0.00121143488992
n	0.0266488727567	0.215433992602	0.637886586131	0.0848917307868	0.0161953719095	0.00267000030358	0.00465414742061	0.00617128731842	0.00300257446206	0.00244540162997
i	0.0359843565856	0.152305365201	0.581664145377	0.171683220262	0.0348398439698	0.00409274726786	0.0055072249402	0.00761358938614	0.00363080277735	0.00267866676666
t	0.0291399445952	0.0774937794003	0.564523665126	0.276492933421	0.0318060134899	0.00385331042262	0.0101067131134	0.00350385394205	0.00172008224912	0.00135969514555
s	0.0151156675984	0.0826653898001	0.452914701709	0.38584696114	0.0325653806633	0.00553172580754	0.0140066107045	0.00565999584735	0.00356555188304	0.00212803891518
ì	0.0217575618661	0.0875984419334	0.295058403903	0.425298533713	0.135253047554	0.00979951026918	0.0129777069015	0.00616658744912	0.00385829300768	0.00223191651839
