 	lo	posso	finire	di	scrivere	</S>
o	0.702772215	0.27328999625	0.018095271725	0.00221492604	0.00255111825	0.001076548165
s	0.460742891667	0.52617949875	0.007790951225	0.00150847554	0.00143748635	0.00234079153167
ò	0.233585773222	0.757292999583	0.00432902331833	0.00117755361133	0.000922658753333	0.00269208207356
z	0.135940267074	0.858229366528	0.00315481841611	0.00085424403511	0.000706985087778	0.00111435826419
o	0.136904722358	0.854284388843	0.00655424637204	0.00096092488837	0.000660788895926	0.000634932381397
s	0.117898874119	0.855558529614	0.0197511497907	0.00386570457279	0.00176930796531	0.00115643207713
p	0.0765081387063	0.748059609871	0.142508600597	0.0265184686909	0.00326381518844	0.00314135749238
i	0.0523871955688	0.48673291329	0.410857640199	0.043564214897	0.00301567382948	0.00344236239746
c	0.0414381785229	0.233610205763	0.678653060066	0.0373728269657	0.00554067527649	0.00338505113249
c	0.036432635841	0.133583401921	0.594764266689	0.102822108989	0.0748163197588	0.0575812454775
è	0.039918278947	0.109365239307	0.414908835563	0.255146769663	0.105619082253	0.0750417644925
t	0.0353229883157	0.0882412664357	0.415033078521	0.376194923221	0.056620957751	0.0285867379975
s	0.0294700421052	0.0634296964786	0.277543695174	0.470085794407	0.0985563872503	0.0609143431658
i	0.0166417393684	0.0338203058262	0.120710655391	0.525262384802	0.171340199083	0.132224701055
à	0.00880677728947	0.0207310671087	0.0681698954637	0.549899861601	0.238936169694	0.113456207018
t	0.00480735559649	0.0138962958696	0.0521113661546	0.521668243867	0.317849389898	0.0896673523393
s	0.00385400403216	0.0106170241232	0.0410274487182	0.394808987956	0.360730439966	0.188962114113
e	0.00286787617739	0.00730650654107	0.0228997389061	0.242336275985	0.392669666655	0.331919924704
g	0.00179574064246	0.00542085801369	0.015954051302	0.157207911995	0.476968032218	0.342653384901
r	0.00100796719749	0.00449932897123	0.015892925434	0.127137763998	0.626978090739	0.2244839283
à	0.00613020346583	0.00968611745708	0.0232299451447	0.116395961333	0.692514296913	0.152043472767
t	0.00838958978861	0.010899055919	0.0225679517149	0.105430255111	0.690397585638	0.162315540922
s	0.00437612366287	0.006260466073	0.0138357675716	0.0795691163703	0.667931495213	0.228027040307
i	0.00431405255429	0.006033368691	0.0116886738572	0.0617803854568	0.468684465071	0.447499066769
</S>	0.00536425812714	0.0076367833455	0.0118087554286	0.0452993127284	0.307786582536	0.622104303384
