 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.960849435	0.0048591505	0.00334087585	0.01759483785	0.0015496549	0.00256129075	0.0062436339	0.00300107395
è	0.951383225	0.0173581315	0.00362411308333	0.0169691258167	0.00131892501	0.00179656129867	0.00518805888833	0.00236183390667
o	0.665682435	0.3118119055	0.0117218651611	0.00696493207223	0.000518195106667	0.000703952168223	0.00177871106911	0.000818024571557
p	0.264794967667	0.653924141833	0.0646987577204	0.0144572736241	0.000480458475556	0.000444787276074	0.00084739017437	0.000352296483186
p	0.113278758556	0.728651667278	0.126006025907	0.030274248208	0.000508972668519	0.000410759582025	0.000639373351457	0.000230245071062
ò	0.0585693951853	0.620843322426	0.286661288636	0.0327680204027	0.000396270096173	0.000289300143342	0.000343415791819	0.000128975390354
r	0.0466818640618	0.477306067475	0.409900326212	0.0621187968009	0.00103371597539	0.00198328114045	0.00064934871194	0.000326602900118
k	0.0559905313539	0.411451415825	0.399058168737	0.1222610456	0.0035669004918	0.00535364591348	0.00149811257065	0.000820179266706
e	0.0465371554513	0.267668561942	0.444261142912	0.2294369652	0.0047851253306	0.00510911177116	0.00139016159022	0.000811734872235
t	0.0256506714838	0.129317847314	0.423514547637	0.407146611733	0.0039621307102	0.00874648672372	0.00102647479674	0.000635218307412
e	0.0291004604946	0.0853849157713	0.320728782546	0.497269837244	0.0452255005034	0.0204771732412	0.000972026212247	0.000841306969137
e	0.0269551438649	0.0572416402571	0.216322574182	0.446882719081	0.172525840168	0.0750802110804	0.00366100508408	0.00133084918971
t	0.010421104355	0.0243018895857	0.118337879394	0.37908432636	0.191830871389	0.268719423693	0.00513764626136	0.00216682439657
r	0.00719098081833	0.0151516790286	0.063708668798	0.304869488787	0.105375711796	0.488380874564	0.00639950348712	0.00892301946552
ò	0.0122298632728	0.0174006933429	0.0443697255993	0.183420636262	0.303290600599	0.420044214855	0.00693496916237	0.0123092208218
o	0.0111198107109	0.0141908856143	0.0348152941998	0.0862417414207	0.5639134002	0.272811211618	0.00852870988746	0.00837891170727
p	0.00436019142363	0.00702651247143	0.0236869220666	0.0541536331402	0.4501465234	0.435347610539	0.0146826726292	0.0105959323358
ò	0.00673032137454	0.00952835925714	0.0267082316889	0.0399879057134	0.377433881133	0.482605103513	0.0411524902097	0.0158537094453
s	0.00981338512485	0.013998821419	0.0336485708963	0.0373351352378	0.332444937044	0.495093831171	0.0598105910699	0.0178547451484
s	0.00945680304162	0.014351916473	0.0398123742988	0.0383178280793	0.156921182348	0.51253349039	0.136970301357	0.0916361317161
a	0.00733755518054	0.0110741983243	0.0341378278996	0.0251606526931	0.0829103547827	0.274046168797	0.386825943786	0.178507320572
t	0.00338228200685	0.0064644096081	0.0174144137665	0.016938711231	0.0488167199276	0.172076368266	0.575473597929	0.159433533524
è	0.00159233924895	0.0040275254027	0.0118540129222	0.0134707177437	0.0365441276425	0.133301889755	0.70364299931	0.0955664158413
l	0.00211049121632	0.00467782866757	0.0107637303074	0.0126255672479	0.0307753392142	0.096287713585	0.769181266437	0.0735781066138
o	0.00336537353877	0.00576979088919	0.00982366976913	0.012401708516	0.0237579597381	0.0817720575283	0.635717982146	0.227391508871
</S>	0.00356372646939	0.00494372794459	0.00732958388456	0.008319365408	0.0169379598691	0.0438755332642	0.543554481073	0.371475654436
