 	è	possibile	che	è	entrato	da	qui	</S>
i	0.9283506	0.03720629	0.00393248993	0.00172487874	0.023697602985	0.00090969428	0.0026458782	0.00153255565
s	0.683063513333	0.26821965	0.00713553931	0.00314221598	0.0261454148283	0.00152867689333	0.00288292613333	0.00788207018333
o	0.483886017778	0.447983576667	0.0403708144367	0.00329834832667	0.0119428134428	0.00123348955444	0.00212629596111	0.00915864598311
g	0.366627464259	0.488623832222	0.118216091479	0.00338106844222	0.0173166258143	0.000649113808147	0.00189872693704	0.00328709090304
g	0.208891093086	0.403539452407	0.27794002716	0.0370883954807	0.0570086886048	0.00423309353605	0.00674160094568	0.00455766562101
è	0.145194534362	0.181952956802	0.531854129053	0.0585296338269	0.0648294105349	0.00536519244535	0.00736332520523	0.004910815147
s	0.143426404787	0.183909606601	0.589739749684	0.0379487942756	0.0343804011783	0.00358058564845	0.00402562309174	0.002988810389
t	0.147440298262	0.222095688867	0.483116876561	0.0848682124252	0.0259569310594	0.0170855544495	0.0123764778306	0.00705997219633
e	0.098517152754	0.138660658956	0.47246315552	0.220135447475	0.0289197703531	0.0202773396832	0.0137280573282	0.00729846829211
k	0.0551714554513	0.108289715652	0.410220495173	0.296153952492	0.111385619451	0.00858269376107	0.00608462066073	0.00411145365737
a	0.0471127413504	0.114598297217	0.266187278391	0.330857970831	0.21497605315	0.0188520899204	0.00379852928691	0.00361703588579
m	0.0430649724501	0.068514099739	0.142696560797	0.281249405277	0.420153417717	0.0350494923068	0.00573840399564	0.00353366679526
b	0.01529037275	0.0403909512463	0.0695330482657	0.148663220092	0.629747815906	0.0698092924356	0.00934096099855	0.0172243647651
ì	0.0280030025167	0.0339519200821	0.0648691160886	0.134523380031	0.524663468635	0.183303260812	0.00849362433285	0.0221922555884
k	0.0324004155056	0.0361664793607	0.0627857613629	0.13806910001	0.500739142878	0.211435790271	0.00814512277762	0.0102582296628
e	0.0170434858352	0.0323682807869	0.037878941121	0.0811443940033	0.414596018293	0.363719256757	0.0325932519259	0.0206564176876
a	0.0115003187451	0.015737636329	0.0196852893737	0.0351762240011	0.149766441764	0.677093185586	0.0649416923086	0.0260992458959
p	0.00433936241503	0.00789796107633	0.00864344959123	0.0139822773337	0.0681318462547	0.644178175195	0.229038869103	0.0237880952986
ò	0.00448614783834	0.00769477292544	0.00805917433041	0.00993563811123	0.0409360804182	0.403952428398	0.483101856368	0.0418339064329
t	0.00497176904611	0.0143765866418	0.0128945247768	0.0139153937037	0.0407889611394	0.311337346133	0.523315812123	0.0783995801443
t	0.00369865978204	0.0195203892139	0.0143824912589	0.0152347755679	0.0440600703798	0.309686502044	0.406181297374	0.187235783381
u	0.00326994166068	0.0140169159713	0.00983426201963	0.0099678259893	0.0235004144599	0.228245314015	0.344160299125	0.36700498446
</S>	0.00243100043034	0.00916069883565	0.00675607040982	0.00640468669465	0.01471647373	0.156533267008	0.340936099563	0.46306165723
