 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.995206915	0.00208924105	0.000296076905	0.0001666044165	0.000161190765	0.000305632435	0.00045031078	0.000178473527	0.00095676259	0.000188786184
a	0.980465995	0.0172717851833	0.000663097578333	9.30211665e-05	0.000167523165	0.000421483958333	0.000261636946667	0.000105394130333	0.000446386513333	0.000103629387333
d	0.835163431667	0.147553383394	0.0122303914594	0.000258803662167	0.000450341041667	0.00176377628611	0.00101513304889	0.000304805280111	0.00114309336111	0.000116756749111
e	0.682491063889	0.244349184465	0.0672378138198	0.000398252694056	0.000491341543889	0.00201720823204	0.0012323335263	0.00035773407337	0.00132586388537	9.91310947037e-05
r	0.482790537963	0.408927974822	0.0887175786066	0.00146504383802	0.00113280685796	0.00315053454735	0.00279178071877	0.00179299923779	0.00471947312679	0.00451121078323
f	0.338631679321	0.423930038274	0.200134603536	0.00955282854601	0.00300316515265	0.00406671994912	0.00365009817292	0.00273619904593	0.0070338398756	0.00726078516108
ì	0.302220763107	0.307133636091	0.360502281179	0.014178044182	0.00349938058422	0.00204336578637	0.00162227049297	0.00140821068431	0.00362678924187	0.00376525462369
m	0.173750710036	0.356675745364	0.41979642706	0.0400433107273	0.00411006936141	0.00140763143212	0.00063007964299	0.000567781857103	0.00168590203062	0.0013323331189
m	0.0827037433453	0.293116931788	0.54959852902	0.0640725382424	0.00619896228714	0.00181823057737	0.000390648590997	0.000324622852368	0.00125991317687	0.000515872113967
u	0.0421368237818	0.184473120596	0.668041173007	0.0931340294141	0.00935715742905	0.00150527759246	0.000249776766999	0.000163136301456	0.00070902989429	0.000230492117322
f	0.0342547895939	0.101354489532	0.559590737669	0.274918243138	0.018258588143	0.00653478096415	0.00124054012567	0.000803208877819	0.00191689223343	0.00112774211844
è	0.033577969198	0.0632587425107	0.342501082556	0.473748681046	0.0670681347143	0.0132507376547	0.00159511861189	0.00106073656261	0.00238206810114	0.00155674166281
t	0.026257887066	0.0711139275036	0.271542317519	0.490575853682	0.110572478238	0.0222314065516	0.00306872397396	0.00136362035754	0.00226663012371	0.0010071236776
i	0.023784667022	0.0699990811679	0.20996172584	0.388755787894	0.260386266079	0.0383460791839	0.00417349712465	0.00151701020918	0.00227053478124	0.0008053056192
