 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.94613195	0.021198643	0.0171410554	0.0056983558	0.002019185	0.00193101955	0.0018545762	0.00318327918	0.00084192035
ù	0.95933835	0.0247424386667	0.00702227613333	0.00308021256	0.00154254397667	0.00118162793333	0.00120899545833	0.00137870331	0.000504783425667
o	0.744347433333	0.246132184222	0.00518577211111	0.00221978781333	0.000581563297223	0.00041731789111	0.000434873688777	0.000495333493333	0.000185679337889
o	0.406561011111	0.563051578074	0.0237051477037	0.00559228380444	0.000386657704074	0.000233021253703	0.000207193197259	0.000192132046444	7.0954797963e-05
f	0.30001927037	0.555161592691	0.112525814568	0.0287405679348	0.00133192564469	0.000375080244568	0.00058950172242	0.000359933937481	0.000896309597654
r	0.323906033457	0.449898980897	0.154674793523	0.0652366076449	0.0019443118149	0.000521295264856	0.00105766097414	0.000724855122494	0.00203548933255
a	0.242158304486	0.591010780299	0.103225273174	0.0592187988816	0.00116647058163	0.000357338784619	0.000743681698713	0.000570191944165	0.00154919154592
b	0.136266464829	0.681383213433	0.141027211058	0.0375187426272	0.00164096177054	0.000605420207873	0.000382945913571	0.000537698208055	0.000637334350373
b	0.21693550161	0.457663204478	0.218670787019	0.0737157708757	0.0260674514235	0.00460177930262	0.000706363644524	0.000629195636018	0.00100996708346
i	0.225044120537	0.310974961493	0.260388655673	0.158143340292	0.0373893021412	0.00593774260087	0.000726821008175	0.000342467093673	0.00105262531449
k	0.0983559525123	0.242556933831	0.419185065224	0.206576893431	0.0234406783804	0.00491062790029	0.000495608729392	0.00108574117956	0.00339249755816
è	0.0523053065041	0.116773781277	0.520232901741	0.254079614477	0.0464765554601	0.00419998546676	0.000415570086464	0.00132751726385	0.00418876063605
s	0.0354793435014	0.112008687092	0.460148943914	0.313072354826	0.0711355131534	0.00508489412225	0.000616362338821	0.000759975725283	0.00169393046202
s	0.0378076625005	0.136451502364	0.369031934638	0.279999878275	0.122061012384	0.0348620900407	0.00935004827961	0.00650344287509	0.00393241428734
a	0.0484107888335	0.114070799455	0.276359461546	0.249868046092	0.240225937461	0.0456671950136	0.0123554447932	0.00830595945836	0.00473632224911
n	0.0373327110445	0.0605298551517	0.223989353849	0.239821492031	0.376625019154	0.0497072966712	0.00513965969773	0.00385940725279	0.0029951759697
o	0.0225451564482	0.0355839983839	0.155593054616	0.16444976401	0.542520883051	0.0706403088904	0.00381882396591	0.00239370788426	0.00245429762323
m	0.0165013645827	0.0251760074613	0.103528789872	0.121369758003	0.513291771017	0.21044273963	0.00377768278864	0.00325358916142	0.00265831610774
a	0.0141664579609	0.0262637718204	0.100444194957	0.115058749334	0.445608113672	0.28506420321	0.00642470472955	0.00376500185381	0.00320483516925
s	0.0158430033203	0.0258128359401	0.0857409349857	0.0848234104447	0.455338327891	0.304133454403	0.0103477595765	0.00983476141794	0.00812553885642
t	0.0129722794401	0.02469345598	0.0732413716619	0.0751878641482	0.32329976263	0.447148008134	0.0119919428588	0.0165933324726	0.0148720062855
ò	0.01454974948	0.02541393616	0.064857946554	0.0642380133827	0.232387580877	0.480500542711	0.0749804059529	0.0288170388242	0.0142548250952
r	0.01226141616	0.0156427455533	0.043979071518	0.0431328551276	0.285312533626	0.445049070904	0.101167208651	0.0414136572747	0.0120414400317
i	0.0105783760533	0.0142117628511	0.032793496506	0.0325562803759	0.279299581209	0.361651350301	0.218224836217	0.0373946017582	0.0132896493439
k	0.0101044700178	0.0109667410837	0.024227751502	0.0227394601253	0.16329518707	0.420507563434	0.275015852072	0.0539341975861	0.0192087317813
a	0.00685320280593	0.0066256038279	0.017752010834	0.0154094770418	0.08679874569	0.379616529811	0.386872174024	0.0792834705287	0.0207887589271
ì	0.00781662473531	0.0101496379426	0.0322503389447	0.0231718146806	0.0524097685633	0.21351919527	0.525475184675	0.120270914843	0.0149365086424
a	0.0065905834451	0.0109407758475	0.0374138099816	0.0261099392269	0.0364987458544	0.19241649509	0.520481561558	0.158053101614	0.0114949742141
n	0.00340485314837	0.0103901544825	0.0230334919939	0.018101923409	0.0348020616181	0.164341588363	0.536000423853	0.184885213871	0.025040265738
e	0.00250031111612	0.00896254791083	0.0154050730646	0.013232529403	0.0288270425394	0.114151662454	0.569120154618	0.21028887129	0.037511822246
e	0.00136417654537	0.00342610404028	0.0070315298882	0.00571280723433	0.0117039579131	0.055917364818	0.547638568206	0.32771767043	0.0394878464153
f	0.00151659118846	0.00239986633343	0.0068660534294	0.00537620624478	0.0089272820377	0.0458779492727	0.319787179402	0.550204633477	0.0590442398051
r	0.00223703842949	0.00253321594448	0.00710586357647	0.00575574241493	0.00828226641257	0.0452949784242	0.208128026467	0.627426654492	0.093236179935
a	0.00257259434316	0.00262419038149	0.00525060695882	0.00438729503831	0.00685155853752	0.0384330088081	0.232826468822	0.586758584831	0.120295676645
b	0.00216967864772	0.00234943922716	0.00385125165294	0.0032657676461	0.00624516434584	0.0248924452694	0.175276483607	0.64242341161	0.139526358882
