 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.96583688	0.0311499682	0.000707698805	0.00033309848	0.000977304073	0.00025551001	0.000261898045	0.0004776228435
m	0.86494208	0.1252677454	0.00802389897167	0.000310159556667	0.000710347373	0.00013735741	0.000286996495	0.000321431026833
a	0.544875653333	0.4417574818	0.0118751991239	0.000298328573556	0.000605498017667	7.33362883333e-05	0.000254024304333	0.000260471580378
r	0.296068324444	0.665484773933	0.0280955281746	0.00211213510252	0.00274890539922	0.000860968224444	0.000789699657444	0.00383967654823
ì	0.206412761481	0.723472204644	0.0564877060582	0.00294093520084	0.00346563013141	0.00112655453548	0.00103757087915	0.00505663768274
o	0.10431660716	0.756146401548	0.131662968686	0.00395286536695	0.00125799406547	0.000409402773827	0.000517229939717	0.00173651394425
e	0.0554073013867	0.517379003849	0.395089502895	0.028051753789	0.00235207971182	0.000214079872609	0.000477269066572	0.00102904686475
t	0.0382505427956	0.22710897195	0.643479680965	0.079971441263	0.00412957133727	0.000624719337536	0.00116303605552	0.00527207595492
è	0.0356739919319	0.12775620465	0.726044526988	0.098563800421	0.00309089524576	0.000730075435845	0.00123566822851	0.00690482611831
l	0.032697649644	0.0931271732167	0.750529625663	0.107078786807	0.0121280511153	0.000435530201948	0.000638303139503	0.0033648731061
i	0.027130824548	0.0531526567389	0.506477917888	0.391158595602	0.0184467013718	0.000519743500649	0.000655415399834	0.0024581924687
f	0.0176891888493	0.027491526913	0.227457738629	0.572662731867	0.143899709457	0.000732329666883	0.00114944949994	0.00891737898957
a	0.0211812786164	0.0257004796377	0.13769704421	0.599656120622	0.198097209819	0.00325944082229	0.00284310149998	0.0115653580965
m	0.0209270535388	0.0241950252126	0.0723153104033	0.548027450207	0.307633176606	0.0111748352741	0.00639489196666	0.00933228713217
è	0.0201150755129	0.0335426324042	0.0910256344678	0.361664223402	0.464496758869	0.012997818758	0.00732238555555	0.00883549071072
n	0.0266058178376	0.0463107688014	0.103023021489	0.325281487801	0.47850606629	0.00751576735267	0.00500650091852	0.00775056657024
o	0.0327775316125	0.0439224969338	0.0687095404963	0.314168609267	0.447265658763	0.0727459105509	0.00738282413951	0.0130274178567
a	0.0268726588375	0.0312252677113	0.0410418211654	0.229725325089	0.430859709588	0.21066001685	0.0161077627132	0.0135074182856
p	0.00993005817917	0.0120237426038	0.0189664733885	0.103789179363	0.585743786529	0.23068145895	0.0231647715711	0.0157004907619
p	0.00435849675972	0.0065236968346	0.0179223914628	0.0497197077877	0.530429438843	0.19856128965	0.077797704857	0.114687251587
è	0.00686879701991	0.00895806061153	0.0238890811543	0.0820191782626	0.433748706281	0.207520539883	0.0970215592857	0.139974076196
n	0.0087155235733	0.0120912878705	0.0251586497181	0.104437479421	0.48364365876	0.219921156628	0.0736061040952	0.072426125732
a	0.0070726182911	0.0104667666235	0.019085232906	0.070997287807	0.327576481587	0.378833462209	0.0968640213651	0.0891040865773
o	0.00508751299703	0.00628972294117	0.0100064869687	0.0431745366023	0.134008415862	0.514298707403	0.199306673788	0.0878279101924
m	0.00228973079901	0.00320920598039	0.00690706065623	0.0215804178674	0.128784181954	0.474336322468	0.286995671263	0.0758974033975
a	0.00218870536634	0.00306503536013	0.00745460678541	0.0250649499558	0.118443075985	0.387645807489	0.332198327088	0.123939496466
r	0.00410447012211	0.00461835188671	0.0084955541618	0.0285298833186	0.116000853995	0.29331225583	0.344976802363	0.199961848822
è	0.00814805637404	0.0086290926289	0.0133240257206	0.0659628401062	0.141622967998	0.24056563861	0.331253187454	0.190494192941
i	0.00802745765801	0.00922883020963	0.0186895042402	0.0819432953687	0.105463105999	0.19706573287	0.387418592485	0.19216344098
</S>	0.00539728462901	0.00729547460481	0.0203196946201	0.0559422706844	0.0907533629995	0.159920946435	0.423072631242	0.23729827049
