 	un	forno	che	fa	buon	pane	</S>
è	0.974348425	0.0142472985	0.00185366895	0.001205748835	0.000492711515	0.00548634695	0.00236562505
n	0.926080861667	0.0651371395	0.00243965958333	0.00151532540167	0.000554317118333	0.00251531808333	0.00175731775
a	0.722177307222	0.271101563167	0.00233586986111	0.00135130639389	0.000338105409444	0.00151077039444	0.001185069315
f	0.412712154074	0.580658837722	0.00321768238704	0.00127198772463	0.000146967337815	0.00084510783148	0.00114724907
ù	0.225839739691	0.743732445907	0.0254315694623	0.00253149607488	0.000319795093938	0.000761861943827	0.00138310541333
r	0.161105029897	0.791931131969	0.0407984864874	0.00389059302496	0.000415470001313	0.000820928897942	0.00103836532778
n	0.103550525632	0.700311437323	0.121574965496	0.066748008675	0.000905504987104	0.00316893001598	0.00374057857593
o	0.0910752008773	0.421080477441	0.379905271832	0.098474354225	0.0012073360957	0.00372547126866	0.00453189247531
k	0.0761543889591	0.24487810748	0.582453990611	0.0893343894083	0.000625250418567	0.00233672188622	0.00421722764177
a	0.0443137633197	0.166817192493	0.61798379687	0.163190586469	0.00123963055952	0.00209213979541	0.00436293531392
i	0.0268504961566	0.0821228824977	0.576532475623	0.30876111549	0.00156736648651	0.00179313736514	0.00237251653797
k	0.0163380041022	0.0607352341659	0.400589518541	0.488952838497	0.00455259346217	0.00767347625505	0.0211583043793
à	0.0233883310341	0.0921278030553	0.276277039514	0.555222036166	0.0124740171541	0.0125262187517	0.0279845493264
n	0.026588486678	0.110774491018	0.263801639838	0.547831118722	0.0283266170514	0.0111391089172	0.0115385373755
n	0.018664359226	0.0892545853393	0.199959656613	0.593536732907	0.0455465513505	0.0310977703057	0.0219403421918
i	0.0121668920753	0.0515472484464	0.116561047204	0.590165820969	0.0832912561168	0.0975712754352	0.0486964620639
t	0.00901339035843	0.0324262364821	0.0782236274013	0.524228323656	0.0894779700389	0.207487628478	0.0591428273546
s	0.00593771145281	0.039737117494	0.0854572511338	0.470164091219	0.0630233906796	0.259574866159	0.0761055624515
o	0.0058915398176	0.0353805538313	0.0706937837113	0.341033377073	0.0704476445599	0.323039462053	0.15351361415
m	0.00390350900253	0.0155348413771	0.0344889972371	0.176964308024	0.06005878752	0.548203557351	0.16084598705
ì	0.00262646359751	0.0109647987257	0.026540077079	0.101009568341	0.03603460684	0.714822819117	0.108001654683
k	0.00426783706584	0.0160185817419	0.040985087693	0.0916652227803	0.0279856896133	0.695586753039	0.123490821561
a	0.00526947652195	0.0148019562473	0.0376208168977	0.0752170092601	0.0273858778711	0.544560471013	0.295144377187
l	0.00358923710732	0.00777456088243	0.0193428126326	0.0418057107534	0.021687759957	0.558842877004	0.346957022396
ò	0.00417428413577	0.00898349376081	0.0227985245442	0.0444529129178	0.0212352299857	0.560677369001	0.337678204132
</S>	0.00627669256788	0.0130748033804	0.0316579457721	0.0561413564589	0.0283646299928	0.4333808495	0.431103752066
