 	mi	si	gonfiò	il	dito	</S>
m	0.85341035	0.017315249	0.1070330035	0.00354786955	0.00731780075	0.0113756993
u	0.600655393333	0.0849053383333	0.296002147833	0.00364033415	0.00465770758333	0.0101390504533
p	0.290315494444	0.203032119444	0.496330549278	0.00333417631667	0.00311895836111	0.00386866833777
r	0.121874085815	0.191296656481	0.673766966426	0.00615807103889	0.00411624028704	0.00278792041259
ì	0.071653077605	0.100606732827	0.789646505475	0.0323810196796	0.00330569076235	0.00240691147086
s	0.0597489582017	0.110485758276	0.780588268492	0.0451575215599	0.00268622642078	0.00133326413362
t	0.0632051737339	0.136802446092	0.586909776164	0.17649498552	0.0316137298069	0.00497389882121
i	0.0591587869113	0.111337798697	0.337441695388	0.44248666184	0.0412461487356	0.00832889227374
t	0.0245148966371	0.065450206099	0.197514321796	0.677802153947	0.0289046353785	0.00581376895791
o	0.0109600150124	0.0296823365663	0.094090352932	0.812856537982	0.0388543827928	0.0135563778526
d	0.00601238480413	0.0170183490221	0.0479897189773	0.698380219327	0.205950359598	0.0246489972842
à	0.00608279426804	0.0193483208407	0.0381630343258	0.449576663109	0.460364033199	0.0264651747614
t	0.00912251542268	0.0231084059469	0.0357542194419	0.281953481036	0.625600787733	0.0244605659205
t	0.0112302154742	0.0136498030823	0.0198543670473	0.195536520345	0.721962839244	0.0377662073068
i	0.00863127895807	0.00735973672743	0.0132960702491	0.136814686782	0.677282699748	0.156615489102
l	0.00350809591936	0.00334571299248	0.0113229737497	0.083460134594	0.709381263249	0.188981823034
o	0.00303507520645	0.00412785148083	0.0131058989166	0.0698142438647	0.593945371083	0.315971574345
</S>	0.00394027875322	0.00619567224041	0.0168321299583	0.0797217269323	0.379516795542	0.513793387173
