 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.95286725	0.0229424655	0.00522187235	0.00203557775	0.00349562963	0.0050533192	0.0017077745	0.0030469008	0.00087063578	0.00212214615	0.00063645215
d	0.83100553	0.1370638335	0.0143769875833	0.001916109	0.00335371739333	0.00485846400333	0.00158840169	0.00262511183333	0.000815440174667	0.00192790897	0.000468508109
ì	0.494436298	0.453540961167	0.0455277401944	0.00090403605	0.00122666055611	0.00165973951318	0.000596123509333	0.000981492389177	0.000296264730889	0.000667168094333	0.000163566361167
s	0.297020474	0.629670120389	0.0621894243981	0.00421927621667	0.0014713629937	0.00164634967979	0.00110105985911	0.00131192227446	0.000440101334963	0.000532382772444	0.000397573119556
o	0.231111175667	0.495712406796	0.260354039133	0.00548883522556	0.00155711468323	0.0016426077244	0.0012680550882	0.00142577624682	0.000481778994088	0.000486075052481	0.000472137448352
n	0.108297363889	0.461706352265	0.420977949711	0.00426986422852	0.00105775084641	0.00109376450593	0.000645668164567	0.000801369004273	0.000352790860463	0.000377081932494	0.000420078891284
t	0.12056969563	0.498140724088	0.35176338657	0.0161349540762	0.0015817365488	0.00195009433531	0.00186792878819	0.00223663603476	0.00184533223349	0.00186107055416	0.00204850936376
a	0.117369305543	0.371936488029	0.47574739219	0.0209094135254	0.00125991467293	0.00169407875777	0.00205520137206	0.00239699977375	0.0021547082005	0.00214608178739	0.00233047505972
o	0.0491254341477	0.202919318676	0.722439564063	0.0200674696751	0.00102608604764	0.000639435055257	0.000738483293353	0.000814753323417	0.000726547202833	0.00072339410713	0.000779524809607
n	0.0277380473492	0.110952250559	0.621982581354	0.207701041558	0.0246732043492	0.00209077504175	0.000512373311118	0.000559359511139	0.000492845530944	0.00110103147771	0.00219647678777
a	0.0295929277831	0.086365681853	0.407093370451	0.426100837186	0.0430519967831	0.00262749304725	0.000392038196706	0.000466226870213	0.000411518242981	0.00122743148357	0.00267046262759
d	0.033132417261	0.0711545906177	0.329631726817	0.497537012395	0.057526132261	0.00634666031575	0.000526188605235	0.000651654156571	0.000183306426994	0.000661681318857	0.00264859750753
e	0.033131812087	0.0786148548726	0.296124585606	0.472523994132	0.10395930742	0.0109731964386	0.000698213775078	0.000720538276524	0.000123289558998	0.000484196768286	0.00264600061884
r	0.0313804916957	0.0767146529575	0.238042551869	0.469621521377	0.142699405807	0.0197639804795	0.00305393906503	0.00261019718317	0.000315615439666	0.00117231678476	0.0146253220559
f	0.0288696378986	0.0604118976525	0.128374183956	0.391619607126	0.265475135269	0.0859355634932	0.00661448902168	0.00494327819439	0.000878601379889	0.00250934726159	0.0243682466853
ò	0.0231003469662	0.0538574038842	0.0957293413187	0.303168212375	0.37429192509	0.123871544498	0.00555217610723	0.00350521599813	0.000861265609963	0.00204145602053	0.0140211485451
m	0.0151418268221	0.0366501686281	0.0680551921062	0.340248754125	0.37630025503	0.150226868166	0.00508425046908	0.00217645836604	0.000373563921988	0.000809783590177	0.00493296725503
m	0.00772964177403	0.0220437055427	0.0534051523687	0.346912708042	0.404360268343	0.155606506055	0.00554475088969	0.00177687955535	0.000222830769329	0.000404205923392	0.00199339670834
u	0.00742052825801	0.0175187591809	0.0472418101229	0.359831442681	0.393341999448	0.164915812018	0.00734574869656	0.00085574670845	0.000175868736443	0.000287595301131	0.00106468616945
o	0.00585231151934	0.0125416528603	0.0322071633743	0.27033924756	0.357613826483	0.286874414006	0.0312605638989	0.00167240052615	0.000236190708814	0.00055604458371	0.000846201899817
n	0.00329352940645	0.00910723575343	0.0234486401248	0.130242220853	0.291088472161	0.476844568002	0.0553997402996	0.00603081460872	0.000447619126271	0.00104116839457	0.00305599517661
ì	0.00411350993548	0.0110266705845	0.0248562763749	0.0635747536177	0.197382524054	0.621667509334	0.0596011597665	0.0119153312029	0.000758600055424	0.00136312199819	0.0037405191422
c	0.00364790769183	0.0099601616615	0.0235133536916	0.0392083698726	0.147743896351	0.625794453111	0.113654481922	0.0315029650676	0.00126865801847	0.00135279643273	0.0023529310974
h	0.00256895301061	0.0070259080205	0.0187388787972	0.0366369002909	0.169646567117	0.57777273437	0.143265587307	0.0388736176892	0.00189390403949	0.00124047971091	0.00233643629913
