 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.7188021	0.149078702	0.0358226505	0.011352972	0.008700291	0.0121151197	0.0104901201	0.0048237669	0.00328872525	0.00351971085	0.0179589155	0.0034104432	0.003053904	0.0021362958	0.0045706516	0.0047351602	0.0061404795
ò	0.726762633333	0.171479167333	0.0290684614467	0.00965853915333	0.00704060337833	0.0104120430747	0.00885983326333	0.00319516237	0.00169553395133	0.00177183559933	0.0138591993567	0.00182231535233	0.00159552635367	0.00173813550833	0.00346704273767	0.00285796875	0.00471603450333
t	0.567103864444	0.254143849111	0.0665935267622	0.0146913698711	0.0127522368378	0.0217144908662	0.0104950043178	0.0114683005933	0.00827605285178	0.00247870894911	0.0129133559756	0.00405326173644	0.00386163880489	0.00232750534444	0.00229723345022	0.0028756564	0.00195396197111
t	0.268912501481	0.362718239704	0.185377238921	0.0238180062904	0.0210006656126	0.0335585609554	0.0160187161059	0.0198912945311	0.0160991972839	0.00647217648304	0.0171160556585	0.00622662011215	0.0083064452683	0.00403007371481	0.00343157768341	0.00362030566667	0.00340231745704
e	0.21948053716	0.492190206568	0.16926644664	0.0154317944068	0.0133668278335	0.0192819332898	0.010350358356	0.012310412091	0.0110069931126	0.00593817876468	0.0102928304208	0.00351410686358	0.0064655599579	0.0028584635946	0.0026919927868	0.00202100529222	0.00353236532101
j	0.22416044572	0.668185638856	0.0614638002133	0.00621925597893	0.0052955871405	0.0074674757346	0.004131887306	0.004716400911	0.00473128225553	0.00214937695856	0.00397962607493	0.00123816088073	0.0022380731211	0.000995358224533	0.000939215127933	0.00073558734074	0.00135286834234
è	0.154246761907	0.785708342952	0.0378644344044	0.00323348123964	0.00266039910017	0.0035566709532	0.00213374099867	0.00219163561967	0.00263938720318	0.000890843598853	0.00191512841164	0.000479744172577	0.0008292141876	0.000373276024144	0.000351779215644	0.000297568630247	0.00062764098778
n	0.136751900636	0.703253417651	0.111079481468	0.00788706045988	0.00638434452006	0.00871963869273	0.00390916586289	0.00507426988922	0.00480329581906	0.00184967567895	0.00298040079055	0.00220246413653	0.00249705960977	0.000696766154015	0.000710210604881	0.000483702886749	0.00071717883626
n	0.147912966879	0.40980046255	0.253899673823	0.0355939961533	0.0229035631734	0.0252495452309	0.0152545207876	0.0190640866297	0.0187422161064	0.00690002902632	0.0113602789302	0.00906035787884	0.00808467153659	0.005084898418	0.00525379906829	0.00254281036225	0.00329212584542
o	0.114701765626	0.407938487517	0.282282237941	0.0388797523844	0.0232237675245	0.0233915290903	0.0159983030225	0.0194277844186	0.0194724990778	0.00705430976411	0.0118889480934	0.00931394946261	0.0077317308052	0.00597879015433	0.0061828808981	0.00287835980742	0.00365490174947
