 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.881835865	0.085229322	0.0166510705	0.00235346185	0.0032417356	0.00113405805	0.0025056164	0.00094826025	0.00444875575	0.0016518173
n	0.584551933333	0.282330327333	0.109736464833	0.0122976255167	0.00382569866667	0.00104991978333	0.00234392193333	0.000740824083333	0.00194540211667	0.00117784203333
ì	0.213614286111	0.408069922444	0.346557671611	0.0246532308389	0.00256401484889	0.00064025387111	0.00132056480244	0.000570466656111	0.00105378902222	0.000955762287777
c	0.0926747377037	0.503829287481	0.37513147387	0.0250605092796	0.0014064446763	0.000329576683703	0.000512085380813	0.00029578458037	0.000386121816073	0.000373936932592
h	0.0628312705679	0.587798375827	0.313138664623	0.0322482830932	0.0024125347921	0.000521966661234	0.000309080262271	0.000329990083457	0.000172007817358	0.000237815897531
a	0.0406562765226	0.408179458609	0.499464928208	0.0481191866977	0.0023144203807	0.000493212596078	0.000227901520757	0.000261439896486	0.000102349915786	0.00018083136051
d	0.0221288531742	0.222730739536	0.657957692736	0.0951534402326	0.00139124281023	0.000224798084359	0.000136229165252	0.000122902114162	7.7502435262e-05	7.66047838367e-05
ò	0.0159220730581	0.126986759845	0.502944097579	0.351602696744	0.00216148083674	0.000131085546453	8.4228855084e-05	7.02012467207e-05	5.65325114207e-05	4.08521142789e-05
n	0.0185892210194	0.0921341379483	0.368824482526	0.512254365581	0.00660790861225	0.000711707640484	0.000266453546695	0.000239693587574	0.000191858573474	0.00018016742876
t	0.0280934033398	0.129611603983	0.307224900842	0.456824688527	0.0423614618707	0.0236346925468	0.0042759020489	0.00284893706252	0.00320175940116	0.00192262064292
a	0.0234613167799	0.117115841328	0.198343663614	0.535068296176	0.0797383619569	0.0309399603656	0.00541165285963	0.00351879827484	0.00404901354372	0.00235307692231
t	0.0100548025933	0.0516003254427	0.159432714538	0.581871578725	0.177394035319	0.0131540734719	0.00217232136321	0.00142704169895	0.00173174515791	0.0011613755821
a	0.00740796219777	0.0422601601476	0.0966922905127	0.476867232908	0.358842545106	0.014053205324	0.0013472290644	0.000765700742983	0.00097762339597	0.0007860778527
s	0.00636095599926	0.0360379163825	0.0536697458376	0.319228310969	0.554884801702	0.0253633907747	0.00133494869813	0.000612148037661	0.00110977100866	0.0013980368429
ì	0.00484157469975	0.0298914697942	0.0406471909459	0.22689091699	0.614981050567	0.0769842235916	0.00149879133271	0.000680615062554	0.00158940880289	0.00199474164763
n	0.00545959666658	0.0332208695981	0.037104419982	0.207221018997	0.606401580189	0.104724731197	0.00245207724424	0.000664530647518	0.00142926276763	0.00132186212921
n	0.00678639055553	0.032425434866	0.0267665583273	0.169448242999	0.55677600673	0.169211857066	0.0260181004147	0.00422718975917	0.00548031222254	0.00285988458974
e	0.00589203441851	0.0264301553887	0.0184149534424	0.102339167333	0.369278825577	0.392349539022	0.0649611081382	0.00920795258639	0.00701714117418	0.00410916209658
f	0.00274986747284	0.0115985067296	0.0125632461475	0.046301682111	0.281596831859	0.540612766341	0.0794432860461	0.0091501295288	0.00987996532473	0.00610377243219
a	0.00367483792428	0.0102696044099	0.0117610725492	0.0297636713703	0.23766260062	0.56058638878	0.113298932015	0.0139479008429	0.0118618767749	0.00717314541073
ì	0.00432986954143	0.0131627341366	0.0140204695164	0.0330817957901	0.170489126873	0.56098299626	0.156872897338	0.0186604669476	0.023326662925	0.00507301177024
c	0.00239505589714	0.0111678282455	0.0136075403388	0.0338042215967	0.146998202291	0.514687352087	0.181577405779	0.0403571393159	0.0484209643083	0.00698432412341
h	0.00271304291571	0.0199667912818	0.0145439924463	0.0416359355322	0.177900290764	0.473432904029	0.15242810926	0.053948615772	0.0527776047694	0.0106527293745
a	0.00287699409524	0.0212954448273	0.0130315254821	0.0377145721774	0.152871644255	0.35956069801	0.289328503753	0.0791563345907	0.0334327775898	0.0107314971248
a	0.00125578317841	0.0080683894091	0.00669224779403	0.0159934057258	0.063059318085	0.204454741003	0.433033701251	0.220807974864	0.0332702295299	0.0133642177083
n	0.00108058221614	0.00468648353637	0.00698163339801	0.0118414832419	0.0531270270283	0.156425102001	0.39481125375	0.278633874955	0.0733244041766	0.0190881849028
o	0.00105485760538	0.00403296221212	0.007583820966	0.010760431614	0.0480137853428	0.118645880667	0.30817121125	0.342219008318	0.134373214726	0.0251448559676
ì	0.000580419755127	0.00440243077071	0.005184235322	0.0109633294047	0.0260351187809	0.0629944422223	0.20949255375	0.416391069439	0.240543698242	0.0234127356559
s	0.000662348438376	0.00650963659024	0.00630449744067	0.0136914371349	0.0276444392603	0.0535158514074	0.182854097917	0.409516943146	0.260755462747	0.038545325552
o	0.000636648399459	0.00528432996341	0.00531151358022	0.00961609811163	0.0253953828868	0.0458081968025	0.137444824306	0.505099984382	0.206254424249	0.0591486528507
n	0.00034861001982	0.00321529382114	0.00368376252674	0.00591600467054	0.0163914717623	0.0318816599342	0.0974605897687	0.548424431461	0.234170691416	0.0585075266169
