 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.65088061	0.339680128	0.00206354391	0.00172343478	0.0030104383225	0.0007816496575	0.000257966541	0.000222185823	5.27051207e-05	0.000216641089	0.000213241707	0.0001009728415	0.0002200502015	0.000262057003	0.0001448895855	0.0001694915885
k	0.479838253333	0.495082169333	0.0171742190433	0.00202963364667	0.0016731939225	0.0011661015575	0.000303221841	0.000425051369667	5.63778540333e-05	0.000466028662333	0.000510713040333	0.000225870524833	0.000450443128167	0.000291426719667	0.000126932732167	0.0001803794785
è	0.378651271111	0.580538283111	0.0297876676811	0.00387220554889	0.00166845114083	0.0019929645525	0.000346226632	0.000499603152222	6.89604413444e-05	0.000560025472444	0.000609605099444	0.000268241142944	0.000524326548289	0.000299829240889	0.000121916427722	0.000190465294833
c	0.310498707037	0.607372237704	0.0733650305604	0.0042504673163	0.00138032298028	0.00160337228417	0.000163337255667	0.000227291816407	3.82280484481e-05	0.000250459359148	0.000262044289148	9.7506167648e-05	0.00023683832833	0.000122661213296	5.2848753574e-05	7.8705541611e-05
c	0.395338262346	0.483883165901	0.107313376853	0.00512854190543	0.00447698802676	0.00191018356139	0.000221126631889	0.000289408408802	2.13103461494e-05	0.000284332876383	0.000404204566383	8.52891145493e-05	0.000424773182777	0.000120299313099	6.10689951913e-05	3.77119002037e-05
i	0.346222757449	0.457987681967	0.166960415618	0.0158560973018	0.00650344117559	0.00423250038713	0.00023354292563	0.000343933902934	1.66649157165e-05	0.000303953352128	0.000465302125461	9.29684701831e-05	0.000517304430926	0.0001521918377	8.11233683971e-05	3.01576220679e-05
a	0.18029365415	0.499136877322	0.261574455206	0.0405794317673	0.00950361989186	0.00763099612904	9.27294648767e-05	0.000229849059311	9.69795423883e-06	0.000179811637376	0.000242158735154	5.00645157277e-05	0.000287714450309	0.0001137653419	5.35040244657e-05	2.17118460226e-05
a	0.130118199717	0.505733425774	0.252256848402	0.0691655739224	0.030603573964	0.0107209927097	0.000121121196292	0.000440724811437	9.06836191294e-06	0.000302055355792	0.000164336478385	2.59906699092e-05	0.000226930920103	6.64372846333e-05	2.98674198219e-05	1.48773090075e-05
r	0.113213307906	0.404526275258	0.250020389467	0.143072861307	0.043902633988	0.0262131399032	0.00844309567876	0.00344241017048	0.000821930010471	0.0031798657286	0.000498073936128	0.00018629362097	0.000585348106701	0.000214315376211	0.000137936033274	0.001542117085
è	0.070658823302	0.227719917086	0.279897463156	0.314784433769	0.033227115996	0.0478901799677	0.0118535204929	0.00456779985683	0.00135483892349	0.0041394397562	0.000559716204043	0.000239461041657	0.000608729114234	0.00025018010007	0.000170014396425	0.00207834986167
t	0.0525340471007	0.124773792695	0.307195521052	0.379837431256	0.0451230339987	0.0713753479892	0.00848745343097	0.00309852791894	0.0014371223945	0.00231843319873	0.00134908232668	0.000477234948552	0.000643352383411	0.000365442941357	0.000125093090808	0.000859086087223
i	0.0461039477002	0.070399584565	0.245092127017	0.256045690419	0.231184071333	0.128094963996	0.014154750477	0.00239721643965	0.00127443673817	0.00151348681191	0.00160683431889	0.000551887743117	0.00064830425447	0.000403410412119	0.000106344203969	0.000422949782008
e	0.0206160259667	0.033411213855	0.131205215672	0.256208616806	0.336027117111	0.202645657999	0.0138457504923	0.00266114377988	0.000549254786057	0.000990609349637	0.00080460346963	0.000190276973306	0.00045163136149	0.000155580013373	4.33575003563e-05	0.000193929473603
s	0.0111934867222	0.026103339285	0.118270118557	0.267447645602	0.202509480704	0.309626812666	0.0376562971641	0.0102537055933	0.00567071909535	0.00480716088321	0.00139865577654	0.000186489536435	0.00095799100383	0.000166945602124	0.000117679265452	0.00363348591787
ò	0.0121260992407	0.030083383095	0.120798210852	0.187274495201	0.130646825235	0.415488187555	0.0626969847214	0.0172339185311	0.00952350303178	0.00612961956107	0.00169847862551	0.000189830497812	0.000968475191277	0.000164859116041	0.000145897511817	0.00483129035929
z	0.0142193167469	0.0278140736983	0.101352268284	0.1433752964	0.123031101745	0.351847312518	0.15254536724	0.0392922118437	0.0352856293439	0.00593177612036	0.00196936627517	0.000339979571604	0.000748995353759	0.000213718714014	0.000116943917272	0.00191668353976
u	0.015801166249	0.0227094492328	0.0708954180947	0.0872766151333	0.127812950582	0.225468190839	0.31993974908	0.0684475622812	0.047446423448	0.00854313870679	0.00305263509172	0.000464488673868	0.00080030941792	0.000242683328005	0.000120405682424	0.000978841846587
n	0.0120302707497	0.0174958960776	0.0531154013649	0.0644607867111	0.104460436861	0.240349866946	0.347902139693	0.0871771374271	0.0386800414827	0.0181890559023	0.00908105036391	0.000842353041289	0.00249449203931	0.000656884252668	0.000164664214141	0.0028995340822
f	0.0086312192499	0.0154151126925	0.044017484455	0.051627001237	0.052499362287	0.214252315649	0.280270846564	0.166619509142	0.111023613828	0.0257271869674	0.0161766861213	0.00273228748043	0.00449030287977	0.00113542741756	0.000334315208047	0.0050473390274
à	0.0163319414166	0.0228738995642	0.038710164485	0.0464012594123	0.066252207429	0.203233715216	0.224527408855	0.196074159714	0.126557291276	0.0240884249891	0.0212415113738	0.00353650032681	0.00440754272659	0.00126799553919	0.000604070356016	0.0038919216758
