 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.95216051	0.0102307415	0.0022193726	0.00344234235	0.002591105525	0.01275829875	0.005816811685	0.0084377907	0.00234303645
o	0.926490193333	0.0411530751667	0.0022181357	0.00318970182333	0.00236742722133	0.0124654777983	0.005596770087	0.00485511565333	0.001664157275
f	0.886082997778	0.0702071283889	0.00759152393333	0.0198897223144	0.00218524995344	0.0061995194811	0.00249621795433	0.00239622513778	0.00295143168333
à	0.601136159259	0.34737801613	0.0122009119778	0.0266064705048	0.00218424495115	0.00411363549437	0.00145611925544	0.00154805883259	0.00337638541044
i	0.23938321142	0.729612272043	0.0115373323259	0.0145877395683	0.000924798443717	0.00173940036546	0.000509543043813	0.00057237826753	0.00113336157748
e	0.11174968314	0.752132690681	0.0767538031086	0.0476680461894	0.00252335840791	0.00734451132182	0.000507321622604	0.000874028125843	0.00044657433716
e	0.07108894738	0.525383936894	0.204460761036	0.178272305396	0.00609107090264	0.0124025304406	0.000692939760868	0.00135667767528	0.000250841352387
t	0.0595550811267	0.284909073631	0.226404160345	0.369128125132	0.0160243479675	0.0336715861469	0.00154114722029	0.00296936442509	0.0057971323708
è	0.0538955570422	0.155521262544	0.135533500115	0.564214888377	0.0392900113225	0.0388846827156	0.00164997154676	0.00328625022503	0.00772389888027
l	0.0422695290141	0.0971052525147	0.128209556705	0.642679932792	0.0613660904408	0.0232053952385	0.00083336958892	0.00148245137168	0.00284844102342
i	0.0317450526714	0.0560202031716	0.121414530902	0.437792314264	0.330386656814	0.0192042670795	0.00112853506297	0.000935152003893	0.00137329514781
f	0.0191528688905	0.0285122537239	0.0628733083007	0.298434251421	0.500201952271	0.0826143960265	0.00211607172099	0.00291518946796	0.00317974454927
a	0.0158717086302	0.0201074182413	0.0424898077669	0.23737456214	0.558230517424	0.111832223009	0.005910312607	0.00407667825599	0.00410676854976
m	0.0130950422101	0.0155047232804	0.0245046267556	0.108491204713	0.515038072475	0.300917152003	0.013461059869	0.006098861952	0.00288920701659
è	0.0131365877367	0.0207822466268	0.0235251240852	0.0865628339043	0.393467224158	0.429993094001	0.021087668623	0.00856382065067	0.00288135763886
n	0.0157403442456	0.0257476452089	0.0254614620284	0.0703991799681	0.374220028053	0.458906021334	0.020923244541	0.00624732988356	0.00235473371295
o	0.0174626374152	0.0222493387363	0.0229049270095	0.0435124639894	0.274413582684	0.498188933778	0.10688078218	0.00853792496119	0.00584942757098
s	0.0150350207717	0.0178745754788	0.0191442816698	0.0284807089965	0.204251147561	0.503953771259	0.186410500727	0.0152945323204	0.00955549019033
ù	0.0108447635572	0.0133691880596	0.0142703335566	0.0211763913322	0.13343316752	0.44569007042	0.302417033576	0.0495147117735	0.00928435073011
b	0.00902170179907	0.0108811872532	0.0112795242522	0.0162437931774	0.09041921084	0.315876656807	0.446831767859	0.0880706889245	0.0113754720767
i	0.00622947454636	0.00725323765107	0.00819301948407	0.0110092421258	0.05840940428	0.234021657602	0.49332361262	0.119409454641	0.0621508861922
t	0.00597259104879	0.00730967021702	0.00869775749469	0.0108536220419	0.04733109176	0.131868591201	0.529099370873	0.174034071547	0.0848331887307
o	0.0055844740496	0.00707229640567	0.0087145751649	0.0104041366806	0.03427649892	0.0941551332337	0.430157216958	0.233226913849	0.17640871291
è	0.0048850191832	0.00561088856856	0.00627386395497	0.0081964455602	0.0245984328067	0.0379137344112	0.230450372319	0.480052984616	0.202018270637
p	0.0028439311944	0.00385217562285	0.00464316355166	0.0068983026534	0.0142619411022	0.0335740053037	0.166198644106	0.648611761539	0.119116109879
r	0.00209026793147	0.00339807030762	0.00505946601722	0.0080937000178	0.0136752070341	0.0396362704346	0.216445761369	0.556984113846	0.15461713996
è	0.00351564204382	0.00430026443587	0.00562158377241	0.00867636333927	0.0202522793447	0.0260944161449	0.180364395456	0.509716071282	0.241458969987
s	0.00426714054794	0.00519168727862	0.00652180802414	0.00937555611309	0.0224614504482	0.019489184715	0.103219650152	0.484042510427	0.345431013329
t	0.00274902448265	0.00375135252621	0.00516956897471	0.00849653337103	0.0206127738161	0.016758100905	0.0776207267173	0.476866630142	0.387975297776
o	0.00307922526088	0.0035153603754	0.00417528335824	0.00606792512368	0.0181527764387	0.00978617930167	0.0525020302391	0.359120533381	0.543600665925
</S>	0.00370827563044	0.0039783791877	0.00440002852912	0.00539368806184	0.0136179324693	0.00737617215084	0.0335339971196	0.227827981691	0.700163507962
