 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.648453775	0.3469031305	0.001989590925	0.0004341086335	0.000410863405	0.000769636216	7.4672625e-05	0.0001651074395	0.000363317606	0.000193887045	0.0002419036525
v	0.830314758333	0.1518492905	0.015326953925	0.000698086920167	0.000373039968333	0.000489933882667	7.7920575e-05	0.000178262516167	0.000247709229333	0.000267895238333	0.000176135039167
ò	0.640207902778	0.324371236833	0.0327129523083	0.00108470354006	0.000355361802778	0.000385584365222	6.2286573e-05	0.000177271928722	0.000204098301444	0.000288692286444	0.000149916465722
e	0.326696517593	0.582089692278	0.0885451084361	0.00139948161335	0.000628226037593	0.000276755069407	2.92095143333e-05	7.05617469073e-05	9.74981088147e-05	0.000107453087481	5.95426279073e-05
n	0.182739274198	0.464969520759	0.297213502812	0.0381410348045	0.0139957021792	0.0015835222998	0.000151393480111	0.000165748909636	0.000300739776272	9.8231960827e-05	0.000641354509302
ì	0.153575776399	0.33078829692	0.393575114271	0.0946548749348	0.0227331960597	0.00296455679993	0.000202044045037	0.000190132847879	0.000349711569091	9.82035609423e-05	0.000868094336434
m	0.1190263938	0.26388040064	0.442873271424	0.132699088312	0.0349421356866	0.00567948779998	0.000112814602012	0.000169997667293	0.00020015449003	7.37305226474e-05	0.000342539464811
e	0.0594720222667	0.121404935213	0.379251169475	0.350670516104	0.0803475668955	0.00822493893333	8.9189161004e-05	0.000192512865764	0.000151109223343	6.38197382158e-05	0.000132221096437
g	0.0326333780889	0.0766361484043	0.215945545492	0.496883845368	0.145888495632	0.0310458436444	0.000252993968668	0.000383714145255	0.000136446087781	7.20612684053e-05	0.000121507967646
r	0.0238257130296	0.0567748238014	0.164867572831	0.310422481789	0.319689455211	0.119692267881	0.00237250607289	0.000748743561752	0.000516459705927	0.000167634246135	0.000922343702549
a	0.0215684553432	0.0323838629338	0.0751914386103	0.157054100596	0.511099718404	0.197324452627	0.00293136854763	0.000591898046917	0.000568269184642	0.000160975324378	0.00112548074352
m	0.0149116497811	0.0195750213113	0.0448824562034	0.132243186865	0.522359999468	0.258946374209	0.00299132670588	0.00144791614197	0.000791850544214	0.000156592293793	0.00169360919051
m	0.019088474927	0.0597587167704	0.0470594034011	0.107997592288	0.378250743156	0.30774019807	0.052377413902	0.0119181701473	0.00323968674807	0.000389586084598	0.0121799877302
è	0.0230384579757	0.0748333022568	0.0369988611337	0.0665632517627	0.269318791052	0.429295626023	0.067317270334	0.0142270045291	0.00355145110269	0.000403548208199	0.0144524159667
n	0.0198846789919	0.0406055077523	0.0265153190446	0.0629143682542	0.357176723684	0.451486815341	0.0292736598113	0.0053321443897	0.0015261483209	0.000210692542733	0.0050739286589
a	0.0204022453306	0.0277554832508	0.0266771103482	0.0693400447514	0.352801847895	0.460092865114	0.0342338972704	0.00526034586323	0.00107245300697	0.000221942300911	0.00214178948963
m	0.0139249202102	0.0156610805836	0.0169557644494	0.0425712409171	0.246024459298	0.585994238371	0.0590090890901	0.0144163962877	0.00218137513566	0.000401402420304	0.00286007215321
a	0.00988828083673	0.0341380573612	0.0128819931498	0.0730703109724	0.260771656433	0.511775629457	0.06170441303	0.0277686314292	0.00342650911189	0.000482040313435	0.0040924908844
i	0.00892213461224	0.0431099391204	0.0120535792166	0.0869467426575	0.248722652144	0.467738789819	0.0709703696767	0.0497961058097	0.00730710977063	0.000822163431145	0.00361041672813
a	0.00518070953741	0.0335838093735	0.00961852573887	0.0548317215525	0.213624750715	0.474973623273	0.0908828952256	0.0922697966032	0.0189432469235	0.00158442401038	0.00450653084271
n	0.00515261301247	0.0281439310245	0.011792360913	0.0385448391842	0.155731375572	0.342253161091	0.259576968409	0.114740118868	0.0303395903078	0.00302622153679	0.0106988489476
g	0.00471202637082	0.0239866639082	0.0121901428043	0.0282375090614	0.0946764338573	0.188734945364	0.353274752803	0.161356209623	0.0847855367693	0.0200753160456	0.0279704699825
r	0.00664927799027	0.0249318543027	0.0135724869348	0.0268800668538	0.0719539436191	0.121491535455	0.280141260934	0.233111996541	0.127468177256	0.0402505653485	0.0535488266608
à	0.0143002833301	0.0207271651009	0.0186664349783	0.0487898704513	0.105141196873	0.208710270485	0.210374310311	0.19796680218	0.0940260714187	0.0364137271162	0.0448838546203
m	0.01334278141	0.0176337720336	0.0155461576594	0.0548893318171	0.107699122958	0.206718864162	0.176206860104	0.24302040406	0.122677767806	0.0241579473721	0.0181069902734
m	0.00526787533667	0.0098556729112	0.00660722358647	0.024870350939	0.0438006306527	0.0817830203873	0.200823003368	0.362637544687	0.233059875935	0.015193193024	0.0161015830911
a	0.00335052267889	0.0065269093704	0.00399672589549	0.017857417313	0.0262786895509	0.0472354451291	0.133433723123	0.334884818229	0.369106305312	0.0360375122413	0.0212918733637
t	0.0031966491263	0.00579054662347	0.00536613896516	0.013186473871	0.020134925517	0.0332094017097	0.080912903041	0.340171396076	0.401601268437	0.0755963920804	0.0208338589546
a	0.00293581880877	0.00489536340782	0.00551851725505	0.00875325422367	0.014398915839	0.0232655932366	0.0601179690137	0.311795812025	0.386317822812	0.160975184027	0.0210257064849
