 	è	che	stanno	ancora	alzati	</S>
è	0.67845416	0.2653189735	0.050962592575	0.002877593005	0.000857841365	0.0015287373
n	0.396578626667	0.5292186045	0.0683953191917	0.00345522610167	0.000788063365	0.00156408463333
a	0.305048368889	0.605903448167	0.0857547513972	0.00188589018056	0.000676003228333	0.00073147202111
s	0.228716898963	0.484648602722	0.283520840466	0.00147050687352	0.000877723082778	0.00076540055037
t	0.0891211799877	0.378565167574	0.523779266822	0.00354473805784	0.00267566612759	0.00231400538346
a	0.0831840543292	0.334944682525	0.570747822274	0.00590581178595	0.00283576662253	0.00238193466115
s	0.0750501859431	0.236969710842	0.670029207425	0.00886190292865	0.00457809612084	0.00451095622038
ù	0.0433767041477	0.122874940281	0.757408425808	0.0637343739762	0.00645137137361	0.00615420264013
n	0.0408547400492	0.191245500094	0.611142025269	0.143978497992	0.00854233545787	0.00423692998004
e	0.0339370936831	0.198038386698	0.35081464109	0.403463889331	0.010122094586	0.00362392962668
a	0.021339109081	0.0795463390327	0.305185119697	0.547822569777	0.0420039366287	0.00410294977556
n	0.0119147078803	0.0519828898109	0.428644139899	0.378406433259	0.0938390455429	0.0352128030585
k	0.0121028782934	0.050953269937	0.4308084733	0.27773144442	0.138612088514	0.0897918843528
ò	0.00947341776447	0.0303401056457	0.3039754631	0.370187631473	0.187179356171	0.0988440714509
r	0.00621422505482	0.0212737455486	0.1754832797	0.467391140491	0.26559032539	0.0640473204836
a	0.0100250948183	0.0220766105162	0.114729229233	0.48747097683	0.298840568463	0.0668575268279
o	0.0101149760561	0.0153633237387	0.0658104257443	0.38363184361	0.463751052821	0.0613283728093
r	0.00400009370203	0.0074305926129	0.0757966805814	0.174550678203	0.690251717607	0.0479702648031
t	0.00205931474401	0.00633746833763	0.0859167688605	0.108899651734	0.744565259202	0.0522216009344
ì	0.004895061858	0.00974185844588	0.0731160929535	0.152609337245	0.690800253067	0.0688374379781
</S>	0.008552611429	0.0133631442229	0.0701150064767	0.190812908622	0.621356476534	0.0957998464891
