 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.765753965	0.067388378595	0.04973441752	0.05995790295	0.028993617815	0.00928495085	0.00498160505	0.002442600515	0.0025973817	0.008865189
i	0.671151045	0.112557192865	0.0904157025067	0.0688220573167	0.0293832147383	0.00923213695	0.00496189477	0.00255306427167	0.00247067696	0.00845299411333
n	0.552012851667	0.126688424288	0.117059037502	0.150742126772	0.0392767637128	0.00477552478333	0.00223484447667	0.00234993015722	0.00114806088	0.00371239765111
d	0.435099837222	0.101792526096	0.100301602501	0.304588688924	0.0481446605709	0.00327747466111	0.00133663369222	0.00264951088574	0.0006982701	0.0021107800237
è	0.319508406407	0.0782728666987	0.310722684167	0.248356202975	0.037941687857	0.00135192900704	0.000775715664073	0.00174478283858	0.000358879973333	0.000966841714567
l	0.129029450136	0.131340752233	0.565960038056	0.133886927658	0.0370687529523	0.000682200522347	0.000433488154691	0.000834138556193	0.000219904317778	0.000544376656189
a	0.0778496593787	0.180975127411	0.544285629352	0.138390849219	0.0568674196508	0.000409443844116	0.000260084494897	0.000607696442064	0.000140113742593	0.000214022141396
à	0.0609657577929	0.13178838047	0.439489049784	0.14819938974	0.217139803217	0.000629574818039	0.000216171451632	0.000885365504021	0.000250184324198	0.000436341351799
l	0.0343509212643	0.06166223849	0.306836566595	0.25082093658	0.343317714406	0.000968490886013	0.000224414917211	0.000930840418007	0.000309642381399	0.000578191667266
l	0.0373073737548	0.03158067383	0.200463818865	0.32777979886	0.399313404802	0.001731165442	0.000215437102404	0.00103324028934	0.0002386630338	0.000336343672422
e	0.0400188159183	0.0383690052767	0.139052896288	0.386266952953	0.385848588267	0.00612216954733	0.000228439874135	0.00338743496311	0.0003035222446	0.000402136510807
s	0.0298679593061	0.0383028945922	0.085966621096	0.356502914318	0.473994916089	0.00837372228244	0.000366324091378	0.00548047495437	0.000471143381533	0.000673006356936
è	0.0250127397687	0.0430648523641	0.0693893626987	0.296132601439	0.502924178696	0.0520344195275	0.000703839030459	0.00806699655146	0.00120193739384	0.00146902598565
t	0.0224118999229	0.044298561788	0.0621863122329	0.267202292146	0.504845066232	0.0841082865092	0.00096252457682	0.0107300138505	0.00150797788461	0.00174705362855
t	0.023665155641	0.021979673596	0.034507725411	0.134769380382	0.521850655411	0.15373528217	0.00268075059227	0.0937064906168	0.00757393738154	0.00553098250952
e	0.021930353547	0.020921008532	0.0273009588037	0.0739484034607	0.27937375847	0.420409944057	0.00390670429742	0.132554628872	0.0107906224605	0.00886363163651
k	0.0139402325157	0.0156147434107	0.0207582852679	0.110973536487	0.158218552823	0.589773831352	0.00259937516581	0.071472446624	0.00715006338683	0.00949893701217
a	0.0135091061719	0.0143738453702	0.0184203854226	0.116624015162	0.108612908108	0.603364833784	0.0078854827886	0.098730037208	0.00817928769561	0.0103001283374
v	0.0139162322906	0.0143442081234	0.0168693484742	0.0816807213873	0.0637295098693	0.659066534595	0.0107328515962	0.113406026403	0.0126742198985	0.0135803511125
ò	0.0103732156635	0.0105435827078	0.0129445588247	0.0655370274624	0.0484876501231	0.640908044865	0.00974725519873	0.168284976134	0.0198256102995	0.0133480263708
e	0.00799540382117	0.0083851494026	0.00963904544157	0.0277556942208	0.0250591408744	0.515170524955	0.0204353987329	0.326415305378	0.0514358274332	0.00770844945693
n	0.00557292854039	0.00431270670087	0.00783166698052	0.0253173294736	0.0338044792915	0.396872421652	0.0248478825776	0.419155135126	0.0752622184777	0.00702317381898
ì	0.0069150863468	0.00550066030029	0.0103869276602	0.0273427104912	0.0401860994305	0.313429137217	0.0174253258592	0.461028625042	0.111480640826	0.00630473293966
m	0.00694903574893	0.00522125086676	0.0091615975534	0.0181278708304	0.0306371751435	0.208750460739	0.0228414316197	0.465019301681	0.224358733609	0.00893311697989
e	0.00529275381631	0.00328595748892	0.00612137938447	0.0124592749435	0.0204676361145	0.112548306913	0.0289387788732	0.343693047227	0.42738645787	0.0398064043266
p	0.00331329390544	0.00243610052964	0.00382866596149	0.0104260696478	0.0111770061048	0.0603565793043	0.0189574741911	0.204700462409	0.613553032623	0.0712513081089
r	0.00198756776848	0.00133662852988	0.0027953020205	0.0124147705493	0.00806815803493	0.0380890597681	0.00961498329703	0.168102644136	0.679200904208	0.078389972703
ò	0.00222045268949	0.00167922302996	0.00281590144017	0.00894255511643	0.00537844174498	0.0300546389227	0.00871289943234	0.119770398379	0.734505201403	0.0859202642343
n	0.00809742472983	0.00425125444332	0.00818757184672	0.0149141693055	0.0190555139817	0.0359369249742	0.00904137231078	0.089942339793	0.636197763801	0.174375638078
t	0.0140599577433	0.00565583548111	0.0122046559489	0.0190722184352	0.0375292026606	0.0374436773247	0.00715936693693	0.134870469931	0.474186417934	0.257818186026
a	0.0109132816144	0.00456025922704	0.00846593918297	0.0107167591451	0.0282347323535	0.0293487577749	0.0138601076456	0.111829793644	0.500852292645	0.281218085342
</S>	0.0071931141072	0.00399384721352	0.00596160439149	0.00711007107255	0.0154020213767	0.0267078448875	0.0215707723228	0.062129017322	0.545378846322	0.304552892671
