 	mi	si	gonfiò	il	dito	</S>
m	0.85341035	0.017315249	0.1070330035	0.00354786955	0.00731780075	0.0113756993
u	0.600655393333	0.0849053383333	0.296002147833	0.00364033415	0.00465770758333	0.0101390504533
b	0.286255676444	0.210378419444	0.493701529278	0.00324102931667	0.00262823486111	0.00379509040443
r	0.116004664148	0.202958744815	0.669452523093	0.00554501703889	0.0034937196537	0.00254536536814
i	0.0591793590493	0.115680484938	0.804985407698	0.015032247013	0.00312034365123	0.00200220490271
s	0.0415026146831	0.075785516646	0.830831989233	0.033212059671	0.0164951741171	0.00217267441424
t	0.0345474722277	0.0619216422153	0.802899849744	0.0695323438903	0.0274371173724	0.00366158970475
ì	0.0423747090759	0.0659218990718	0.564878606581	0.305228781297	0.0177150719241	0.00388091723492
o	0.0392218490253	0.0498952780239	0.25168802886	0.630359453766	0.020822573108	0.00801281784497
d	0.0238677278751	0.0249237429746	0.107589270953	0.648703397922	0.180512236703	0.0144036132817
à	0.0203045611584	0.0376267962915	0.084292731651	0.423766569307	0.413389862234	0.0206194544272
t	0.0267446080528	0.0491859277638	0.0753910955503	0.231679843102	0.596784737411	0.0202137874757
t	0.0304587110176	0.0306776222546	0.0428541401834	0.147281081034	0.722743269137	0.0259852061586
i	0.0238756703392	0.0169467808515	0.0252802267278	0.131888103678	0.718093579712	0.0839157030529
l	0.0089336306464	0.00693078301717	0.0182174052426	0.108216260226	0.751667726571	0.106034238351
o	0.0062278437488	0.00712141630572	0.0201472400809	0.102154785742	0.60228357219	0.262065160117
</S>	0.0073067683744	0.00998925365286	0.0236703930404	0.125729992871	0.389843331095	0.443460280058
