 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.724095315	0.271670385	0.00077090709	0.000841747565	0.0004921583	0.000998250285	0.0002424993465	0.000207124681	0.000140943553	0.000198477741	0.000170256012	0.0001719959765
j	0.532450148333	0.456237145	0.00669690992333	0.00162137459833	0.0007418369	0.000661302528333	0.000478130059833	0.000374300217667	0.000215611033	0.000235543084333	0.000114658168667	0.000173061369833
i	0.383023086111	0.602972015	0.00900623137444	0.00188721172211	0.000827419450667	0.000548819422778	0.000553440768944	0.000427564183222	0.000237589067	0.000247445920111	9.6220551889e-05	0.000172991556111
n	0.294913548704	0.665756538333	0.0156414085248	0.00337520163004	0.00407222293422	0.00441874704426	0.00488153963865	0.00335971352174	0.000474157545	0.00121951455537	0.00045700254963	0.00143043307154
è	0.225296102901	0.715390399444	0.0291841195083	0.00406376039001	0.00515758837474	0.00571187634142	0.00632694473955	0.00434578921158	0.000553296198333	0.00154253531332	0.000577108468543	0.00185046842185
k	0.181912960967	0.747026586481	0.0512556185028	0.00451662064334	0.00285985102158	0.00313749397381	0.00317325323985	0.00252053857486	0.000966039216111	0.00134743593264	0.000373252318181	0.000910344105283
a	0.203556666989	0.59975108216	0.176874191501	0.00779617054778	0.00218949713386	0.00229986553127	0.00220544461995	0.00202332413495	0.00110690549204	0.00128686229955	0.000312704727394	0.000597266184761
t	0.178529728996	0.448063547387	0.3403153205	0.0175487898493	0.00299886147129	0.00389591285042	0.00227986914665	0.00275363075498	0.000920904084013	0.00133088478852	0.000410944787131	0.000951566544587
è	0.111370824999	0.318121665796	0.5184587635	0.0347162509498	0.0033963015571	0.00494883955014	0.00229159762555	0.00298845473499	0.000856313073571	0.00134265810584	0.000435260134177	0.0010730365432
l	0.070170940333	0.190629101932	0.643366287833	0.0802413603166	0.00434571645237	0.00486897678338	0.00157976281852	0.00231648992833	0.00078983127009	0.00082463187828	0.000266238276526	0.0006006572094
i	0.0606346367777	0.108267360644	0.525056349278	0.288459763439	0.00656470715079	0.00461247306113	0.00179679197284	0.00249400354278	0.000799954363363	0.00066327687276	0.000211691265842	0.000439022944467
n	0.0365201890926	0.072899953548	0.435873836426	0.417498791146	0.0135749243836	0.0108412628204	0.00411036879095	0.00638599131426	0.00112088336112	0.000473888194253	0.000231010268947	0.000468935442822
a	0.0206161308642	0.052696648516	0.326474855475	0.544912713715	0.0274524334612	0.0131919841401	0.00479892576365	0.00749221833809	0.00123853107037	0.000410640969418	0.000235964661549	0.000478982785941
p	0.0121547975214	0.0369795925053	0.231325238492	0.634850037905	0.0405693021537	0.0266419422467	0.00789873308788	0.0067303090127	0.00131336307346	0.000414984617806	0.000199457512416	0.000922280280314
u	0.0084509220738	0.0362451365018	0.200138426164	0.608833645968	0.0908563397179	0.0362043130822	0.00932857649596	0.00681569680423	0.00143062632449	0.000435625134269	0.000188297930139	0.00107244172244
l	0.00741691769127	0.0311298381673	0.102993885388	0.671144081989	0.113876203239	0.0468805633607	0.0103039652987	0.00683682473474	0.00221699630816	0.000788090059756	0.00085943884938	0.00555320866981
i	0.00707115023042	0.0235202197224	0.061327261796	0.606779560663	0.213816297746	0.0550188184536	0.0129168480996	0.00774986047825	0.00267612223605	0.000970332453252	0.00108608578146	0.00706742266327
z	0.00799256674347	0.0203921785741	0.0403041095987	0.568296886888	0.253977435915	0.0696655668179	0.0143546330332	0.00800628639275	0.00343332521202	0.00144494491775	0.00133275889215	0.0107992653278
z	0.00922170624782	0.025956465858	0.0402654488662	0.489860188963	0.241468271972	0.139861355606	0.0161595413444	0.0103921541309	0.00678694373734	0.00267052223925	0.00224122773072	0.0151161204426
è	0.0133835857493	0.0293137039527	0.0435035322887	0.430117809654	0.286485700657	0.139949576202	0.0212853001148	0.0167385337103	0.00651406064578	0.00242271237975	0.00183599297691	0.00844946594753
s	0.0141507222498	0.0339769313176	0.0649183600962	0.475242276551	0.253183400219	0.0865575664007	0.0267255787049	0.0307544619034	0.00769012694859	0.00187659015992	0.0013128483923	0.00361111358251
s	0.0111864375833	0.0348578101059	0.0638336513654	0.38746050885	0.264819563406	0.0800321988002	0.040109438235	0.0775245823011	0.0275415919829	0.00457099835331	0.00363305389743	0.00443016266084
i	0.0135845193611	0.028267688702	0.0416184984551	0.288800699617	0.329296591135	0.1065200896	0.0504750234117	0.0907553274337	0.0325339713276	0.00792346411777	0.00491498466581	0.00530917602028
o	0.0109676969204	0.0189838789007	0.0265112511517	0.278343016539	0.395848633712	0.1153195732	0.0587643751372	0.0594358114779	0.0223494861092	0.00727512170592	0.00305756052194	0.00314362537343
s	0.00425974747347	0.0110865483002	0.0134425243839	0.21251826218	0.458099754571	0.164181761067	0.0593166630457	0.0458502584926	0.0220295370364	0.00454813863531	0.00222167330731	0.00244515712448
p	0.00222591045782	0.0194353521001	0.0172866507946	0.161038207393	0.462465404857	0.210522930356	0.0504682130152	0.0358210418309	0.0290436550121	0.0033543937451	0.00409758363577	0.00424068864149
i	0.00141623110594	0.0222409777	0.0187445852649	0.174593809131	0.466971088286	0.177539503452	0.0629927750051	0.0347230306103	0.0292530303374	0.0031093676817	0.00423934847859	0.00417627344716
t	0.00106069518865	0.0122016418	0.0102625544216	0.11953978071	0.453981506095	0.266462437817	0.0689342736684	0.0367462968701	0.0203783961125	0.0026024016939	0.00379808709286	0.00403192154905
i	0.00201769236288	0.00845300083333	0.0071822358072	0.0684152702367	0.317139772032	0.276653594272	0.154061516556	0.101458855623	0.0428867140375	0.0109089560646	0.00586612003095	0.00495626218302
k	0.00281175448763	0.00747366894444	0.00661866873573	0.0500294900789	0.242485354011	0.294245359757	0.184740778852	0.127516592874	0.0577154533458	0.0140771542882	0.00633022747698	0.00595549472767
u	0.00326477602921	0.00642408764815	0.00580981651191	0.0357989043596	0.190544988004	0.291569369919	0.190964852951	0.159529915291	0.0826815011153	0.0184969896961	0.00832844679233	0.00658638124256
à	0.00391053834307	0.00794167721605	0.00685467730397	0.0452188964532	0.163150479335	0.225759373306	0.212813834317	0.193496205097	0.103409200372	0.0234654205654	0.00930278709744	0.00467697388085
i	0.00275838373436	0.00812947153868	0.00689951356799	0.0406367261511	0.159694611445	0.222959147769	0.162846331439	0.154839898366	0.205626186791	0.0203977368551	0.0112661793658	0.00394586676028
m	0.00145569573145	0.00689294064623	0.00653804008933	0.0286101910504	0.161962452148	0.17535450259	0.164769687146	0.148697812789	0.258513862264	0.0234858949517	0.0162206204553	0.00749834358676
