 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.92970482	0.012336586	0.0356597679	0.00658371435	0.0088411785	0.0023333033	0.00379176405	0.0007488851
t	0.953697756667	0.0121209186667	0.0159096287333	0.00431587205	0.00719149583333	0.0012820918	0.00422146021667	0.00126080616667
i	0.932556268889	0.0453995418889	0.0110710857444	0.00222622332667	0.00379811545944	0.000702158908333	0.00298786848356	0.00125875840122
p	0.89403069963	0.0768593306296	0.0230860492481	0.00188774261889	0.00195120276815	0.000287217551111	0.00129283682585	0.000604904436073
à	0.60974831521	0.256686283543	0.128880618416	0.0021373124063	0.00131875563272	0.00012548281637	0.00072102376395	0.000382187992024
s	0.27155230707	0.357775984514	0.365134696139	0.0026292446021	0.00125618218757	0.00048982326479	0.00069847315665	0.000463334620675
t	0.17016561769	0.268107634838	0.52396076538	0.014334816034	0.00825475676252	0.00653036975493	0.00586638371888	0.00277969267356
a	0.0949809945633	0.392748714946	0.466525975127	0.0174334341447	0.00982275055751	0.00811234095398	0.00715147056296	0.00322431620285
v	0.0424063896878	0.399112774982	0.535602378376	0.0118999665149	0.00417598968917	0.00285367286699	0.00267817401099	0.00127064225595
à	0.0219159547293	0.243097904994	0.660436726125	0.0660928718383	0.00532994009639	0.00112300417733	0.001255513437	0.000748066605317
l	0.0166623885764	0.154992224998	0.662321508708	0.155691733946	0.00811449403213	0.000807012300777	0.000844817212333	0.000565846245106
e	0.0249168065255	0.123905641666	0.536741369569	0.292002411315	0.019209494344	0.000967590900259	0.00135560333744	0.000901095281702
à	0.0219200303752	0.104204690389	0.268789527523	0.547733957105	0.053429366448	0.00155908873342	0.00139454959915	0.000968764000567
l	0.0104864469917	0.0404481266297	0.124536816841	0.725071139035	0.0931631521493	0.00390643507781	0.00169841321972	0.000689450606856
a	0.0225805843306	0.0438675722099	0.0943593406137	0.577245929678	0.22115754405	0.0332070150259	0.00455535207324	0.00302665403562
e	0.0244817765435	0.0431693112366	0.0583428027046	0.340147816559	0.413150948017	0.107900439675	0.00853942435775	0.00426747957854
t	0.0131442816145	0.0191582219122	0.0254969237349	0.214213780186	0.524186072672	0.178714146558	0.0153270941192	0.00975947175951
è	0.00954398263817	0.0124761142041	0.0168378585783	0.138444641395	0.597198904224	0.199809095519	0.0144343207731	0.0112550860865
l	0.00589900247939	0.0076519496347	0.0143154295261	0.104165627132	0.603985491408	0.21726320184	0.038318836991	0.00840046486217
i	0.00624613899313	0.00644782721157	0.0120861547087	0.0635731553773	0.396629713803	0.425879600613	0.0694087536637	0.0197286189541
t	0.00527687923104	0.00522222047052	0.00751215623623	0.0297647486258	0.191794914601	0.619832600204	0.114202494555	0.0263939386514
à	0.00461666297701	0.00473234629017	0.00604357921208	0.0280887623753	0.130414043534	0.648375143401	0.153877204852	0.0238522172171
l	0.004198259959	0.00437114943006	0.00687160327069	0.0273767584584	0.083267223178	0.587790024467	0.249332454951	0.036792497739
a	0.00716772928633	0.00719191074335	0.00980614829023	0.0183293041528	0.0507040873927	0.425631861489	0.284822074984	0.196346859246
</S>	0.0113139671432	0.0116266953717	0.0125635936451	0.0170376910764	0.0363359681964	0.347206910744	0.221074697492	0.342840439623
