 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.832694525	0.113438605	0.01825880205	0.004821310815	0.003971774075	0.00488407316	0.003265432095	0.00399072043	0.002064873127	0.00629775494	0.0026260202	0.003686117687
M	0.904331918333	0.0729391163333	0.00727564778333	0.00193307454833	0.00147502880167	0.00197187986	0.00124973658167	0.00144612230667	0.000769347510333	0.00253420380667	0.0017004999	0.00237345955367
à	0.718564582778	0.265393720111	0.00742267499444	0.00109801846611	0.00060892795589	0.000996880256667	0.00056976119289	0.000558845554223	0.000324377789678	0.00120337951989	0.00131450792667	0.00194438662322
r	0.455073614259	0.519989486704	0.0212770349981	0.000864205058703	0.000238791507297	0.000414651595556	0.00020846402863	0.000196753972741	0.000114361902626	0.00043722432763	0.00050454782889	0.000680928110407
i	0.27697114142	0.660626808901	0.0606313649994	0.000670764922901	0.000100970857766	0.000185113588519	7.606276101e-05	7.20876237803e-05	4.24082432753e-05	0.000179163644543	0.00020859580163	0.000235528570036
k	0.160957183807	0.7602874963	0.0767427003331	0.000943589990967	0.000219472747922	0.00017878232284	7.50724898033e-05	0.000141428178127	4.22292636584e-05	0.000184496533514	0.000119978685877	0.000107553725912
a	0.110123334602	0.603630095433	0.282772495444	0.00238972829699	0.000275802232641	0.000188782117613	7.60489239344e-05	0.000166244521042	4.20566809528e-05	0.000183573326838	8.79445872923e-05	6.3868440404e-05
j	0.060823629534	0.527664331811	0.404200901815	0.00567604426566	0.00049496756088	0.000331982355871	9.20589819781e-05	0.000223580832014	4.93238153843e-05	0.000197064671279	8.56708244308e-05	0.000160403058568
u	0.0391605998447	0.46887812727	0.478066537272	0.0120216450886	0.000618716850293	0.000390783481957	9.66742481594e-05	0.000240756214838	5.15202901381e-05	0.000200026157993	8.25168774769e-05	0.000192091965656
r	0.0246062442816	0.412957475757	0.538495129091	0.0180637380295	0.00167896664676	0.00269463390732	0.00023594942022	0.000447773329113	0.000104864449723	0.000258095006898	0.000102127475159	0.000355017001352
è	0.0232039734272	0.379399745252	0.530556146364	0.0578922546765	0.00288917494892	0.00428399240244	0.000289585845407	0.000518611653371	0.000124790339741	0.000293002150966	0.000130754735053	0.000417962764117
i	0.0187506641424	0.180067490084	0.700690748788	0.0919606865588	0.00471942184964	0.00288494453415	0.000219738093802	0.00019177065479	8.13905630803e-05	0.000160705105655	7.83063226843e-05	0.000194131745039
m	0.0109588614475	0.127111058361	0.729537596263	0.114987973853	0.0131245682832	0.00318171537805	0.000343787161267	0.000183666431597	0.000130350037693	0.000234490255218	4.81512458948e-05	0.000157804208346
i	0.0118796585492	0.137038229454	0.644230152088	0.158592161284	0.0408119604277	0.00612520269268	0.000509099977089	0.000185232445532	0.000168077492564	0.000277462611739	3.99871492983e-05	0.000142805962782
a	0.0138995015164	0.111437210818	0.527305114029	0.256297357095	0.0798207784759	0.00895593189756	0.00090918665903	0.000256051196844	0.000274760327521	0.000612447203913	4.60221497661e-05	0.000185613707594
m	0.00855792340547	0.104149021273	0.343781516676	0.412167095698	0.108421197825	0.0149769996325	0.00213835671968	0.00123284926561	0.000894537042507	0.00225342933464	6.81645382554e-05	0.00135886751586
à	0.0121700033685	0.0947204504243	0.204500004225	0.533104531899	0.110939615942	0.0353809032108	0.00232166690656	0.00144632482854	0.0010010345275	0.00251088221155	0.000113114871085	0.00179143392195
k	0.0188355831228	0.0748695134748	0.147979469742	0.4951144973	0.166557305314	0.0867336490703	0.00393467840219	0.00164236268285	0.00160425145583	0.00161084443718	0.000190076230362	0.000927708233983
i	0.0194018613743	0.0638789961583	0.090765284914	0.302677402433	0.351963358438	0.146620913023	0.0176763071341	0.00201847099428	0.00263543261861	0.00141600664573	0.000248445630121	0.000697475621328
n	0.0136354675914	0.0407756237194	0.0533733033047	0.187824580811	0.498944769479	0.167959027674	0.025074468378	0.00242159699809	0.00548030927287	0.00290075198191	0.000263672573374	0.00134641480711
a	0.0103642129971	0.0315702625731	0.0389506361016	0.14250947027	0.485263969826	0.189433575891	0.080415283126	0.00360913009936	0.011152410091	0.00444707599397	0.000312897091125	0.00197107550237
k	0.00910104689903	0.0408059335244	0.0272475452005	0.116013186757	0.409379153275	0.26244469863	0.105965611042	0.00593301369979	0.012203409697	0.00611358599799	0.000324419983708	0.00446841366746
a	0.00702426853301	0.0421293851748	0.0218209309002	0.104713170586	0.333126207758	0.28972434621	0.162069377014	0.00793224823326	0.0187853755657	0.006995206666	0.000323231901236	0.00535629602249
k	0.00686862464434	0.0397068243916	0.0192872018001	0.0823402785287	0.305906342586	0.309560375403	0.187341759005	0.0117730594111	0.0216970825219	0.007501573222	0.000370730980412	0.00764621497416
o	0.00590735534811	0.0378212312972	0.0168036667667	0.0711240335096	0.270234080862	0.297637541801	0.228842596335	0.016391102137	0.0374472765073	0.008513436074	0.000429707050137	0.00884802239139
n	0.00497642413604	0.0293823659324	0.0155213155889	0.0591303711699	0.214756326954	0.314071977267	0.265385268778	0.0296043797123	0.0448764008358	0.012744766358	0.000710609233379	0.00883984753046
