 	la	casa	la	costruisce	il	mastro	</S>
o	0.93148328	0.0621688353	0.0015511028	0.00214704991	0.000763115205	0.0007986714	0.001087998965
s	0.759345603333	0.230604271767	0.00238503306667	0.00130234707667	0.000794680505	0.000836216833333	0.00473190753167
p	0.482257037778	0.450997743922	0.0461285751222	0.00590816665889	0.002211027535	0.00314560467778	0.00935190584389
ì	0.241092655926	0.676724801307	0.0628838577074	0.00699952681963	0.00221567985667	0.00340429172593	0.00667926662796
t	0.129609538642	0.821109100436	0.0400810742358	0.00366687153988	0.00119278909722	0.00158505430864	0.00275565218932
i	0.0993214995473	0.612154890145	0.281773463745	0.00336947211329	0.000878556639073	0.00106082163621	0.00144134406311
o	0.0512652995158	0.296476006715	0.641562601248	0.00817720263776	0.000508114833024	0.00113389967874	0.000876867321037
f	0.0272132028386	0.185082752238	0.745565713749	0.0336038462126	0.000938782157675	0.00267113602625	0.00492452704035
a	0.0259807926129	0.132386183413	0.738179517916	0.0903049954042	0.00178259071923	0.00421014014208	0.00715572324678
b	0.024688664871	0.0804152321377	0.686263755972	0.178552955135	0.00318013133974	0.00575443204736	0.0211447879823
b	0.046196718957	0.151728622379	0.446083578657	0.208169375045	0.0507487184466	0.0356257910158	0.0614472203274
r	0.0575052086523	0.18594462746	0.196940137886	0.312703661682	0.0949701161489	0.0491952553386	0.102741000109
i	0.0415740292174	0.108954443487	0.183617590962	0.449240413894	0.0964518920496	0.0341355077795	0.0860260993697
k	0.0359410880725	0.0662920981623	0.207514056987	0.511339404631	0.0833329883499	0.0389285395932	0.0566518337899
è	0.0297385546908	0.0516918420541	0.196632668996	0.567711021544	0.0732767971166	0.0382740018644	0.0426751272633
i	0.0208931065636	0.032790391018	0.174103852999	0.423611340515	0.253813882372	0.0681572866215	0.0266301164211
o	0.0126411975212	0.0196061116727	0.105294427666	0.197537289505	0.430980120791	0.200243978874	0.033696855807
m	0.0101876821737	0.0256068555576	0.059459467222	0.116806442502	0.509395490264	0.230777444958	0.0477666096023
à	0.0120156180579	0.0297379425192	0.0864835804073	0.137706090834	0.492407910088	0.198446083653	0.0432027732008
s	0.014271910186	0.0232597071731	0.0992457478024	0.122592311278	0.306132033363	0.394301077884	0.0401972220669
c	0.00974016362867	0.014722934291	0.0476783859341	0.0667970827593	0.307354284454	0.472003665961	0.081703461689
i	0.00562073527622	0.00854954066367	0.0421265133114	0.0532108065864	0.348033401485	0.36062563532	0.18183333723
a	0.00715618742541	0.00941811088789	0.0663898434371	0.0634445365288	0.265052783828	0.30536178844	0.283176725743
</S>	0.00849700121271	0.0109950059439	0.0805632467186	0.0703307582644	0.237011691914	0.27733032422	0.315271932872
