 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.64352603	0.343572775	0.00929480665	0.001877927765	0.00031679897	0.00019810799	0.000265890445	0.000211469285	7.3757083e-05	0.000425813675	0.000236689135
n	0.419221473333	0.551552388333	0.0173093668833	0.004981470955	0.000990934706667	0.00107491904667	0.00184742694833	0.001198490195	0.000956769609667	0.000421770161667	0.000445022875
a	0.342132054444	0.529894642778	0.101273456961	0.0185786546517	0.00116901978889	0.00126944034556	0.00226760385511	0.00142014431033	0.00123134450306	0.000360106414889	0.000403548697
s	0.221236822481	0.530841107593	0.216087768987	0.0259016368839	0.000789804516297	0.00099752567852	0.00167591425737	0.00105575411544	0.00080281686752	0.00019900653263	0.000411849304333
t	0.0927504131603	0.548223802531	0.318642582996	0.028436447628	0.000925230538766	0.00167326309284	0.00232557358579	0.00227277930515	0.00237963172251	0.000410784877543	0.00195951054811
a	0.0823305590534	0.403444574177	0.426654660999	0.076586834876	0.000751674576255	0.00133353408695	0.00164797824193	0.00209875585028	0.0025145433599	0.000433516678181	0.0022034082379
s	0.0701372283511	0.240698021392	0.539852820333	0.136894298292	0.00405826718875	0.00107323595165	0.00194704629398	0.00161055013199	0.00103895533903	0.000608643978394	0.0020809441345
ù	0.051616263117	0.139964365797	0.440402178444	0.352545322764	0.00744545619625	0.00108242774388	0.00223217448133	0.00145029136016	0.000547578062677	0.000671222364798	0.0020427184495
n	0.0459989137057	0.113179182599	0.300221957815	0.515636597588	0.0180684665321	0.00213668224129	0.00169262531044	0.00108148933622	0.000587115637226	0.000471608293599	0.000925395787833
a	0.0475674755686	0.1092337612	0.260220359272	0.547250822529	0.0276635781774	0.00375867961376	0.00177526107015	0.000969438584407	0.000603306057742	0.000404406029533	0.000552964325611
n	0.0448791395562	0.0737847544	0.153433931757	0.638875364176	0.0720592137258	0.00800144040459	0.00586006522338	0.0014705508338	0.000319253374581	0.000568681208178	0.000747645138204
k	0.0192807365521	0.0684005124667	0.157313735919	0.564421624725	0.120801387909	0.0441735281349	0.0177719674078	0.0030760813446	0.000794131368194	0.000868481302726	0.0030978175794
ò	0.0485706178507	0.102711919489	0.18023126864	0.454639594908	0.12009644597	0.066615506045	0.0196486771359	0.00260743660487	0.000860331189398	0.000628808557575	0.0033893479298
