 	avete	cucinato	le	verdure	</S>
è	0.96760958	0.02791318005	0.00198631185	0.0007422102	0.001748666425
c	0.815133003333	0.178670018683	0.00327321105	0.000993727833333	0.00192998414167
h	0.603021934444	0.382080992894	0.0109502391833	0.00142303494444	0.00252377718056
e	0.455011678148	0.490036164298	0.0467084747278	0.00425451134815	0.00398917176019
t	0.400689152716	0.447189141433	0.124753911576	0.00466874071605	0.0226990811534
e	0.423611184239	0.321347203811	0.210089340525	0.00498658650535	0.0399656870511
m	0.37863396808	0.308005687937	0.217239270175	0.00643170936845	0.089689377017
a	0.35558082936	0.267908445979	0.273438856725	0.00593016045615	0.0971417266723
r	0.280535609787	0.153135586326	0.396001128908	0.00684065761872	0.163487023224
à	0.138084477262	0.186684919775	0.476610056303	0.0151115992062	0.183508973408
t	0.0816941430873	0.202124243258	0.635733782101	0.0158108309021	0.0646370004693
a	0.0517461313624	0.0956401317527	0.8081993107	0.0155090458007	0.0289053891564
t	0.0266509817875	0.0389933519176	0.893939003567	0.0212253322669	0.0191913667188
a	0.0208759432625	0.0261897826392	0.863581034522	0.0583856687556	0.0309675749063
l	0.0206952060875	0.0231447285464	0.695775701507	0.194515946252	0.0658684126354
à	0.0298126673625	0.0890769258488	0.454126260502	0.364123132084	0.0628610128785
c	0.0456646034542	0.126740100616	0.350737100167	0.378887497361	0.0979707062928
h	0.0442934468181	0.0828888122053	0.450734696722	0.22713491912	0.194948138764
a	0.0297911839394	0.0522740824018	0.403945622241	0.227373829707	0.286615262921
n	0.0162850126465	0.0242727731339	0.264089650747	0.312526313236	0.382826214307
a	0.0123580395488	0.014846264378	0.250708033582	0.258030841079	0.464056791436
</S>	0.0117259532744	0.012458751189	0.260554381791	0.213419455539	0.501841425718
