 	vuole	vuole	mangiato	caldo	</S>
a37	0.2258040925	0.30389567	0.1556882865	0.143467375	0.171144534
a31	0.486224230833	0.315487886667	0.0684477348333	0.0655544038333	0.0642856945567
a41	0.478702956944	0.199290525556	0.103677479944	0.0410213187778	0.177307712076
a31	0.484156532315	0.131848253185	0.117905991981	0.0508806615926	0.215208571192
a11	0.481680292438	0.195129235728	0.143583325994	0.0441999931975	0.135407134231
a20	0.243470765813	0.243717845243	0.277195718665	0.0946780203992	0.140937614744
a31	0.257248625271	0.153898465081	0.231059963555	0.2030292368	0.154763678248
a18	0.213807089757	0.118958917027	0.195737311852	0.3366102256	0.134886425083
a31	0.168154821252	0.129217004342	0.230046973951	0.352079161867	0.120502014028
a20	0.168259922084	0.109996222781	0.142336640317	0.391159573956	0.188247624676
a21	0.0906381443613	0.0524916942603	0.0668765487723	0.538733557985	0.251260021559
</S>	0.0539840451806	0.0325540851301	0.0485631588861	0.577333078992	0.28756559578
