 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.01127717	0.00396006305	0.002954035015	0.00728027548	0.00159839653	0.0099064505	0.01434026	0.155998646	0.35678588	0.164929533505	0.270969349985
a14	0.00562552031333	0.00184066993077	0.001137828037	0.00247906589556	0.000708875263333	0.00394845193	0.0496350273333	0.402823058667	0.386362493333	0.0550468991812	0.0903921515217
a11	0.00584233975111	0.00174808019102	0.010921477701	0.00084183059341	0.0274883051544	0.00407151007333	0.122454992444	0.469901439556	0.305716037778	0.0187166224366	0.0322973616106
a31	0.00591190504704	0.00171824138234	0.0141694326118	0.000296380636437	0.0362831208815	0.00417756862444	0.115580587815	0.272802268519	0.529463819259	0.00663631175887	0.0129603300569
a46	0.00208049496901	0.000587936169447	0.00474156143443	0.000101574664279	0.0121685142005	0.00158118881481	0.0477750329383	0.16220140484	0.762098259753	0.00228348216629	0.00438051768897
a33	0.00103218632967	0.000234335917816	0.00163648640214	3.82044352597e-05	0.0041361331555	0.000668129964937	0.0213039153128	0.116837564947	0.851785006584	0.000822760000097	0.00150527516199
a23	0.00117781702656	0.000175874180605	0.000937567539047	2.45921484199e-05	0.0015223543905	0.000408643761646	0.0146123421043	0.0805925283157	0.899332568861	0.000467231178032	0.000748515869663
a31	0.00142319704219	0.000194615943535	0.00106023824635	3.47375868066e-05	0.00173903845683	0.00293026467388	0.0260870900348	0.0935337861052	0.867309056287	0.00165171219268	0.00403629122322
a21	0.00104282108073	0.000168004337845	0.00084088561545	0.000108556250602	0.00194950918561	0.00692836922463	0.0329573053449	0.154742618702	0.792708905429	0.00264107263089	0.00591196017441
a24	0.00147614352691	0.000636893189282	0.00084318230515	0.000210745650201	0.0018609147952	0.0119277887415	0.021927835115	0.146363318901	0.807649108476	0.00281969407696	0.00428437499147
a46	0.00286560630897	0.00131540206309	0.00094447573505	0.000268278716734	0.0031713463984	0.0737226185805	0.0289871380383	0.149248025634	0.727287662825	0.00589435589232	0.00629507916382
a20	0.00306508583632	0.00128651322103	0.000617025701683	0.000351160038911	0.00348195089947	0.142137559527	0.0546073660128	0.214321295211	0.562404577608	0.00890705196411	0.00882041638794
a31	0.00238631867877	0.00099890860701	0.00155059049056	0.00039422149297	0.00469547263316	0.107010678176	0.0505033963376	0.177045513737	0.641762755869	0.00653138628804	0.00712076826265
a7	0.00182434029292	0.000806710079003	0.00219570323019	0.000360644244323	0.00631277787772	0.0551753867253	0.0495830447792	0.198652069912	0.67765986529	0.00304519122935	0.00438426602088
a10	0.00169778796431	0.000878334936334	0.0020267702434	0.000504640468108	0.00651325039257	0.0524625159084	0.0817325849264	0.302952639971	0.545667921763	0.00195331204312	0.00361025364029
a31	0.00174147155477	0.00107168507878	0.0028226156478	0.000765421392703	0.00912834389752	0.0519158533028	0.117180988309	0.376134323324	0.434973590588	0.00138933998104	0.00287638954676
a0	0.00298944175159	0.00262132079293	0.0110176888826	0.00238017814757	0.0191740989658	0.0581105777676	0.16770634277	0.397309307775	0.332066036863	0.00225287982701	0.00437210434892
a31	0.0179477294505	0.0173490197643	0.0316227982942	0.0153600212825	0.0444649086553	0.151589912589	0.21159408759	0.263336396592	0.212184890621	0.0180777329423	0.0164724611163
a37	0.0294086274835	0.0304103299214	0.0563327640981	0.0233909614275	0.0699810762184	0.247515304196	0.22221279253	0.116332702864	0.13875016854	0.0348530203141	0.0308122157054
a20	0.0225450478278	0.0307998899738	0.0740490046994	0.0181343331425	0.0975805254061	0.265275341399	0.246377704177	0.072364352288	0.106856378847	0.0311718801047	0.0348455162351
a37	0.0134919291093	0.0232951369913	0.0597562755665	0.0122182048475	0.0966493784687	0.2316367838	0.361663501392	0.0979703887627	0.0613171642823	0.0176617846349	0.024339482645
a13	0.0103368792031	0.0166416673304	0.0395466445222	0.00828402441583	0.0757395474896	0.211852091267	0.451711717131	0.113772846254	0.0477549834274	0.0100633428116	0.0142962797817
a39	0.0120100920677	0.0213477597768	0.0405956748407	0.00845077913861	0.0746282304965	0.251296153756	0.448980709044	0.081382236418	0.0337655113091	0.0110407326039	0.0165021209272
a17	0.0129304506892	0.0264118575923	0.0424884872802	0.00864941571287	0.0737230681655	0.280794907919	0.441851513015	0.0587909264727	0.0222979872697	0.0127273022013	0.0193340856424
a28	0.0135160045631	0.0294212708641	0.0434155900934	0.00888005057096	0.0724283507218	0.294287679306	0.438774337672	0.0485615481576	0.0179196670899	0.0133431627338	0.0194523402141
a31	0.0116122211877	0.027035320288	0.0393564550311	0.00778463319032	0.0689493419073	0.273957459769	0.477307612557	0.0550093803859	0.0141346626966	0.0101138043113	0.0147391243047
a0	0.0138518700626	0.0314619734293	0.0442616223437	0.00908729939677	0.0663734123024	0.279832719923	0.455038204186	0.051576727462	0.0155656838989	0.0147334428371	0.0182170646682
a13	0.0193440630209	0.0487047378098	0.0536756287812	0.0127493791323	0.0630102174341	0.321494876641	0.368944724729	0.0345157554873	0.017776390633	0.027020826279	0.0327633895561
a31	0.0234629256736	0.0682095526033	0.0584258452604	0.0158554993774	0.0580652058114	0.337448285547	0.329093158243	0.0289580591624	0.0163741448777	0.028791191093	0.035316082852
a37	0.0295223412245	0.0882770108678	0.0671179684201	0.0202567041258	0.0533977696038	0.310496218516	0.273359672748	0.0266252280541	0.0213391366259	0.051424407031	0.058183513284
a8	0.0356661470748	0.0996974322893	0.0707217128067	0.0277198630419	0.0527637088679	0.252996402839	0.203400557583	0.0306312063514	0.0322944162086	0.091624825677	0.102483739428
</S>	0.0387058435374	0.101414024145	0.0699855814034	0.032661779021	0.054929076434	0.227796311419	0.175743738792	0.0350550911757	0.0378831056043	0.106310542838	0.119514944714
