 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.031649765	0.0016246854	0.011512365335	0.0146257111	0.0072176455	0.00471829015	0.13019310625	0.3078777485	0.043455746	0.0768077451	0.370317146632
a31	0.0274502846067	0.000629201454	0.00397850759033	0.0219770983667	0.00878505516667	0.00370189971667	0.299391735417	0.4239041995	0.031147965	0.0511130204333	0.127920991632
a46	0.0102445205422	0.000222512939333	0.00133175582665	0.0190997427889	0.00541085282222	0.00208661828889	0.367336631806	0.489295749833	0.01588763747	0.0419636886111	0.0471202504227
a20	0.0072322227474	0.000878955980444	0.00056252156676	0.19544209493	0.00871363070741	0.00529985537963	0.235162307269	0.468690366611	0.00884841029333	0.0401205376704	0.0290490783529
a31	0.0134012287491	0.00109714840481	0.000310031373253	0.26694151731	0.0117251622358	0.00645256340321	0.12732861909	0.480425822204	0.0232116577644	0.0457702815568	0.023335939851
a29	0.0180086479164	0.000404131622937	0.000746881492084	0.114961143437	0.00907464141193	0.00332801821107	0.09052788303	0.632170957401	0.0613645625881	0.0569281378523	0.0124849903503
a31	0.0600956043055	0.000232119974312	0.00110905616403	0.173800099812	0.019503952804	0.00411556307036	0.05613720901	0.4491938568	0.105857520863	0.0790960959508	0.0508589501168
a37	0.0860122287685	0.000144805585771	0.000631944944677	0.417565946604	0.021929514768	0.00395853555679	0.0326257343367	0.176946707933	0.114781502288	0.0797190399836	0.0656841003723
a31	0.0736070335895	0.00104613983292	0.00328605930489	0.387626667535	0.0342465460893	0.0053991541856	0.0414276547789	0.102754795644	0.146858542763	0.139771571328	0.0639759037908
a41	0.0759548095298	0.00233883507764	0.0053133116683	0.156702317845	0.0649938573631	0.00659586616187	0.0582286869263	0.082628224548	0.289029684254	0.181671087109	0.0765433639303
a8	0.0802874565099	0.00338422259255	0.0045291992561	0.110594805948	0.117897257788	0.00564011398729	0.0725864643088	0.080250474516	0.307668818085	0.145053085703	0.0721081206434
a31	0.0926911005033	0.0240017259642	0.029006214552	0.100983596316	0.147055202596	0.0224320731624	0.0769015981029	0.123010860172	0.192264626028	0.100885301234	0.0907676818811
a20	0.109446103501	0.0438343603214	0.0426592765173	0.0622781001053	0.127442539532	0.0325652427208	0.057556962701	0.166983073391	0.123540148676	0.0889777814113	0.144716402294
a0	0.0965070805003	0.0330173577738	0.0235085765058	0.0638138270351	0.247567071844	0.0209650389069	0.0713735762337	0.16446184113	0.0680133942253	0.0756580518038	0.135114182431
a29	0.0996505795001	0.0180057109246	0.0122136967019	0.0821121656784	0.288659772615	0.012985745069	0.146082847411	0.192802177043	0.0385757714084	0.0406591582679	0.068252357477
a31	0.1343287665	0.0407169226415	0.0221680267673	0.0753421865595	0.218742092872	0.0227887217897	0.151372195804	0.218592912348	0.0303015998028	0.0319186874226	0.0537278498257
a24	0.121421582167	0.0542748885472	0.0276281809224	0.0579655545198	0.294325980957	0.0284707720966	0.0828144909347	0.184185980783	0.0303074472676	0.0430109924742	0.0755941069419
a17	0.0845416307223	0.0333409891824	0.0172729909741	0.0555051425066	0.393479050319	0.0189455155322	0.0688412093116	0.174693560261	0.0265179367559	0.0435470031581	0.0833149546473
a8	0.0776645302408	0.0258217217275	0.014427937658	0.0580404485022	0.348679240106	0.0156819911774	0.105368633104	0.22889932342	0.0244619615853	0.033320177386	0.0676340092158
a31	0.104180953414	0.0462868505758	0.0236408785527	0.0554897391674	0.298404650035	0.0244122300591	0.105949573368	0.22307752914	0.0272816288618	0.032716008462	0.0585599547386
a18	0.114402804471	0.0589469458586	0.0293670221842	0.0514910350558	0.304781236678	0.0303861320197	0.0670620687893	0.186649811047	0.0300632362873	0.0430406998207	0.0838090232462
a38	0.0954201414903	0.0501045542862	0.0304119847281	0.0533096316853	0.274718585559	0.0315684280066	0.0638306149298	0.202710560349	0.0360519320958	0.0533004836069	0.108573111082
a31	0.0968726704968	0.0619850980954	0.041945649576	0.0657718972284	0.285825311853	0.0435208786689	0.0609170569766	0.158505688783	0.0426952773653	0.052725937869	0.0892345570273
a8	0.0971838384989	0.0654207443651	0.0439688158587	0.0611643877428	0.246746923951	0.045514772223	0.0516641289922	0.119329271594	0.0489469491218	0.074967820623	0.145092362342
</S>	0.0838808717494	0.0559417946825	0.0388460069294	0.0522618818714	0.193688176976	0.0400410511115	0.0478179064961	0.121952650797	0.0523177545609	0.0980786353115	0.215173281171
