 	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.2997235585	0.126957134	0.052817314	0.3037465367	0.032847641	0.02936661615	0.15454118485
a20	0.114763447733	0.1086324102	0.196323178	0.473439245567	0.0431450286667	0.0101492163609	0.0535474568167
a31	0.187640078478	0.0587310342667	0.295419052667	0.368440601856	0.0613252102222	0.00338704753223	0.0250569475722
a18	0.211830238576	0.0499482200889	0.434486734222	0.220996037285	0.0650683000741	0.00113425700764	0.0165362299241
a31	0.0734423686087	0.0345117056963	0.696115644741	0.143457795095	0.036370049358	0.000385773710447	0.0157166813747
a37	0.0280630068696	0.0404736918988	0.83330908158	0.065060474365	0.0158702811193	0.000137318021482	0.0170861594582
a13	0.0155661902899	0.0648571449663	0.85491129386	0.038958920455	0.0122355490398	0.000104653963161	0.0133663021527
a31	0.0495579707633	0.0668027583221	0.642630231287	0.051344582485	0.0356730496799	0.00796538457105	0.146026054718
a20	0.191895676921	0.0500116394407	0.317108773762	0.0649716041617	0.0873385498933	0.033247645857	0.255426114906
a46	0.31729321564	0.0402439388136	0.133148346921	0.0520966007206	0.132106986631	0.116182765286	0.208928158302
a31	0.26225698188	0.0400193662712	0.0685987989737	0.0559260562402	0.192593748877	0.221404465095	0.159200592767
a13	0.149954507293	0.0509024407571	0.0559038196579	0.0671600634134	0.250804402959	0.285162111698	0.140112660922
a20	0.113533100764	0.072700177919	0.063913578886	0.0758831958045	0.23374249432	0.273428893899	0.166798580307
a31	0.107455787255	0.0803741426397	0.070526233962	0.0856831132682	0.245150738107	0.260044747966	0.150765243436
a46	0.0831478177517	0.0808839422132	0.057337514654	0.0717147624227	0.248430462702	0.283774055989	0.174711417812
a39	0.0914212625839	0.105737395404	0.0785545638847	0.0856819008076	0.188913364234	0.24003395533	0.209657515937
a41	0.116803408861	0.120454968468	0.111198011295	0.118770063603	0.173700921411	0.190850028443	0.168222591979
a46	0.114463014287	0.151270752823	0.104855082432	0.110958179534	0.19344003047	0.190348116148	0.13466487066
a39	0.0997530547623	0.165972507608	0.0990930894773	0.101084474845	0.204579746823	0.198196385383	0.131320783553
a8	0.0817534915874	0.143362365869	0.0982152381591	0.0964552299483	0.212033885608	0.216010965128	0.152168821184
</S>	0.0730836907937	0.137093382935	0.0927016515795	0.0873198874741	0.221186057804	0.229556007564	0.159059290592
