 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.0479149675	0.0551406685	0.0149993785	0.055165656	0.03323630706	0.3404175525	0.17690568	0.276219795735
a31	0.0646924708333	0.0533899251667	0.0376117738333	0.121253992	0.0112087037433	0.430149030833	0.134880426667	0.146813685735
a8	0.141817340278	0.138365811722	0.0652827979444	0.167386384	0.00374225277343	0.319740406944	0.0593159915557	0.104349030812
a31	0.126541046759	0.144795073241	0.0538318746481	0.117605773667	0.00125105135461	0.199625442315	0.319939516519	0.0364101946373
a46	0.0523146899197	0.105589253747	0.0614643968827	0.170823923556	0.00042629743367	0.178112824105	0.405770668506	0.0254978953458
a31	0.0370958209732	0.098082093249	0.0606995676276	0.184136263052	0.000152235664823	0.158442919702	0.438180269169	0.0232108117819
a20	0.0479985856577	0.055014653083	0.0372928295425	0.0910499862173	6.95094122077e-05	0.122457041567	0.632695489723	0.0134219079273
a31	0.0707890538859	0.072699944361	0.0309749698475	0.0617029955391	9.28522087359e-05	0.117611768189	0.603786829908	0.0423415749758
a13	0.0714773046286	0.0710598004537	0.0164200207825	0.0227829185464	8.77673492453e-05	0.058788687063	0.701976743303	0.0574067623253
a17	0.0392551457762	0.0306233740846	0.00749322149417	0.00793991217547	3.78285522484e-05	0.030812346021	0.854887447768	0.0289507555418
a8	0.0155300006254	0.0116549269615	0.00313058567472	0.00286766501849	1.73505837828e-05	0.017144798007	0.938967049256	0.0106876157939
a31	0.0745283880085	0.0313738329872	0.00596218966824	0.00433211287283	0.00201045709813	0.0192544430023	0.827640749752	0.0348977884446
a8	0.125500746003	0.0880940943291	0.0143279842227	0.00849672462428	0.0109916956994	0.0287931356674	0.665995149917	0.0578004374815
a20	0.0868158413343	0.093241770443	0.0147469884076	0.00714880964143	0.0120359531598	0.0237974653891	0.727636399972	0.0345767664605
a31	0.111035039778	0.094187842481	0.0211689388025	0.0139164739805	0.0138570776466	0.0168931696297	0.687384416657	0.0415570581202
a28	0.154346526593	0.17736379416	0.0383129092675	0.0254442863268	0.0295546575489	0.0201392288766	0.491919652219	0.0629189620401
a31	0.209676475531	0.217930971387	0.0693082674225	0.0528378871089	0.0564103808496	0.0180978116255	0.310247314073	0.06549089668
a38	0.231254845177	0.272625103796	0.0930281058075	0.0694449513696	0.0699631669499	0.0165061205418	0.178600501358	0.0685771988933
a31	0.245918105059	0.288960144599	0.109941558602	0.0802266827899	0.0740634069833	0.0152296995139	0.120378657119	0.0652817362978
a17	0.232199841686	0.290842364866	0.138531139534	0.0925607142633	0.0766009003278	0.0171865845046	0.0815071790397	0.0705712754326
a3	0.158592613895	0.379399804955	0.142940596511	0.0800906264211	0.0663136654426	0.0191456858349	0.0831535696799	0.0703634418109
a10	0.155534694632	0.479075784985	0.125700748837	0.0547852696404	0.0452464991475	0.013424465945	0.0783894912266	0.047843043937
a20	0.151121344877	0.577532584995	0.132129439612	0.0270069127135	0.0197836797158	0.00751048534833	0.0612381804089	0.0236773414457
a35	0.130625564959	0.652455618332	0.139882463204	0.0166215542378	0.0091047241386	0.00410476748278	0.0357154011363	0.0114898642819
a37	0.116158424986	0.707453806111	0.123931869735	0.0136026650793	0.00537382281287	0.00269966576093	0.0243472910454	0.0064324193273
a23	0.147538038329	0.668742752037	0.109427048578	0.0166193546931	0.010231042471	0.00363284452031	0.0332202820151	0.0105886103424
a20	0.15295078611	0.603788147346	0.106200796193	0.0247290438977	0.0189422818237	0.00776957317344	0.058390994005	0.0272283397808
a31	0.107274908703	0.508326062449	0.165111632064	0.0496888579659	0.0319667819412	0.0184327467245	0.0775318746683	0.0416671009269
a0	0.096290872901	0.43941553415	0.204165634021	0.074592599322	0.0466386263137	0.0227753599082	0.0763216302228	0.0397997439756
a31	0.095588560967	0.392454441383	0.219925348007	0.102700759774	0.0679203077712	0.0233320833027	0.0618125247409	0.0362659649919
a13	0.0859015003223	0.321933063794	0.243480436002	0.125519329925	0.0869439625904	0.0278110114342	0.059185624247	0.0492250593306
a31	0.0902888554408	0.290453441265	0.243230578667	0.141546116642	0.101913354197	0.0264252554781	0.0553707914157	0.0507716237769
a39	0.0791638394803	0.236459300422	0.209308722889	0.126042317214	0.100442588066	0.0372117221594	0.104433643805	0.106937901926
a17	0.0700006988268	0.183112533474	0.162630404296	0.0955781740713	0.0888865573553	0.0632837073865	0.165215554602	0.171292397309
</S>	0.0780561244134	0.163152016737	0.157190382148	0.0972028970356	0.0913360556776	0.0767097386932	0.166589937301	0.169762868655
