 	voglio	che	Maria	venga	domani	</S>
a20	0.0519831365	0.46919134975	0.038117009835	0.04791298756	0.10679201265	0.2860035111
a21	0.1220946105	0.71710408325	0.0129369276839	0.0160721496503	0.0358850377731	0.095907165569
a31	0.3723700935	0.573760564417	0.00431472856217	0.00535921093619	0.0120468864808	0.0321484460087
a37	0.465760057833	0.513492234806	0.00145890156839	0.00179392447983	0.0042006994936	0.0132941130196
a31	0.573635012611	0.414475075269	0.00051213555413	0.000695568155277	0.00345623726453	0.00722596070653
a35	0.529305834204	0.437161445423	0.000258633667043	0.000335241531759	0.00546883228818	0.0274700119355
a31	0.291226194735	0.510742541808	0.000314314512348	0.0138105012006	0.147004378429	0.0369020523118
a20	0.299102094912	0.370107573936	0.000392554640783	0.0252253110669	0.27539482281	0.0297776071039
a31	0.294513608304	0.382857017979	0.0190283697403	0.0263618093556	0.208761170937	0.0684779637013
a18	0.230298361435	0.479457455993	0.0299180895801	0.0239029137852	0.138341130312	0.0980820312338
a31	0.249914669145	0.431409391998	0.05276048186	0.0302434349284	0.121637173437	0.114034860411
a3	0.262454986382	0.335108297333	0.0956896972867	0.0398468496428	0.104996597812	0.161903576804
a13	0.159381882127	0.392478989111	0.105745499096	0.0506818465476	0.108335715937	0.183376075601
a37	0.108214510709	0.347054633037	0.0986236543653	0.0874166588492	0.181613431979	0.177077111867
a46	0.094723336903	0.254049621012	0.0988678761218	0.12622019295	0.248140627326	0.177998343956
a31	0.111816322301	0.258025597004	0.113107608707	0.134625689317	0.219539549109	0.162885241319
a18	0.131510727434	0.277826859001	0.129511249569	0.130973444772	0.173952083036	0.15622563044
a46	0.142260932478	0.236365686334	0.142331499856	0.141953738257	0.170165634345	0.16692249348
</S>	0.147134241239	0.214666468167	0.147920654928	0.149544769129	0.170717927173	0.17001593674
