 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.488575515	0.00322201135	0.02678761	0.0371867975	0.0907032842	0.14108604	0.212438671995
a31	0.592656485	0.00263270038333	0.00925135776767	0.0169393695	0.0340199145333	0.233075316667	0.111424825328
a21	0.598701628333	0.00264090719444	0.00309990757289	0.0136666618333	0.0369166651778	0.266630502889	0.0783437795427
a37	0.550870532778	0.0119971005981	0.00758243340696	0.0441350736111	0.0561324450593	0.237008454963	0.0922740242809
a8	0.470678687593	0.029087945866	0.010717049469	0.0544655798704	0.0462906260198	0.254707301654	0.134052868094
a31	0.684498749198	0.0264181809553	0.00532153218967	0.0302463856235	0.0267617786733	0.132158226551	0.0945951700313
a13	0.688306606399	0.0188309976518	0.00355958842989	0.0455139802078	0.0901767085578	0.0564749088503	0.0971371673438
a20	0.639952142133	0.0156877630173	0.0031976900633	0.0618824317359	0.131243176186	0.0386750202834	0.109361733781
a3	0.621393924044	0.00736781700577	0.00207212140777	0.078211178912	0.113815942062	0.0518328867611	0.125306105927
a31	0.439441354681	0.00326190924526	0.00151557139592	0.0830774706373	0.105725475354	0.256240422254	0.110737747642
a29	0.23538063156	0.00122925966175	0.00077828459864	0.0491860962124	0.0643859224513	0.607645720751	0.041394027014
a31	0.135587187187	0.00910366142392	0.00360738787288	0.0248101257375	0.0371088401504	0.744442283584	0.0453404744713
a3	0.104950582396	0.021413289808	0.0109787469576	0.0344133289125	0.0308743710501	0.712492384528	0.0848772714904
a31	0.149909120799	0.0826922512693	0.0182070009859	0.0398994993042	0.0443558446834	0.526523671509	0.138412610497
a24	0.1765925136	0.123858765423	0.0213783779953	0.0341392587681	0.0534419792278	0.39382877717	0.196760336832
a31	0.132499297867	0.099642920141	0.0189998333318	0.028682736256	0.0487216847426	0.387222915723	0.284230628944
a39	0.113593122622	0.108843040047	0.0172392267773	0.020969795752	0.0428868422475	0.345840991908	0.350626992981
a31	0.108956550874	0.133104593349	0.0179893345924	0.0228069949173	0.0360226190825	0.288468123969	0.39265175766
a33	0.099985066958	0.125302812783	0.0182717345308	0.0232577516391	0.0334033003608	0.277190031323	0.42258926922
a31	0.097764578986	0.145914375928	0.0246391165103	0.0335120275464	0.0381595324536	0.255800287108	0.40421008974
a23	0.0935016083287	0.141195569643	0.0301504498368	0.0398830428488	0.0414299921512	0.241300265703	0.41253909658
</S>	0.0656101721644	0.100989416322	0.0297356264184	0.0350435389244	0.0376735830756	0.303859297852	0.42708838329
