 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.0177299995	0.2232920335	0.00168654775	0.0022258024	0.003397836875	0.297227079	0.063730594	0.127558754	0.2631513751
a31	0.00932851406667	0.216408874133	0.00121053041667	0.0214488222333	0.0278437924417	0.285478871333	0.059651154	0.266108317333	0.112521171767
a20	0.00447480265556	0.0727560030777	0.000772374015557	0.0271732245678	0.0413178294806	0.153412068778	0.0577045328667	0.580050525778	0.0623386942557
a29	0.00814283128519	0.0260335985592	0.000682341515186	0.0109685368459	0.0430798184935	0.143819529593	0.0254998744889	0.715901008593	0.0258724820852
a37	0.0108206742951	0.0138867509864	0.00114302500506	0.016129012782	0.0747565728312	0.0939196658643	0.017805039163	0.753853136198	0.0176861393617
a8	0.0115738626317	0.187168586329	0.00177002886835	0.027832001594	0.0636867098771	0.0575417629548	0.0151446410543	0.610489392066	0.0247930354539
a20	0.0203214062106	0.408978328776	0.00154099782278	0.021786052198	0.0243912372257	0.158626045985	0.0115236018514	0.317865657355	0.034966660818
a31	0.0199240707369	0.397182652925	0.00190585514093	0.010098310566	0.0117555138419	0.281993341995	0.0144809871171	0.208064035785	0.0545952202727
a29	0.0131232679123	0.239752010975	0.00197780751364	0.005607371062	0.00779907771397	0.435263073998	0.0184487093724	0.218320385262	0.0597083194242
a37	0.0126170754708	0.0998371046583	0.00100499177121	0.002091725044	0.00610319767132	0.582402234666	0.0154444724575	0.237181391754	0.0433178374747
a29	0.0140465953236	0.0432503938861	0.000899213190403	0.000882629464667	0.00618063032377	0.599496704889	0.0201829938192	0.277904173918	0.0371566651582
a31	0.0136364787745	0.022664766962	0.00187109406347	0.000507339471556	0.00555586367459	0.57131555163	0.0238088196064	0.332177221306	0.0284628670527
a20	0.0187042182582	0.0254949873207	0.00960919155449	0.00108279367385	0.0059856894582	0.456199650543	0.0429991582021	0.394861753769	0.0450625596842
a31	0.0679434560861	0.135049939774	0.0553981215182	0.0112330975579	0.0215261884861	0.286454030181	0.0533427094007	0.30325186459	0.0658005678947
a37	0.113383500362	0.268319753258	0.114353567173	0.0212254438526	0.0367851208287	0.163102556727	0.0397357548002	0.162165633197	0.0809286572982
a46	0.112278813454	0.307315324419	0.160982129058	0.0236461002842	0.0389007669429	0.103861665576	0.0362566532667	0.118098561399	0.0986599770994
a31	0.110363940818	0.313729794806	0.225125276353	0.0329829644281	0.0456956846476	0.077067914192	0.0351460420889	0.0768942497997	0.0829941190331
a0	0.104139718273	0.295242718269	0.248187098784	0.036701073476	0.0458212438825	0.0551266143973	0.034272488363	0.0713442339332	0.109164793011
a31	0.102158096091	0.284314499423	0.259499339595	0.0425149518253	0.0449348639608	0.0455763787991	0.0349549227877	0.0678673246444	0.118179602004
a1	0.095758383697	0.254138389808	0.233114826532	0.0404362552751	0.0392728126536	0.0381046375997	0.0472540542626	0.101888914881	0.150031711668
a13	0.0779282915657	0.199029846603	0.178915938844	0.044265472425	0.0503165895512	0.0465124405332	0.0672206780875	0.149147558294	0.186663183889
a39	0.0720271175219	0.217437455534	0.199941366281	0.058653017475	0.0695546065171	0.0662499868444	0.0688238860292	0.118972419431	0.12834014663
a18	0.0717150275073	0.274586461845	0.237770372094	0.0537762701583	0.0624471135057	0.0647953122815	0.0571051086764	0.0834441751437	0.0943601508767
a8	0.0714748208358	0.286512810615	0.250582904031	0.0504872630528	0.0564659625019	0.0592094027605	0.0525452245588	0.0728895370479	0.0998320502922
a28	0.0731738036119	0.262994956872	0.235745801344	0.0560788930176	0.0610439341673	0.0643420062535	0.0589490565196	0.0774629856826	0.110208546764
a31	0.0767197028706	0.237064125624	0.214345583781	0.0660143910059	0.0730573680558	0.0778142420845	0.0690179621732	0.0852601985609	0.100706425588
a8	0.0757636159569	0.241234318541	0.220966137927	0.063862176002	0.0704393483519	0.0738586883615	0.0661388853911	0.083162616187	0.104574225196
a37	0.0762365936523	0.228461192847	0.212301932642	0.0633347910007	0.0678151051173	0.0691898387872	0.066436779797	0.087465088729	0.128758701732
a31	0.0815914778841	0.201084900949	0.191468757547	0.0738981053336	0.0783041617058	0.0787013879291	0.0768674232657	0.0948889809097	0.123194823911
a21	0.0807024192947	0.207639580316	0.198808839182	0.0719934251112	0.0753576905686	0.0749296393097	0.0742126744219	0.0913916116366	0.124964121304
a31	0.0807116497649	0.211914090105	0.203755753061	0.0714886133704	0.0729589535229	0.0720663117699	0.0727314048073	0.0881692038789	0.126204003768
a20	0.0721228559216	0.171287580035	0.166129874354	0.0654989077901	0.066182357841	0.06527425759	0.0722339582691	0.114539381293	0.206730824589
</S>	0.0600382719608	0.132232440018	0.127935512177	0.054123033895	0.0550854289205	0.054513311295	0.0679700191346	0.143364640647	0.304737352294
