 	perché	aveva	lavorato	molto	</S>
a46	0.2979475725	0.059863911	0.218722889	0.308268005	0.11519767875
a31	0.109154103167	0.0430429156667	0.437440043	0.365622401667	0.04474055375
a17	0.0421218670043	0.0276737169222	0.477501381	0.424415233889	0.02828777225
a31	0.0156791832834	0.0133915953407	0.428683593667	0.52207118463	0.0201744306167
a37	0.00694071986113	0.0151473094469	0.427876111222	0.53379825821	0.0162376127389
a31	0.22413812972	0.019024573149	0.283501455741	0.45706361607	0.0162722185796
a18	0.297915123407	0.0155800340497	0.347832703914	0.327061522023	0.0116105888599
a10	0.118232743636	0.0142358773499	0.427748074638	0.413338064008	0.0264452119533
a31	0.140351593545	0.0166031991166	0.236841054879	0.430915228003	0.175288919318
a46	0.161136837848	0.0242613057055	0.128349326293	0.348192802668	0.338059743106
a20	0.124699482616	0.0412317159018	0.121758186764	0.347479990889	0.364830641035
a11	0.172124557539	0.0490419729673	0.109291328921	0.329001036963	0.340541107012
a18	0.221176175846	0.0449039453224	0.0888563096403	0.326710202321	0.318353362337
a31	0.231497315282	0.0765628951075	0.10759262988	0.29618864744	0.288158517446
a0	0.254004118427	0.120786301703	0.139501676627	0.23901140248	0.246696512482
a31	0.242970942809	0.145767357234	0.158647685542	0.219334220827	0.233279787494
a8	0.187943870936	0.156114225745	0.186282408514	0.229627213609	0.240032282498
a31	0.170026806979	0.163124808582	0.198153159505	0.230640964536	0.238054264166
a7	0.16921157566	0.171727979527	0.202347563168	0.225416891512	0.231295998055
a31	0.17119518522	0.174128773176	0.203275291056	0.222600833837	0.228799926018
</S>	0.18843449761	0.180549091588	0.196451370528	0.212015256918	0.222549773009
