 	non	ho	cosa	a	fare	</S>
a8	0.07915708	0.200666915	0.16731198	0.03504745	0.18146612	0.33635046
a31	0.13460282	0.217073571667	0.212046076667	0.0349857313333	0.27444302	0.126848777667
a37	0.152083793333	0.130642981889	0.125217139222	0.0417308484444	0.465610206667	0.0847150352223
a10	0.0594168397777	0.093857721963	0.0532529867407	0.0374408038148	0.603194335556	0.152837333407
a37	0.0319495629259	0.120159843988	0.0523912855802	0.0248881259383	0.579107258519	0.191503941136
a10	0.0447700419753	0.216647681329	0.0645520418601	0.0180706416461	0.521351799506	0.134607803712
a0	0.0506961473251	0.284780553776	0.06503651062	0.021991477882	0.509061046502	0.068434281904
a20	0.0381804384417	0.306542821259	0.0654748002067	0.0660202606273	0.484819038834	0.0389626513013
a17	0.0376260838139	0.326616003753	0.0527915544022	0.126163390209	0.384056502945	0.0727464371004
a20	0.0412928746046	0.254002891251	0.0392545991341	0.180297946736	0.329549707648	0.155601962367
a8	0.0550179948682	0.158006390417	0.0534952230447	0.218146985579	0.299998722549	0.215334694122
</S>	0.0687523049341	0.131656280209	0.0695923315224	0.223579797789	0.278637701274	0.227781592061
