 	voglio	che	Maria	che	venga	domani	</S>
a8	0.01253930455	0.0157581845	0.01712054441	0.4949878388	0.03847681283	0.10918299664	0.31193429644
a31	0.107439131217	0.0626467661667	0.00577345143133	0.6692957696	0.01307662493	0.0373775770733	0.104390695007
a8	0.198626603739	0.242740405389	0.00199135951178	0.498515336533	0.0048932134	0.0142388643578	0.0389942699023
a31	0.27418519458	0.26535474513	0.000727571905927	0.407851042178	0.00788657879	0.0188336596859	0.0251612509674
a24	0.240715800627	0.134494795043	0.000358020570642	0.575442614059	0.008576932382	0.020415600762	0.0199962749891
a31	0.184816692642	0.132008881681	0.000262473146881	0.530085921353	0.0217134835793	0.116078601121	0.015034007663
a46	0.248720914214	0.140608137227	0.00019226738896	0.382133960451	0.0293303278598	0.178610543707	0.0204038728877
a31	0.192261528071	0.188167822409	0.00199672829299	0.43053326015	0.0376513012866	0.113241601236	0.0361477736292
a29	0.118382709357	0.402529320803	0.00270629819766	0.329210056717	0.0433520770955	0.0689407630787	0.0348788205431
a20	0.084329529119	0.607527206934	0.00466361626589	0.185208085572	0.0254281016985	0.0452656583596	0.0475778278477
a0	0.0627500547063	0.566912335645	0.0146497270886	0.104893801857	0.0351984732328	0.0819232307865	0.133672345949
a31	0.112489590569	0.396858498548	0.0677113866962	0.0728630572857	0.0504760567443	0.103425650262	0.196175711983
a23	0.135091603523	0.384481286183	0.114852234232	0.0586720824286	0.0389656565814	0.067703211754	0.200233873994
a31	0.127689121174	0.420722128728	0.138139126744	0.0484319074762	0.0362208485271	0.0550500122513	0.173746844665
a18	0.133085670391	0.393243599576	0.164502992248	0.0579754924921	0.0506046338424	0.0621156740838	0.138471981555
a37	0.11103743013	0.379858449859	0.164939224083	0.0716821874974	0.0653306529475	0.0733390600279	0.133813040518
a31	0.11817874671	0.365319069953	0.176954301361	0.0712533504991	0.0658844679825	0.0728029870093	0.129607105506
a20	0.119738368903	0.336767863318	0.174111840454	0.076175344833	0.0614895813275	0.0747542040031	0.156962787169
a31	0.151664092968	0.256863207773	0.141452301485	0.089226531611	0.0826093237758	0.109502124668	0.16868240239
</S>	0.193387976484	0.209376463886	0.127316312742	0.0900439058055	0.0995651518879	0.132429897334	0.147880281195
