 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.021517898622	0.022011914675	0.001639412435	0.0010399292	0.141255765	0.3959559905	0.00604153465	0.025453482014	0.099908797071	0.285175313015
a31	0.007392448372	0.00793661210833	0.001010616835	0.0017275873	0.392820908333	0.444676176833	0.00568734321667	0.008709117394	0.0334125323277	0.0966266496817
a7	0.00274260157733	0.00417311970278	0.00109556127833	0.0035765499	0.642063066111	0.274761595611	0.0234535167389	0.00312025254233	0.0112396409264	0.0337740791592
a24	0.00275292956244	0.0190756331343	0.0155830728928	0.0537115069667	0.57981657537	0.261766148537	0.0422026535796	0.00289959997844	0.00408949333593	0.0181023959851
a38	0.00303040165415	0.0267848450448	0.0333216726309	0.114774405656	0.46892262179	0.301827476179	0.0310599654599	0.00336643435948	0.00175183111864	0.015160341195
a31	0.00190403058472	0.0242448040149	0.0292601875436	0.0984239302187	0.47133836393	0.33379865206	0.03074869142	0.00208558761983	0.00065552086288	0.00754023970833
a10	0.00147060668157	0.0506951363383	0.0188157448479	0.0607944870729	0.42739652131	0.368947557353	0.06014002114	0.00599029543994	0.00060770527096	0.00514196267944
a11	0.00103000086719	0.0941634421128	0.0148952512826	0.039172717691	0.342317590437	0.340439192451	0.143439625713	0.01579430048	0.00109194939032	0.00765597455981
a31	0.000664365249063	0.0790530948043	0.0093912495342	0.018356769497	0.438970280146	0.285833790817	0.142379918738	0.0153021653933	0.00372667139677	0.0063217277366
a20	0.000439986063021	0.0294752955014	0.00338576668473	0.00663168303233	0.574864193382	0.256572566939	0.0540356270793	0.0125944413644	0.0529370707989	0.00906335612887
a10	0.000394541807674	0.0171401983005	0.00173697829491	0.00464949381078	0.502857741127	0.28953295898	0.0921084030264	0.0141384557881	0.0673899841663	0.0100512129763
a31	0.00101709231589	0.0129756777668	0.00145739136497	0.00433168853693	0.502285410376	0.328459906327	0.106347858675	0.0091205507627	0.0291658669554	0.00483854942543
a21	0.00440764143863	0.0255878982556	0.00672885172166	0.00771069191231	0.474753606792	0.294808532109	0.0566961995583	0.00986227408757	0.0951941973185	0.0242501359751
a31	0.0671617028129	0.0719358100852	0.0453424762406	0.0429726956374	0.290115945597	0.24860553737	0.0521124441861	0.0139481596959	0.117660293106	0.0501449719917
a20	0.098158213271	0.118607353362	0.0920797434135	0.0802742132125	0.172541871866	0.202634832457	0.0533360433954	0.0187699155653	0.0742574003687	0.0893404139972
a13	0.050365732757	0.109227521121	0.0885198611378	0.0755702557375	0.179163243955	0.247423514152	0.0570150577985	0.0224441728551	0.0807315787896	0.0895390579991
a31	0.067026796919	0.0972237870403	0.115330523713	0.101310648579	0.175418637985	0.248854384717	0.0536634959328	0.0223478189517	0.0634362795965	0.0553876019997
a41	0.0853903623063	0.111534842347	0.159840367904	0.133719396193	0.100596569328	0.180128781572	0.0535520969776	0.0308378029839	0.0568316045322	0.0875681266666
a35	0.0593296307688	0.0999365761157	0.140804559301	0.118105643731	0.127210139776	0.159584550524	0.0638654326592	0.0429037996613	0.0863071895107	0.101952428889
a31	0.0695145035896	0.0957070473719	0.1586821131	0.132613599577	0.131168963259	0.148750553508	0.0617602215531	0.0441432185538	0.0833002108369	0.0743595042963
a24	0.0754095861965	0.110704655791	0.185352621033	0.147526426526	0.078523227753	0.135997721169	0.0536300381844	0.0402845161846	0.066059951279	0.106511182765
a37	0.0562841337322	0.11294929193	0.175352350344	0.139939585509	0.066619979251	0.133517213723	0.0501282073948	0.0404149877282	0.0961598337597	0.128634347588
a27	0.0522927155774	0.115737370643	0.164742593448	0.131158668503	0.0852384097503	0.136213371241	0.0532585061316	0.0431812449094	0.115483764587	0.102693315863
a20	0.0594819028591	0.115255770214	0.145954504483	0.115688109501	0.0999912645834	0.12737604708	0.0637602533772	0.0542596983031	0.119042298196	0.0991901419543
a31	0.073043550953	0.104072833405	0.136676158161	0.1137803065	0.0962978708611	0.112413063693	0.0750251277924	0.070926916101	0.118813366065	0.0989508073181
a37	0.082251043651	0.101549297802	0.135432596054	0.1162952455	0.0920762949537	0.107029622564	0.0823527225975	0.0797932820337	0.103395945355	0.0998239537727
a31	0.0949449678837	0.100328995934	0.135002245351	0.1165253285	0.0882478749846	0.103952288855	0.0839873241992	0.0823442606779	0.0946298101183	0.100036895924
</S>	0.106625083942	0.099141657967	0.133871952676	0.11621585925	0.0871487224923	0.102301016428	0.0845623170996	0.0837418403389	0.0908139875592	0.095577542962
