 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.011625509	0.46325705325	0.00322050975	0.034587794	0.0364943536	0.41335922605	0.03745556975
a46	0.036191056	0.73723323775	0.00155660602067	0.0608973146667	0.0125636104966	0.13879656238	0.0127616102833
a31	0.161834912	0.671073825917	0.000724152127557	0.111429634889	0.00418916540743	0.0462720783049	0.00447625471777
a17	0.194847689333	0.532832911972	0.000919104225852	0.252202158296	0.00144837534114	0.015683583583	0.00206617986259
a37	0.105592816444	0.523378250657	0.00646194774195	0.260479976099	0.000607325383713	0.00584421232767	0.0976354341542
a31	0.085307855148	0.524915230219	0.0213310495807	0.1952248987	0.0011277831379	0.0417868356092	0.130306298318
a39	0.0606260020493	0.357503103406	0.0309317865269	0.284682889567	0.0054127799793	0.212779098536	0.0480643100393
a31	0.0419564136831	0.434701051135	0.022196855509	0.232629716622	0.00675588575977	0.239822298179	0.0219377783464
a37	0.0435026432277	0.567127077045	0.017994415503	0.0906440603073	0.00727603735326	0.24023753806	0.0332182341155
a31	0.169006175409	0.442316245682	0.0253930308343	0.0449983471024	0.0164451134511	0.248889372687	0.0529516980385
a46	0.29728592847	0.386817381894	0.0247071856114	0.0230966703675	0.022587823817	0.166194280896	0.0793107026795
a31	0.29309783949	0.292410137298	0.0918819085371	0.0306243091225	0.0339387252723	0.146779690299	0.111267390893
a46	0.24693718983	0.187455222433	0.133135492846	0.0535061747075	0.0571515337574	0.172643836766	0.149170560298
</S>	0.200332194915	0.150343201216	0.103668916423	0.0640083448537	0.0687347948787	0.232616943383	0.180295615149
