 	sul	muro	vuole	uno	specchio	</S>
a31	0.476982885	0.0773171215	0.0756090115	0.01726666635	0.04762902715	0.3051953212
a39	0.773583391667	0.0273264712467	0.0643939061667	0.01285405235	0.01793393315	0.103908266867
a35	0.765897230556	0.0095522722289	0.0428826880556	0.03539973345	0.06284076505	0.083427301289
a31	0.756799546852	0.00406556340963	0.0358219797852	0.04794629115	0.0769103498167	0.0784562480963
a2	0.720432368951	0.0367546817365	0.0327802063617	0.12810353705	0.0350738177389	0.0468553570321
a0	0.50734190965	0.0498981439122	0.0329503363872	0.198251619017	0.0332816682463	0.178276312344
a20	0.589831989883	0.0203153968707	0.0154460286291	0.131815521339	0.0299424370821	0.212648611781
a18	0.608794569961	0.00849170502357	0.010415398443	0.0995521887797	0.045628900694	0.227117184927
a31	0.534704686654	0.0217335945079	0.026977332481	0.11379528626	0.0588752935647	0.243913768309
a0	0.512152502218	0.045256023836	0.0604216354937	0.165795418753	0.0498799611882	0.166494439436
a31	0.311484872739	0.0607008479453	0.0752882918312	0.219226322918	0.0801314703961	0.253168163145
a46	0.192739912913	0.0795378159818	0.0815785706104	0.203039824306	0.123633576799	0.319470274382
a33	0.172238884304	0.114630925327	0.10149483687	0.181444248102	0.144014422266	0.286176688127
a8	0.149900841435	0.176805858442	0.12071803229	0.172038422701	0.152063837422	0.228473002709
a31	0.141687663812	0.193699476147	0.134372940763	0.170716884234	0.157075615807	0.202447390903
</S>	0.145645606906	0.172964223074	0.141389285382	0.172601657117	0.161718407904	0.205680785452
