 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.0877639415	0.062988202	0.11919762	0.03204955135	0.045733276	0.0133888165	0.0314271772	0.03707843075	0.3655629325	0.029662313	0.0124466175	0.014939022	0.06126405	0.0864980595
a23	0.03146301551	0.0658479553333	0.166535116667	0.0538333936833	0.04108617	0.00831355613333	0.0817790748667	0.0450212535833	0.3860964855	0.0315058483333	0.00899027011	0.00983138363333	0.0357933958233	0.0339030860333
a31	0.01193916368	0.0663579664444	0.187064738889	0.0623245787611	0.0552011123333	0.00500217167778	0.115793514956	0.0463303225278	0.2285514965	0.0160756879111	0.00606480431333	0.0940498365111	0.0584769544311	0.0467676598778
a7	0.00873467606	0.0304624354815	0.141780326296	0.035886414787	0.0844706841111	0.00356490957593	0.0776322929853	0.0420770618426	0.290678622167	0.026918299437	0.00843651210444	0.129360073837	0.068239826477	0.0517578616926
a10	0.00636692946333	0.0158356481605	0.111344740632	0.0296441172623	0.146056278037	0.00228689227531	0.0521894763284	0.0835708302809	0.358618987389	0.031603384479	0.00781839853481	0.070804572279	0.0559617118257	0.0278979989642
a38	0.00280620526444	0.00739055628683	0.041221680844	0.0200623007541	0.248974519346	0.0029930378251	0.0644458927761	0.13015566876	0.313638205796	0.0129700209263	0.00598477554494	0.052331326093	0.0709743666086	0.0260514233214
a10	0.00277962708815	0.0152814033289	0.022622497048	0.0155679875847	0.322814873115	0.00299951790837	0.175022537592	0.10831730492	0.216081153265	0.0059791277421	0.00510666024831	0.031373614031	0.0532557118695	0.0227979697738
a11	0.00599727969605	0.0567344431096	0.0396789703493	0.0113433805282	0.286771891038	0.00261503136946	0.273552912531	0.07710004264	0.158816402422	0.00515748324737	0.00461903594944	0.0270703533437	0.0318627826232	0.0186799819246
a31	0.016425311232	0.115533891037	0.107109780116	0.0099301475094	0.182432794346	0.00325514855649	0.241150380844	0.0509828045467	0.181299507474	0.0177562550825	0.00588553531648	0.0344775254479	0.0219978445411	0.0117630583082
a13	0.0215885264107	0.167396400346	0.184045130039	0.0119783861698	0.0937131834487	0.0033069544855	0.197482896948	0.0307818718489	0.166927592491	0.0694399043608	0.00728312877216	0.0271190296493	0.0131440172804	0.00579293213607
