 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.01387606205	0.044070507	0.0239191228	0.0377459572	0.03587388335	0.454330935	0.081627367	0.30855619875
a8	0.24145970605	0.101428860333	0.00846050154533	0.0130516654033	0.012433517837	0.4389165445	0.080765198	0.103484026217
a31	0.622498068683	0.136732376778	0.00283097821111	0.0043903681611	0.00415494138567	0.148857211667	0.044775731	0.0357603521723
a41	0.651374746228	0.115798215593	0.00115152422104	0.0016035190537	0.00143429523156	0.0909891912223	0.116753349667	0.0208951853574
a31	0.578154772076	0.112650248531	0.000952930507013	0.0010985603279	0.00060290414052	0.103694673741	0.183939363222	0.0189065434525
a0	0.421915543025	0.156029522844	0.00394801473567	0.00113039947597	0.00112042409351	0.181812387914	0.183642054407	0.0504016508175
a31	0.363494233342	0.186332654281	0.00484469006856	0.00439230672532	0.0197090608312	0.203048845971	0.156323738136	0.0618544802725
a39	0.428516904447	0.12509344476	0.00311709094619	0.00714693897511	0.0272367356104	0.14219797199	0.228235312712	0.0384556167575
a31	0.273953874816	0.0939146215867	0.0039159319154	0.0060584264917	0.0219484312035	0.32489790733	0.235855367237	0.0394554662525
a10	0.160319369939	0.0911662705289	0.00384230953847	0.0045032813639	0.0279955640678	0.56629176911	0.112874210746	0.0330072410842
a20	0.127361118313	0.190400046843	0.00929902724616	0.00725658788797	0.0288469163559	0.497570359703	0.0919525989153	0.0473133540281
a31	0.185433136104	0.226141930281	0.124053108749	0.0295072909627	0.0234704437853	0.257533727901	0.0706180419718	0.0832423333427
a10	0.200997892035	0.212123938094	0.183092862916	0.0442994059876	0.0189537852618	0.127160383967	0.0898366596573	0.123535054448
a20	0.146130014012	0.255919499365	0.114574237639	0.0440124709959	0.0305445747539	0.0977346313223	0.124705299886	0.186379261483
a31	0.157323558004	0.205151593122	0.183331192546	0.0544591419986	0.038113680918	0.0700660351074	0.110915879962	0.180638922494
a13	0.158306759335	0.157902024374	0.213590257515	0.0662508356662	0.0460999996393	0.0668884180358	0.108385269987	0.182576422831
a20	0.126492596445	0.144692784791	0.143254299172	0.0820277238887	0.0735161798798	0.0887432060119	0.121702173329	0.21957103761
a31	0.154960062148	0.11902099493	0.186083419724	0.0911376999629	0.0790484359599	0.0887084503373	0.104214267776	0.176826682537
a28	0.159436907383	0.10831087831	0.194525616575	0.0903604299876	0.07605252132	0.0873093881124	0.098903370592	0.185100894179
a24	0.123365683794	0.119055569437	0.137349755525	0.0926918699959	0.0866405771067	0.0978773207041	0.118619454864	0.224399774726
a46	0.108948009265	0.122115883146	0.110774343508	0.0876343999986	0.0863153557022	0.0984680249014	0.121127341621	0.264616641575
a39	0.109256526422	0.121427947715	0.102773902836	0.0945047499995	0.0977755385674	0.105690292967	0.117851322207	0.250719710525
a46	0.119599745474	0.131449012572	0.113414464279	0.109706078333	0.113418549522	0.120662130989	0.122145639069	0.169604355508
a8	0.124444275158	0.147760504191	0.113495046093	0.108534627778	0.109806157841	0.132344166996	0.126749896356	0.136865300503
</S>	0.125913842579	0.157862107095	0.111718905047	0.105233553889	0.10530880092	0.137023943498	0.129592223178	0.127346610252
