 	sta	seduta	nel	giardino	</S>
a20	0.453891965	0.0252745827	0.01994579295	0.096341037	0.404546626
a17	0.483802618333	0.00913126189333	0.00732418389333	0.335250707	0.164491206
a20	0.227919849444	0.00313094563111	0.00256510364111	0.646921565667	0.119462488667
a31	0.336011449815	0.00112641537337	0.00110706319704	0.582405635222	0.079349382889
a17	0.458622869938	0.000419397354123	0.000689338562347	0.511040278407	0.029228078963
a31	0.305886881979	0.000209754794708	0.00328099910078	0.670080792802	0.0205415459877
a46	0.138002279193	0.000114255788236	0.00488698036693	0.839981264267	0.0170152159959
a31	0.061885237931	0.000388997616079	0.018031000789	0.881884654756	0.037810124332
a20	0.0353346085437	0.000476660426693	0.0231820655963	0.895161851585	0.0458448327773
a31	0.0694018904146	0.00591509373023	0.0254702838654	0.703002133862	0.196210602259
a20	0.0954734514715	0.00935497304341	0.0564098766218	0.534069194621	0.30469247742
a18	0.0638914128238	0.00824786848114	0.169211924207	0.52156912154	0.237079645807
a46	0.0438869466079	0.00858097549371	0.332784591402	0.41305674718	0.201690711936
a20	0.035614251536	0.0139118031646	0.364474463801	0.429847642393	0.156151793979
a31	0.123349101845	0.0375385680549	0.325832137934	0.362275200798	0.151004927993
a18	0.191989213948	0.051166684685	0.348038875978	0.211813210266	0.196992002664
a31	0.306302297983	0.070561718895	0.271105258659	0.138323258422	0.213707510888
a0	0.357358945994	0.0763492462983	0.138755902886	0.095811579474	0.331724346963
a31	0.385153098665	0.0757848914328	0.0902011882953	0.078823288158	0.370037515654
a8	0.369531169555	0.0770222951443	0.0666899124318	0.072720989386	0.414035618551
a31	0.312050476518	0.0839289683814	0.0820847231439	0.0903201131287	0.431615709517
a18	0.291650553506	0.100713656127	0.103791844381	0.107244121043	0.396599826506
a31	0.262413145835	0.110081612042	0.11693612146	0.118132213681	0.392436888835
a17	0.245933968612	0.114464924014	0.120353507153	0.121478611227	0.397768942945
</S>	0.175304404306	0.103668467007	0.108755858576	0.114700510614	0.497570721472
