 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.059553058	0.054398635	0.038895697	0.0180600315	0.33737489625	0.10246925	0.0153885595	0.082064943	0.29179490265
a28	0.0389824796667	0.0449926953333	0.017000841649	0.0074507163272	0.64046719875	0.0984990086667	0.0180998658333	0.0358317813333	0.0986753532167
a37	0.0171428502889	0.0204351661111	0.005767893132	0.00265368833627	0.839960582917	0.0423831363556	0.0187524199444	0.0186923182778	0.0342118818389
a20	0.00766613316297	0.0110974578704	0.00225192111067	0.00107776777542	0.906399234306	0.0371365079185	0.0129711829815	0.00871515522593	0.0126846046796
a37	0.00572449788766	0.0092163954568	0.00145438797022	0.000747072721807	0.748432958102	0.20373854364	0.0217336849938	0.00441426964198	0.00453815124653
a24	0.00603185526255	0.0219304661523	0.00096170940474	0.000620411989269	0.406814790701	0.532888941213	0.0258394746646	0.00295632774733	0.00195602984884
a21	0.00491352742085	0.0376267800508	0.000355041792913	0.000233005571756	0.185464261567	0.732522007071	0.0219238545549	0.00915227884911	0.00780926756295
a28	0.00453851787362	0.0467834360169	0.000260759364304	0.000161536340585	0.141850913856	0.70093958569	0.0267854238516	0.0412426529497	0.037437156521
a24	0.00374616282454	0.0357345966723	0.000649734611435	0.00111270730353	0.106988673952	0.48096474523	0.0363036946172	0.101203880983	0.233295805507
a31	0.00241089354151	0.0192102488908	0.000919787670478	0.00525689816784	0.0735546773173	0.29711939841	0.0421870958724	0.159925916994	0.399415111836
a20	0.00809845511384	0.0481818896303	0.00578099959016	0.0586836480559	0.0614941167724	0.23436612947	0.0396832862908	0.170046632331	0.373664847279
a24	0.0223148693713	0.0822280198768	0.0227541355301	0.160055886019	0.0551745665908	0.15196910649	0.0394136107636	0.16071361411	0.305376169093
a20	0.0339852824571	0.0769802972923	0.0454032831767	0.248145068673	0.0591816075303	0.0928624771633	0.0424404932545	0.171462324703	0.229539136364
a33	0.0481217874857	0.0758799664308	0.0632273560589	0.251136132891	0.0604244231768	0.0760907107211	0.0521532337515	0.163093694901	0.209872695455
a20	0.0671541991619	0.0852980354769	0.079967130353	0.209800550964	0.0724965777256	0.081909924907	0.0692719329172	0.145041714967	0.189059938485
a31	0.0774934463873	0.086477827159	0.090209233451	0.197235656988	0.0892566105752	0.091155642969	0.0852746243057	0.135945283322	0.146951656162
a3	0.0843929321291	0.093793756053	0.0913931661503	0.168495575663	0.0989114035251	0.10325744099	0.0958688881019	0.124223274774	0.139663545387
a20	0.094278264043	0.103448130351	0.0961822520501	0.136455685221	0.101291947842	0.10949316033	0.101118252701	0.116613120258	0.141119175129
</S>	0.0993204420215	0.105431740175	0.100504153525	0.12798581261	0.103114913921	0.109407095165	0.103443016351	0.115127595129	0.135665227565
