 	che	consuma	poco	benzina	</S>
a31	0.4507794398	0.051145095	0.065912415775	0.311045857545	0.121117282935
a41	0.532661269933	0.301113291667	0.0220460344538	0.103713335548	0.0404661507883
a31	0.576717926644	0.366589463889	0.00765640456342	0.0345931963055	0.0144430403827
a28	0.701131428881	0.276419971296	0.00288759830114	0.0115620081652	0.0079989949609
a24	0.61641656296	0.367870697099	0.00107281070371	0.0038709782894	0.010768956887
a31	0.668924820987	0.296901582366	0.0039299614579	0.00534789005413	0.024895769629
a11	0.533425386996	0.395572870789	0.0119326361526	0.00645921298471	0.0526099178763
a31	0.247525072332	0.421988710263	0.0413105387175	0.133464015962	0.155711675959
a46	0.139408467444	0.191596250088	0.0745818462392	0.317247035321	0.27716642532
a31	0.120261295815	0.113187092029	0.100284338746	0.335534741774	0.330732575107
</S>	0.134145637908	0.100225219015	0.117360674373	0.299333150887	0.348935362553
