 	non	mi	aspetti	che	non	vengo	</S>
a8	0.043883272225	0.045980711	0.0443180075	0.390111014	0.182567447	0.150345295	0.14279424365
a31	0.114586348892	0.041882151	0.1273863275	0.421540384667	0.0699876483333	0.10922771	0.115389416983
a24	0.141856529964	0.0703878903333	0.197312179167	0.362145861556	0.0277409608778	0.092509545	0.108047038828
a31	0.180884996988	0.116456033444	0.185076576389	0.369932320519	0.0107947263926	0.0922974816667	0.0445579031093
a36	0.192270720796	0.116350324481	0.158761493463	0.450246930173	0.00453478781087	0.0562469572222	0.0215888420364
a31	0.0720847563987	0.114313264827	0.0899679144877	0.417064900391	0.043016203617	0.189163639074	0.0743893346788
a39	0.0305143455329	0.100694344942	0.0626154701626	0.144068411797	0.0650850362057	0.480369599691	0.116652742893
a8	0.032388740911	0.100812691647	0.0685213947209	0.053820897599	0.0638520624019	0.58474684323	0.0958572802977
a31	0.034727782537	0.118177397216	0.0426634165736	0.0267551158663	0.074399616134	0.53087902441	0.172397574766
a29	0.015716873279	0.070148888072	0.0194345141912	0.0160380398888	0.099373977378	0.550474608137	0.228813058255
a31	0.010787782293	0.0372488216907	0.0103576003971	0.0142403425629	0.0997822307927	0.593227536046	0.234355679418
a17	0.019680056431	0.0246309908969	0.00841908913237	0.0212901288543	0.0580299819309	0.611993078682	0.255956679806
</S>	0.0280786302155	0.0202689109485	0.00938038206618	0.0234500429271	0.0474470909654	0.619676639341	0.251698289903
