 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.0482049685	0.117036885	0.0203794735	0.022905856	0.009467315	0.044294035	0.20220572	0.1007797195	0.147645258	0.110722305	0.176358439
a23	0.0198940076393	0.0521433730167	0.0157267932783	0.0202344130333	0.00874564366667	0.0324974436667	0.381138046667	0.1822005515	0.1355300446	0.0901277742333	0.0617618678267
a31	0.00663678953877	0.0175758415689	0.00531493749443	0.00768930907777	0.00689950968889	0.0150790720689	0.406268748889	0.3480653505	0.0987858568	0.0548038126444	0.0328807314356
a23	0.00221850283159	0.00600105850297	0.00189044985481	0.00814428372592	0.0067819546963	0.0150342668696	0.300843672963	0.489811726833	0.0941984166	0.0511240022148	0.0239516620452
a10	0.000741662734697	0.00478594393432	0.0023469081516	0.015729176242	0.00967946356543	0.0167748080565	0.247044697654	0.378937848944	0.0540464698667	0.103595383405	0.166317638915
a31	0.000249069924566	0.00480773084477	0.00247633209387	0.0144555939807	0.00676368029848	0.0097395547855	0.228324069218	0.351797946315	0.0410891756222	0.127066335468	0.213230517655
a37	8.46120225887e-05	0.00791527514826	0.00113394716129	0.0137975362269	0.00260369014283	0.0087493989285	0.196500177739	0.460402975438	0.0983876142074	0.104178029489	0.106246757235
a27	2.98341433629e-05	0.00957386624942	0.000678872911763	0.0129313949423	0.00123286606428	0.0074355668095	0.091937417913	0.366101798479	0.161648144736	0.18536074983	0.163069485745
a31	1.6840322721e-05	0.00536346368314	0.000281908361921	0.00526137794743	0.000525520433427	0.00471891866983	0.283540363304	0.27619150616	0.109062333345	0.16793416071	0.147103617858
a44	2.30909622403e-05	0.00402465329438	0.00013823168064	0.00211140300581	0.000390847006476	0.00928994678994	0.588406321101	0.236765535387	0.0450110065483	0.0645930210033	0.049245977946
a23	2.38635167468e-05	0.00343236286479	8.85698902133e-05	0.00096113460527	0.000719327468825	0.0169192025966	0.619516457034	0.231440525129	0.0605123591828	0.0497134003344	0.0166728074153
a37	2.75073285823e-05	0.0039692472216	0.000105523086738	0.00066568251509	0.000819999689608	0.0138442422322	0.396670074345	0.172919749376	0.288127919728	0.115605676778	0.00724437262177
a38	4.20978921941e-05	0.00535526924053	0.000191517995579	0.00067021988503	0.000643379329869	0.00648205011073	0.160605663448	0.069851738792	0.582467856576	0.168551225593	0.00513899237392
a46	9.9505887398e-05	0.0103771754135	0.00036121743186	0.00240223637501	0.00254778380996	0.00839887970358	0.131323764483	0.0398745209307	0.660435222192	0.140425325198	0.00375435712464
a31	0.000236219019133	0.0234354891378	0.000778760577287	0.00416803425834	0.00429141460332	0.0129288210679	0.133498944828	0.0423073769769	0.622525060731	0.150666898399	0.00516295097488
a28	0.000628212939711	0.0423411777126	0.00161022762576	0.00855633921945	0.0111111333344	0.0280608095226	0.138153341609	0.0586412723256	0.544826900244	0.158552959466	0.00751759532496
a31	0.000832809723237	0.0382044755709	0.00208852477525	0.0120895134065	0.0393597237781	0.0898627075075	0.23581577387	0.158724804109	0.327067897548	0.090537496822	0.00541624071499
a14	0.00139010348441	0.018010806757	0.00570203109175	0.0126899928022	0.0834570745927	0.229373229169	0.243519097957	0.255295218036	0.113216452983	0.034175580274	0.00317038337833
a31	0.0314604753281	0.076014938819	0.0279570570306	0.0283494146007	0.0935100081976	0.239911889723	0.208306645986	0.212733442679	0.0456226659943	0.021326337758	0.0148071026594
a20	0.0519595784427	0.120974199606	0.0520513056769	0.0395186978669	0.0758925960659	0.126719007908	0.200393858662	0.16741780756	0.0418463073314	0.0622379859193	0.0609886522198
a31	0.108625079481	0.124691549869	0.0813053318923	0.0446466836223	0.0710070373553	0.085357470636	0.130441600887	0.139583589187	0.0431028127771	0.0763099839731	0.0949288840733
a20	0.130432466494	0.12343592829	0.0970789839641	0.0458281578741	0.0707295097851	0.0732793568787	0.0753727449623	0.105722183062	0.046721551259	0.100816436658	0.130582691358
a31	0.138034925498	0.102269657763	0.108896137988	0.0428005442914	0.0655326919284	0.0630542056262	0.0534472229874	0.0883641260207	0.0523719804197	0.110650126553	0.174578390453
a20	0.144626876166	0.090863295921	0.111202379329	0.0466932430971	0.0630416806428	0.0583866185421	0.0488067539958	0.0714551603402	0.0546099668066	0.110674326518	0.199639726818
a10	0.0954010130553	0.076574425307	0.0978673477763	0.0517926993657	0.0741286715476	0.069281214514	0.0589461963319	0.0736974634467	0.0647093589355	0.137013682173	0.200587948939
a31	0.131734974352	0.0822525784357	0.118548117259	0.0557994694552	0.0827304251825	0.075798549838	0.057070625444	0.0716945844822	0.0546808996452	0.0942965907243	0.175393219646
a37	0.130313078117	0.0780043571452	0.115531869086	0.0484796528184	0.0772650050608	0.070771801946	0.0462931708147	0.0710663494941	0.0537148298817	0.114851250241	0.193708676549
a38	0.0782004967057	0.0660967900484	0.0877323080287	0.0469051826061	0.0705846716869	0.0660573493153	0.0604274772716	0.0752577158314	0.0671498832939	0.165521926747	0.216066242183
</S>	0.0682885143529	0.0645517850242	0.0794760365144	0.051426201303	0.0694010008434	0.0652536896576	0.0760208356358	0.0762917199157	0.0710295516469	0.166739878374	0.211520836091
