 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.2369472285	0.08167988	0.0614009635	0.0131869855	0.2273520784	0.232546202	0.030294408975	0.116592245265
a31	0.341471721833	0.0332081126333	0.0620280668333	0.0141746361667	0.269976766133	0.229916544633	0.0102164420696	0.039007692015
a15	0.371385475944	0.0117903743278	0.0629142746111	0.0108940081556	0.447865862044	0.0784799441777	0.00340594212877	0.0132641143883
a20	0.131333860481	0.0098123155926	0.217276507204	0.0293212348185	0.564143974015	0.0287998120592	0.00115214608626	0.0181601717628
a11	0.054445322327	0.0138826915309	0.320842869068	0.0387693919395	0.490726358005	0.0313499026864	0.00040961431242	0.0495738372543
a31	0.080561243109	0.0857007068436	0.255007496356	0.0664396543132	0.395761586002	0.0662790742288	0.000167858376807	0.0500823277514
a39	0.112565791036	0.235057235615	0.209735385452	0.109950661438	0.199571325334	0.10602646141	0.000152720396936	0.0269403702505
a46	0.222724297012	0.307890398538	0.150087241817	0.101583833813	0.111526828445	0.0889704698033	0.000283761132312	0.0169331559502
a18	0.402799032337	0.247099316179	0.139443510606	0.0904086046043	0.062792077815	0.0491788176011	0.000503371977437	0.00777527185007
a31	0.481685810779	0.14038056006	0.178014866869	0.0817199015348	0.0516623542717	0.049284588867	0.00599473284248	0.01125718595
a13	0.44238666026	0.0859413646867	0.204507355623	0.0637981928449	0.0418958914239	0.0712245159557	0.0567033686142	0.03354264765
a31	0.293524490087	0.0905811402289	0.164692529874	0.0632572032816	0.0576356171413	0.123371030319	0.137674776205	0.0692631992167
a46	0.184697716696	0.079227018743	0.112538301291	0.0584387744272	0.0617501990471	0.131494260106	0.227528785402	0.144324949739
a31	0.147532122232	0.0792357529143	0.097523757097	0.0647839214757	0.069467896349	0.125064283369	0.243906611801	0.17248565658
</S>	0.129615326116	0.0984942764572	0.100843843548	0.0841924707378	0.0919608781745	0.143747401685	0.206060455901	0.14508532329
