 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.0825075985	0.0441403805	0.007772595	0.0052312352	0.0042265492	0.0044721559	0.009629821	0.0083553513	0.0307020185	0.20698592	0.25739636	0.3385799845
a20	0.0720136870667	0.025074558627	0.00470196550333	0.00499560483333	0.00965715853333	0.00355298126667	0.019229188	0.0354049393	0.2847057375	0.171046148533	0.253359796667	0.116258246833
a37	0.0413719889222	0.00836542762033	0.00246333933778	0.0141043214778	0.0402225161778	0.00987551432222	0.025795626	0.0501993991	0.394563765833	0.0835534580443	0.272527842222	0.056956780611
a24	0.0589535586407	0.00279557152144	0.00247214024593	0.0227630634926	0.0495324247259	0.0112115139741	0.0155244215533	0.0245672574	0.209956811944	0.0966161260148	0.455288980741	0.0503180738703
a31	0.0501346419136	0.000935229730147	0.00162898206664	0.0145788147575	0.0222807734286	0.00392296396937	0.0055022134711	0.00870007572	0.127240563981	0.157813652005	0.57506009358	0.0322019588568
a39	0.0184357822045	0.000332932008382	0.000793889623547	0.0051501274125	0.0075026321862	0.00138914078779	0.00271539689037	0.00472510926	0.231696147994	0.227590954002	0.483659394527	0.0160085065189
a31	0.00964543903483	0.000159439961794	0.00172354309118	0.00251761320417	0.00259885545207	0.00057970177593	0.00168429903012	0.00325442643667	0.250647104998	0.443793764667	0.261992831509	0.0214030035063
a24	0.00726206277828	0.000135024513931	0.00307863229706	0.00185601376806	0.00102226884402	0.00045513303531	0.00128306747671	0.00140804182889	0.134430730666	0.657503034889	0.16267161717	0.0288943455021
a31	0.00636745269276	0.000134252822977	0.00334801953235	0.00152172672269	0.00048437164134	0.00041000718177	0.0010916991889	0.000776393798297	0.0917219055553	0.753859144963	0.11509475739	0.025190205834
a28	0.00941206866425	0.000316645085992	0.00379191614412	0.0016731612409	0.000401039030447	0.000664550413923	0.000843180092967	0.000545570821432	0.0344666058518	0.834280824988	0.08255591213	0.0310484859447
a24	0.0117846407214	0.000455584295331	0.00410757644804	0.0017744333803	0.000446901406816	0.000965847727974	0.000975716664322	0.000573745613811	0.0167401951173	0.854027518329	0.06891109271	0.0392367513149
a8	0.0151769997405	0.00078670466511	0.00713762721601	0.00259585979343	0.000930842815605	0.00249725449932	0.00331163878811	0.0014147890446	0.0193482042058	0.835123372776	0.06916804657	0.0425086744383
a31	0.0485064049135	0.00217466348837	0.0128544767387	0.00734849969781	0.00213391727187	0.00453565786644	0.00505560942937	0.00275967978153	0.0199818006019	0.701221790925	0.08503228919	0.108395226146
a46	0.0777423266378	0.00555449549612	0.0208512852462	0.0114993178993	0.00476431485729	0.00993921318881	0.0101814153098	0.00565623702718	0.0175724374006	0.603623786975	0.09080146173	0.141813708715
a8	0.0561779318793	0.00556843177871	0.0270559854154	0.0114664732998	0.00611548645243	0.0121468800629	0.0170324034366	0.00699802834239	0.0577097718002	0.624741408992	0.0941024972433	0.0808846785717
a28	0.0254752416264	0.00225924133957	0.0210911881385	0.0100842057666	0.00523718385081	0.0067849813543	0.0172840711455	0.00665837944746	0.227736313933	0.487614136331	0.155417545748	0.0343574946239
a31	0.0729900068755	0.00462925557986	0.0242448487128	0.0147824585889	0.0072132744836	0.0104022494514	0.0182052913818	0.00925477448249	0.246523746644	0.353918328777	0.163490588583	0.074345184308
a39	0.100240489958	0.00848472085995	0.0471544005709	0.021920690863	0.0131901648279	0.0301254831505	0.0376425671273	0.0151777251608	0.100095617548	0.428541936259	0.101004856194	0.0964213591027
a33	0.0864086243193	0.00810458451998	0.083645718857	0.0295518612877	0.0161963719426	0.0374087663835	0.0511280157091	0.0181614727203	0.069466162516	0.468053622086	0.079125765398	0.0527490283676
a31	0.14636856144	0.02251062374	0.109147972952	0.0480854154292	0.0283434566475	0.0426205331278	0.051362889903	0.0273324015734	0.053565379172	0.324730577362	0.0692254527993	0.0767066871225
a24	0.146081527147	0.03368306858	0.113244370984	0.0570674404764	0.0422500648825	0.0727738243759	0.0736649679677	0.0359245288578	0.029597385724	0.242221732454	0.0620453009331	0.0914457500408
a37	0.0880971767157	0.0236384405267	0.131880443661	0.0502035254921	0.0373089966275	0.0809184401253	0.0868913276559	0.0307547912859	0.024705851908	0.322932570818	0.0619616046444	0.0607068276803
a14	0.0595355439052	0.0131655209422	0.16246166122	0.0578769018307	0.0323044688758	0.0581798060418	0.0821313408853	0.0269177920953	0.0557513229693	0.355728240273	0.0595424642148	0.0364049160268
a20	0.0508148919684	0.0072152777474	0.183954997073	0.0838834606102	0.0315673972919	0.0368020836806	0.0710589059618	0.0229733290318	0.108604727656	0.325144916758	0.0614832820716	0.0164967011423
a28	0.0459962766561	0.00466072978247	0.160046043691	0.0906811468701	0.0299414324306	0.0221838465602	0.0676240643206	0.0205008896773	0.181071012552	0.299886248919	0.0690311506905	0.00837713748077
a5	0.0631293082187	0.00459907869416	0.112315292564	0.0655013066234	0.0238797463102	0.0134558773201	0.0620935447735	0.0181565932258	0.224143317517	0.326031372973	0.0793081135635	0.00738641726026
a17	0.0641306137396	0.00400735291805	0.0715517225213	0.0443599332078	0.0166413942701	0.00781418284003	0.0387805372578	0.0118440859419	0.191882069172	0.436895710991	0.104854121188	0.00723824455342
a21	0.0322430122465	0.00172745479268	0.0338339161738	0.0312371335693	0.01209922159	0.00473571008001	0.0215265422526	0.00833673108063	0.128260118057	0.554758423664	0.165121807063	0.00611989018447
a8	0.0234998510822	0.000995542330893	0.0164127357246	0.0199676146898	0.00890591969667	0.00439449709334	0.0166085275842	0.0105674752602	0.0893395643523	0.602820674555	0.200060385688	0.00642715239482
a31	0.0163574856941	0.00145719954363	0.0181668892415	0.0296679092299	0.0303550675656	0.0121566632311	0.0763105218614	0.0282349990867	0.104348438117	0.520739471518	0.155819621896	0.00638568926494
a20	0.0140639717314	0.00697980091454	0.0381837204138	0.0464956030766	0.0654178978552	0.0427229377437	0.213506603954	0.0544719530289	0.096468256039	0.313300490506	0.091771990632	0.0166167390883
a3	0.0123979190771	0.00946071520485	0.0546967468046	0.0581193126922	0.0886778759517	0.0564865875812	0.281882721318	0.061960964343	0.0855811186797	0.205197286835	0.063897993544	0.0216407230294
a20	0.0100221060257	0.00621723450162	0.0601453856015	0.0672335692307	0.101556898651	0.0494851531937	0.315309143773	0.064151024781	0.0932771695599	0.164607880278	0.053855812848	0.0141386086765
a10	0.00971602767523	0.00533390103387	0.0818558652005	0.0769238110769	0.114134742884	0.0545574720646	0.349773974591	0.0644795642603	0.0864819031866	0.104921684759	0.0412545809493	0.0105664862255
a31	0.00895374045841	0.00637482134462	0.0900872850668	0.0877787650256	0.158137150961	0.0774884980215	0.337178668197	0.0580951174201	0.0748870277289	0.0622766224197	0.0296390483164	0.00910329774183
a20	0.0129876150528	0.0131507207815	0.0870079416889	0.0839232716752	0.17049118032	0.153616548007	0.311796662732	0.05124273914	0.0455821469096	0.0320458453066	0.0223098411055	0.0158455075806
a7	0.0169088706843	0.0197174885938	0.0867971838963	0.0747463505584	0.166765746773	0.237890156002	0.262566287577	0.0437408930467	0.0223828413032	0.0220242206022	0.0214741267018	0.0249858181935
a11	0.0152239935614	0.0198667551979	0.0728899879654	0.0721484701861	0.183345668924	0.265431532001	0.259415449192	0.0422306300156	0.0158173837677	0.0146056630341	0.0162847799006	0.0227396897312
a18	0.0179702498538	0.023561744066	0.0727840779885	0.072616700062	0.175305282975	0.274860164	0.262665809731	0.0387564146719	0.0137781499226	0.0122400373447	0.0144044033002	0.0210569842437
a27	0.0265253432846	0.0356583336887	0.0880986093295	0.0781589500207	0.180010037658	0.269975784667	0.205583793244	0.0335566585573	0.0136572779742	0.0160793744482	0.0202322907667	0.0324635677479
a31	0.0277463697615	0.0382714905629	0.0861030524432	0.0769651100069	0.205711362553	0.261617704889	0.178934441081	0.0354831941858	0.0159824023247	0.0173762891494	0.0214834282556	0.0343251765826
a39	0.0296367182538	0.0398291828543	0.0925053721477	0.079786776669	0.213329054184	0.251246834963	0.16606961036	0.0354407670619	0.0167295607749	0.0182269463831	0.0225006637519	0.0346985471942
a31	0.0395684464179	0.0513577996181	0.108065477383	0.0871798755563	0.228612848061	0.205231264988	0.124012781787	0.0348644926873	0.021226246925	0.025462074461	0.0303397712506	0.0440789503981
