 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a31	0.18071062	0.04706688	0.008361507	0.0278062675	0.0696084925	0.0757962565	0.079397395	0.143027335	0.11858587	0.249639393
a37	0.205517273333	0.12051843	0.018845566	0.0189922081867	0.0828381021667	0.0816764355	0.163706558333	0.104396588	0.11350443	0.0900044103667
a31	0.102737910111	0.119793197833	0.0199335205333	0.00707812848223	0.293989375389	0.1094662785	0.157582280611	0.0472939073333	0.11133916	0.0307862287889
a20	0.055851413037	0.050473910111	0.0144373627111	0.00699959689408	0.358446312796	0.305821276167	0.0923713697037	0.0325826074444	0.0691344466667	0.013881695563
a31	0.0586994250123	0.263104669704	0.0158098625704	0.00893591496469	0.178955985265	0.316035101056	0.0689374903346	0.0297471874815	0.0490627042222	0.010711659521
a13	0.0659391496708	0.388815739901	0.0262391718568	0.0121833453216	0.173976155088	0.218463892685	0.0245284773782	0.0261585458272	0.0390237924074	0.024671739507
a31	0.0569206668903	0.319211739967	0.0278428399523	0.0132066389739	0.265141451696	0.186778906895	0.0113899462927	0.0398688769424	0.0454149998025	0.034223943169
a20	0.0489165932968	0.435172643322	0.0172241129841	0.0107853135246	0.274145380565	0.0757985302983	0.0082446922309	0.0672342156475	0.0423600889342	0.020118429223
a17	0.0462059107656	0.469636834441	0.028992296328	0.0198155535082	0.224824423522	0.0594646854328	0.013615044877	0.0637132275492	0.0484654919781	0.0252665439077
a20	0.0325097539219	0.317196244814	0.0387190521093	0.0342963155027	0.217844381174	0.133036201811	0.0297224992923	0.0395903848497	0.066519717326	0.0905655039692
a31	0.0691609673073	0.234665108271	0.104231484036	0.0712558438342	0.157184177058	0.137220180937	0.0304933157641	0.0277561379499	0.0563022807753	0.111730543323
a20	0.0893591637691	0.22133828609	0.140901940012	0.0800571362781	0.0935069110193	0.060705633979	0.026992494588	0.02938919465	0.0881477419251	0.169601506441
a31	0.086628495923	0.219019218697	0.185887992004	0.077859365426	0.0515687083398	0.035483905993	0.0275192198627	0.03074722755	0.0997618266417	0.18552405348
a3	0.0895324079743	0.224548309566	0.210920260668	0.0816007344753	0.0381849167799	0.0289520999977	0.0303573839542	0.0287496201833	0.0859336215472	0.181220675827
a8	0.0655625099914	0.165493005189	0.128962152223	0.0606163918251	0.0407394659266	0.0381889723326	0.0425087909847	0.0432967707278	0.122284383849	0.292347575276
</S>	0.0596892019957	0.131997850595	0.0987993891115	0.0561051849125	0.0470319464633	0.0431731996663	0.0462834139924	0.0499768353639	0.131545506925	0.335397462638
