 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.048643006	0.14689305	0.1496631195	0.021892069	0.0424768575	0.01701727515	0.0354467092	0.44175262	0.096215256
a15	0.022536777	0.1055453424	0.152770512167	0.0593964896667	0.278979535833	0.00710394655	0.0134920781067	0.317745076667	0.0424301696667
a31	0.00839866196667	0.0362036522733	0.0568434998657	0.0642018665556	0.652245365278	0.00674910791667	0.00737869327557	0.148532771556	0.0194463175556
a21	0.00296858615556	0.0123979030444	0.0199236434319	0.0328710971852	0.853920888426	0.00665676763889	0.00530259515852	0.0563369176187	0.0096215754652
a31	0.00152819431852	0.00519823186147	0.0078088110773	0.0192913292284	0.927626029475	0.00292079297963	0.00213989177284	0.0224443116396	0.0110423727684
a8	0.00703496017284	0.0311944449205	0.0120918446258	0.0209955702428	0.761770983158	0.00742132342654	0.0106271055776	0.100336658547	0.0485270695895
a31	0.0348756347243	0.0895935049735	0.0267936808753	0.0391173937476	0.459410371053	0.0134939703088	0.0285070478592	0.237601419516	0.0706069588632
a20	0.0500580975748	0.162731841658	0.0477176219584	0.0472932189159	0.271839280351	0.0129353419363	0.0312312262864	0.276820446505	0.0993729286211
a39	0.0342739588583	0.360219193886	0.102550217319	0.0415570976386	0.140434227784	0.0081178211121	0.0170164307955	0.199102048835	0.0967290188737
a20	0.0200885979528	0.538183964629	0.160508145773	0.0403485918795	0.0656344022613	0.00434699860403	0.0064259403985	0.118532989612	0.0459303772912
a46	0.0195694173176	0.45054836821	0.147840547258	0.0618095032932	0.10548829942	0.00678114596801	0.00451004256617	0.168117709871	0.0353349587637
a31	0.0177325557725	0.28475831607	0.124872794419	0.110920843098	0.209233586473	0.012832812656	0.00970482485539	0.20266095329	0.0272832929212
a39	0.00885175459083	0.180976065357	0.109595031473	0.142329717699	0.279679748824	0.015402753552	0.0161984276185	0.227933667763	0.0190328456404
a31	0.0126550528636	0.144010378452	0.105634573824	0.137553259233	0.257468882941	0.0254166035173	0.0350754952062	0.248885392588	0.0333003912135
a20	0.0208339166212	0.148593122817	0.112754367941	0.112669843078	0.176331267647	0.0357448135058	0.0526643317354	0.240041527529	0.100366810405
a31	0.0369864222071	0.151706784272	0.146277429314	0.101803077693	0.119262334216	0.0472075968353	0.0604353672451	0.201923315843	0.134397666802
a46	0.0483989144024	0.134931008091	0.156757716438	0.0954252825643	0.0928351564053	0.0549368222784	0.060743767415	0.150783435281	0.205187895601
a31	0.0550002434675	0.12087401603	0.148513252146	0.0892464921881	0.0828562488018	0.0642501190928	0.0716166074717	0.13456918176	0.2330738072
a46	0.0600422611558	0.111527815343	0.139821797382	0.0858715460627	0.0761550929339	0.0692256453643	0.0773017091572	0.127971920587	0.252082161067
</S>	0.0559708155779	0.0896082876715	0.105384648691	0.0724650540314	0.070312756467	0.0608073186822	0.0651488645786	0.148474470293	0.331827755533
