 	lo	sentii	ee	che	arrivava	</S>
a15	0.242966817	0.0408590045	0.0303275715	0.05394478	0.468829895	0.1630719185
a31	0.0917149993333	0.0280653871667	0.0443387868333	0.09456882	0.589615185	0.1516968585
a46	0.0457999177778	0.0587023563889	0.0419316192778	0.104645764667	0.603704948333	0.145215458567
a8	0.147324161593	0.114237645463	0.0219885937593	0.048803599889	0.615396249444	0.0522497969223
a31	0.182304083198	0.0905554971543	0.0103883385864	0.035007698963	0.655752129815	0.0259922333074
a23	0.0780831342327	0.102646854385	0.00612921166213	0.0323159566543	0.767050856605	0.0137739736791
a8	0.113423085244	0.190838698128	0.00497700002071	0.0259237282181	0.654500772202	0.010336756803
a38	0.187497768415	0.256781266043	0.00520576937357	0.021882859906	0.513469530734	0.0151628182677
a20	0.151992242805	0.328162922014	0.00427472025786	0.0145930554687	0.487099470245	0.0138775664226
a28	0.094938030935	0.364989264005	0.00587294318595	0.0178506738229	0.498392950082	0.0179561294742
a20	0.068737314645	0.337265704668	0.00853676706198	0.021746191941	0.545225803361	0.0184882194914
a23	0.0509358925483	0.272785328223	0.0118552666873	0.020761716647	0.634796444454	0.00886535863047
a31	0.0751667441828	0.159115541408	0.0184510868958	0.0486900202157	0.692739628151	0.00583699167682
a29	0.0761705857276	0.120507112469	0.0169225939653	0.0564801847386	0.723537999384	0.00638154242561
a33	0.0320991075759	0.12116227649	0.00850102138843	0.0254847995795	0.807867433128	0.00488536960854
a29	0.0127368764253	0.10321794783	0.0117978831961	0.0132845535265	0.846585777709	0.0123769661362
a27	0.00756512604177	0.116007675943	0.0193755533987	0.0108676178422	0.807198105903	0.0389859523787
a46	0.00524475791392	0.0973974386477	0.0170395481329	0.0079254013474	0.828590015301	0.0438028607929
a20	0.00324640687131	0.0757885462159	0.013456635711	0.00531028018247	0.874448351767	0.0277497782643
a31	0.0093032869571	0.0485741669386	0.010078179937	0.00419843556082	0.910690230589	0.0171557056881
a7	0.013544057319	0.0313829931795	0.0110702610123	0.00993747768694	0.921495310196	0.0125699251627
a1	0.00973515943967	0.0306281827265	0.0137671420041	0.0127414755623	0.921866783399	0.0112612546542
a20	0.00592357344656	0.0461551099088	0.022565129668	0.0090082318541	0.904706474466	0.0116414478181
a31	0.00306695901552	0.0466223611363	0.0238199852227	0.0066814853847	0.908713611489	0.011095546106
a20	0.00311279877184	0.0347745738788	0.0166333060742	0.00619827656157	0.932220157163	0.00706084386867
a31	0.00971832745728	0.0342466829596	0.0137735966914	0.00700843118719	0.924270872388	0.0109820936229
a23	0.125867435819	0.0493055569865	0.0127496632305	0.0212973787291	0.653542729129	0.137237253541
</S>	0.235897797909	0.0732263984932	0.0169351411153	0.0364784403646	0.377253742065	0.260208486771
