 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.1124475565	0.0195479325	0.018083553	0.0180619235	0.015748132	0.008771259	0.00660998885	0.1275282565	0.428594125	0.244607268
a24	0.128678683167	0.0120154338333	0.00822720031667	0.0128752185	0.264037001667	0.00917551066667	0.00282907249171	0.0495877612133	0.414749173667	0.097824976976
a31	0.130665994389	0.00763895274443	0.00355876238889	0.0086643355	0.568781093889	0.00639929488489	0.000944866889947	0.0165549095211	0.223838789889	0.0329530598013
a13	0.0905148127963	0.00664080238148	0.0069456270963	0.0282945161667	0.66413727463	0.00642996329096	0.000318182258316	0.00555411318603	0.178813774963	0.0123509519671
a18	0.148752552265	0.0145259891272	0.0161536686988	0.0850804553889	0.534921071543	0.00867488719699	0.000111716526105	0.00188397836768	0.182811853321	0.00708381162237
a20	0.183977207422	0.0296601477091	0.0319621755663	0.200945828463	0.311462637181	0.00805793416566	4.80626237017e-05	0.00068019746256	0.228273187774	0.00493258560746
a31	0.200516992474	0.0352705172364	0.0593662998554	0.257090386154	0.28153113906	0.00687668862189	0.000270608560234	0.000903274264187	0.154033917258	0.00414013450249
a37	0.179113244158	0.0312329007455	0.107337607952	0.354501538718	0.24275506302	0.00688626944063	0.000755337353411	0.0024229654214	0.0687599827527	0.0062350851675
a31	0.321236471386	0.0352744172485	0.120597375984	0.327926429573	0.13436920434	0.00846773548021	0.0033354178178	0.00695429934047	0.0301854912509	0.0116531923892
a11	0.444560667129	0.0505804570828	0.137843728661	0.199901556524	0.0979019814467	0.0128022584934	0.00709744693927	0.0140623334468	0.0178196590836	0.0174299327964
a31	0.486596122376	0.0557294686943	0.141142432887	0.155463438841	0.0818561598156	0.0151079253311	0.00962889964642	0.0193189364823	0.0135481066945	0.0216085289321
a11	0.536222274125	0.0662483878981	0.138780037629	0.105071102947	0.0645739642719	0.016189466277	0.0124283818821	0.0241373961608	0.0127166515648	0.0236323623107
a31	0.549888624708	0.0704887926327	0.137219162543	0.0883378959823	0.0590740720906	0.017511501759	0.0146380549607	0.0266611337203	0.0126289058549	0.0235518567702
a11	0.559293918236	0.0813450008776	0.136315717514	0.0727419603274	0.0521725696969	0.018447917253	0.0173129606536	0.0271594362401	0.013380994285	0.0218295395901
a31	0.548983832745	0.0871157229592	0.136506802505	0.0696038687758	0.0543975355656	0.0214884400843	0.0212967712179	0.0265734784134	0.0146959757617	0.0193376198634
a13	0.538665640915	0.0981639003197	0.136384247502	0.0641136669253	0.0541230275219	0.0247833760281	0.0256474567393	0.0239759804711	0.0171290452539	0.0170137011211
a31	0.494102293638	0.107930980107	0.140746940834	0.0679613443084	0.0659713958406	0.032631996676	0.0337378089131	0.021475997157	0.020322723418	0.0151184955404
a18	0.457216231213	0.117673196702	0.140079411945	0.0681674947695	0.0720044472802	0.041324222892	0.041409550971	0.020604628719	0.0263844414727	0.0151363328468
a31	0.384774527071	0.130358360567	0.146114378982	0.0750850549232	0.0894927910934	0.0555602342973	0.0516543293237	0.0197693779063	0.0316964004909	0.0154945539489
a10	0.344751452357	0.138958408522	0.147924827994	0.0766870849744	0.0954104390311	0.0635715730991	0.0569183604412	0.0207922153021	0.038067743497	0.016917887983
a7	0.244378647452	0.161716106174	0.154956949331	0.0816747116581	0.0938225100104	0.0945261993664	0.0627980654804	0.026589915434	0.0575756721657	0.0219611929943
a31	0.168796619151	0.157075465391	0.13712387311	0.0898869255527	0.11594523167	0.132930706455	0.0792626364935	0.028517973478	0.0655557267219	0.0249048259981
a20	0.147969499717	0.145659838464	0.122738667703	0.0847705948509	0.10956571389	0.134128932152	0.0771241788312	0.039908490826	0.102646108241	0.0354879799994
a31	0.163300693239	0.131750719488	0.105841925901	0.074139524617	0.111810477963	0.137809677384	0.0669797496104	0.0472734856087	0.114363203414	0.0467305376665
</S>	0.18821024662	0.124877974744	0.0993650679505	0.0731760248085	0.129717128982	0.145292238692	0.0666895148052	0.0419679708043	0.084330142707	0.0463736603332
