 	voglio	che	Maria	viene	domani	</S>
a33	0.0177982375	0.4995117875	0.04603645405	0.057370722	0.1739646425	0.20531814835
a31	0.226082496833	0.574636419167	0.0155961811567	0.054259022	0.05875421751	0.07067167197
a11	0.353719018944	0.489918329722	0.00523758365057	0.0552633493333	0.0202129910467	0.07564871761
a31	0.481518459648	0.401590974907	0.00201643490852	0.0257747747778	0.0076948242489	0.0814045465367
a18	0.593171366549	0.300377856636	0.00120520691951	0.0131901824926	0.00334523268297	0.0887101895122
a31	0.359920895516	0.527177905545	0.0022370962565	0.0183682430642	0.00474098212766	0.0875549010374
a42	0.150490556839	0.729523071848	0.0031212161855	0.0320458120214	0.0444115493759	0.0404078348791
a37	0.077620560613	0.705664040616	0.00224558306183	0.11946210734	0.065732768792	0.0292749629597
a31	0.0711204835377	0.491141160205	0.0464030854539	0.214494712447	0.0647504135973	0.11209012232
a20	0.0845652411792	0.418950920068	0.0683977931513	0.190062784149	0.0750444111991	0.16297882744
a31	0.0948137670597	0.348568902356	0.130392635717	0.209943074716	0.0833174403997	0.132964189147
a8	0.111680532353	0.183818643119	0.197521618572	0.234174218239	0.1197688068	0.153036196382
</S>	0.134607261177	0.17449642156	0.179933319286	0.20308424912	0.1434555334	0.164423223191
