 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.08902000679	0.073898694	0.0314498044	0.3843973985	0.0362535315	0.0655638915	0.31941665845
a8	0.0298551108267	0.056675646	0.0511899381333	0.487945816167	0.0333798137	0.228143287167	0.112810390117
a20	0.0103176772989	0.0628117683333	0.0553562927111	0.319564462056	0.0129072886667	0.481705729056	0.0573367867057
a8	0.00375013889197	0.0743860971111	0.0981392775704	0.335601360685	0.00573290562223	0.446846746352	0.0355434682352
a31	0.00127785081299	0.0802925573704	0.17784193919	0.505732840228	0.00289477870741	0.215559698451	0.0164003294117
a37	0.00044002350733	0.0908829441235	0.205063606397	0.601487733409	0.00332586056914	0.088472776817	0.0103270224706
a10	0.00020601353211	0.176359358041	0.169939880466	0.53490200447	0.0444834088564	0.0651442232723	0.00896505902353
a31	0.000503899114037	0.28913141268	0.140065325155	0.382756518157	0.106638756285	0.0706026810908	0.0103013618745
a21	0.00678964280468	0.44950326756	0.106703711718	0.243471406052	0.109101922095	0.0672142786969	0.0172157009582
a31	0.0139734619349	0.502649325853	0.067723218906	0.194181905351	0.119164997365	0.0837444445656	0.0185626013194
a10	0.0200973559783	0.374745558618	0.0548492479687	0.186678281784	0.155245392455	0.177995128189	0.0303890287731
a17	0.0381785116594	0.285463242873	0.0516737506562	0.159492703928	0.151405827485	0.264264389396	0.049521580591
a20	0.0809984838865	0.260813087624	0.0500457705521	0.130510329309	0.118306835828	0.265431063132	0.0938944678637
a31	0.111092937962	0.213289879208	0.064432279184	0.10737353777	0.117890175276	0.232384961044	0.153536269288
a39	0.119630589321	0.176962016403	0.0800823380613	0.10865614259	0.128068101759	0.197908503681	0.188692306429
a31	0.12438393644	0.166350705468	0.0910454826871	0.104945525863	0.124760367253	0.18171591456	0.20679803881
a8	0.117520370813	0.134772115156	0.097630649229	0.106950410288	0.124787285751	0.170682884853	0.247656299603
a39	0.116224035604	0.121160575052	0.10501729641	0.120333246763	0.13684232525	0.160617591618	0.239804973201
a8	0.127368921868	0.127747555017	0.120866772137	0.137465795588	0.150962268417	0.151785567206	0.183803147734
</S>	0.136282985934	0.136455412509	0.123580781068	0.134415847794	0.144384839208	0.150268098603	0.174612048867
