 	mia	sorella	ancora	non	è	venuta	qui	</S>
a8	0.0569663025	0.0078414443	0.056391348	0.0065983718	0.1033491905	0.361736935	0.0634308744835	0.343685534289
a23	0.0288408460667	0.00440878506667	0.089467946	0.0124665432667	0.1724818035	0.556584445	0.021163964061	0.114585670296
a31	0.0127003463556	0.00484945902222	0.170010955333	0.0404976120889	0.2258129745	0.500562481667	0.0070626216932	0.038503528339
a8	0.00700298745187	0.00397618425407	0.164770546444	0.0463605276963	0.330742384833	0.431637860556	0.00236325593533	0.0131462459903
a20	0.0107563297173	0.0256443067647	0.140339253481	0.185387602899	0.312301621611	0.310010751852	0.00185446272071	0.0137056989741
a24	0.0854073725724	0.0428301319216	0.241385494494	0.267448650966	0.170114382204	0.173758285617	0.00196052687357	0.017095179658
a31	0.135395337524	0.0274385753072	0.220826244831	0.130378667455	0.0831273654013	0.392944248539	0.000938615243523	0.00895097761933
a20	0.088978996508	0.0122781444824	0.101897368277	0.0441425767517	0.0310646488338	0.71822686618	0.000333037737508	0.00307836673978
a31	0.0637172595027	0.00510265197413	0.219474429426	0.0155066482506	0.0165494296446	0.674710388727	0.000590694249836	0.00434848804659
a37	0.0712110598342	0.00504084109138	0.327449666475	0.0102482159502	0.0231001715482	0.514566446242	0.0105410128833	0.0378426013489
a41	0.0550167402781	0.00477475536379	0.189041049492	0.0083383925834	0.0219493266161	0.660816465414	0.0135027048278	0.0465605672163
a37	0.0279599660927	0.0034790776546	0.0695659194973	0.00441128236113	0.0144861081387	0.858564655138	0.0046744868526	0.0168585102054
a13	0.0195426306976	0.00372268165153	0.0304249394991	0.00414763648704	0.0156835415462	0.917656718379	0.0017462652942	0.0070756086018
a38	0.0132580902325	0.00306071055051	0.018371199833	0.00383148162901	0.0143134095154	0.94100063946	0.00101617421807	0.00514832586727
a35	0.00819750174417	0.00199657565017	0.0140265329443	0.002772020643	0.0104686088385	0.957777696487	0.000714892439357	0.00404621305576
a39	0.00611136058139	0.00159085395006	0.0148165579814	0.002538907481	0.0092013202795	0.963296882162	0.000346010927786	0.00209810979859
a35	0.0065046351938	0.00208725115002	0.0192938126605	0.00368427056033	0.0102757400932	0.956409237387	0.000261216797262	0.00148379071286
a20	0.0120821887313	0.00543499918334	0.0360257542202	0.0100690107534	0.0193975450311	0.910666089129	0.00144066911909	0.00488369050429
a31	0.0130200023771	0.00611622732778	0.0349477634067	0.0110191433511	0.0189586635437	0.90861680971	0.0017316517087	0.0055897390681
a46	0.010412158259	0.00424129547593	0.0355187881356	0.0073153978837	0.0137644597146	0.923811983237	0.00159959300523	0.0033363579227
a37	0.029402939753	0.0270745369253	0.0905988543785	0.0477518149612	0.0483002289049	0.739680741079	0.00595505136841	0.0112358346409
a17	0.0397868315843	0.0419835766418	0.12078654146	0.0814051416537	0.071080444635	0.622980773693	0.00748513645614	0.0144915111136
a31	0.0291361795281	0.0330037712139	0.109007202487	0.0819049705512	0.0605731232117	0.673593871231	0.00432237921871	0.00845844380453
a20	0.056338880176	0.0564970110713	0.108515679496	0.0865697401837	0.0619587494039	0.581411033744	0.0254938744729	0.0232149778015
a39	0.085857071392	0.10488952169	0.126878073165	0.113188683395	0.0902916481346	0.364443464581	0.058495669491	0.0559558252672
a31	0.083948630464	0.14146764723	0.147776874388	0.164024917798	0.123461776045	0.212821308194	0.060984714497	0.0655141117557
a33	0.090175971488	0.15200940241	0.121539218129	0.152823059266	0.108372211348	0.202085282731	0.091221871499	0.0817729605852
a21	0.0956265951627	0.144300684137	0.10387071271	0.125377083089	0.096324423116	0.18722918091	0.1318970605	0.115374226862
a31	0.0996642683876	0.155673548046	0.11604770757	0.137581474363	0.109874309039	0.142838670303	0.1211281735	0.117191843621
a29	0.109156499463	0.185662349349	0.105448340523	0.135734393121	0.104831421013	0.138468733434	0.113297867833	0.10740042254
a31	0.116935384821	0.193635743116	0.099906754841	0.128873619374	0.102836322004	0.138272707811	0.113882884278	0.10565660418
a8	0.10888807994	0.163989661039	0.0960210062803	0.117569363125	0.099251025668	0.130044932604	0.149484546426	0.13475137806
a31	0.10667521998	0.155452790346	0.0951487567601	0.113680111042	0.097748168556	0.127148444201	0.160065888809	0.14408059602
a17	0.10523880666	0.147429898115	0.09504628892	0.110640830347	0.097361482852	0.125144404734	0.168489119603	0.150649158673
</S>	0.09403027833	0.123725481058	0.08727276446	0.0990676101735	0.089458461426	0.122164062367	0.206447069802	0.177834279336
