 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.032356088037	0.0613598115	0.088402377	0.1478801641	0.0603270045	0.1640413194	0.01826357565	0.088581983	0.0710377393	0.267749944784
a31	0.011399781037	0.153580093833	0.0891580256667	0.168703648033	0.174765624833	0.1882355298	0.06183368065	0.033064627	0.0267126926333	0.0925463187843
a39	0.00618683911233	0.180589976611	0.0408795328889	0.0969641343443	0.226249691611	0.311501759933	0.0780423162167	0.0134758109947	0.0119464178591	0.0341635271714
a31	0.00449647093744	0.175944304204	0.048144781963	0.175657643115	0.148145407204	0.352837639978	0.0587954380722	0.0197061836596	0.00457555883437	0.0116965441571
a27	0.00730161177915	0.156855138068	0.0814422239877	0.212104334372	0.162767069068	0.204315426659	0.139920609357	0.0264056305532	0.00335170441146	0.00553624224237
a11	0.0288123032597	0.0744998760227	0.0924779013292	0.109905955457	0.306710119689	0.176381205553	0.158841759786	0.0222676541844	0.0112518053705	0.0188514117475
a37	0.0456605490866	0.0731958553409	0.108921033776	0.060682885819	0.364601539896	0.177139108518	0.085928319262	0.0272683837281	0.0259271647902	0.0306751289158
a31	0.0434733776955	0.177245515114	0.195954074592	0.111438508606	0.229270057632	0.134178653839	0.040475488854	0.0268496089094	0.0221017002301	0.0190129856453
a3	0.0427788938985	0.189462181705	0.375805304864	0.147277542869	0.0890743848773	0.051670734613	0.0222389853847	0.0636410249698	0.0110546665434	0.00699624282177
a20	0.0392918902995	0.143406177235	0.495153501621	0.138198437623	0.0463525106258	0.028436207871	0.0175736795616	0.0807168163233	0.00784930018113	0.00302142802059
a31	0.0239912257332	0.386143425745	0.359533285874	0.132875482541	0.0273970332086	0.0180113877237	0.00821034052053	0.0390489110411	0.00341471886704	0.00137413390353
a11	0.00901496232107	0.648290298582	0.189548533958	0.10806408418	0.0124179452029	0.00952108717457	0.00319655524018	0.016268912947	0.00232046472901	0.00135712078451
a31	0.0118954525504	0.623489009527	0.187432047986	0.0948775547267	0.0211858405343	0.0254288602249	0.0118739945801	0.0151812359823	0.00531474220967	0.00332120619484
a29	0.0147542635168	0.458956266509	0.250106065995	0.0894466915756	0.0365983868448	0.0545639344083	0.02771271486	0.0375993953274	0.0209427562366	0.00931943859828
a39	0.0081466028056	0.34949003217	0.237466005332	0.168223747192	0.0393865089483	0.0736208814694	0.0337671602867	0.0521569874425	0.0270169107455	0.0107251041994
a21	0.00465261996853	0.361163130723	0.146308085111	0.286687499064	0.0313015619828	0.0822692538231	0.0287946040956	0.0391167871475	0.0141187795818	0.00558765383313
a31	0.00662098022284	0.311195380241	0.153281081704	0.266158523021	0.0372890829943	0.131898637941	0.0375894216985	0.0355058157158	0.0141325038606	0.00632856771104
a37	0.00869373367428	0.191770126747	0.232515247235	0.192047487674	0.0508289676648	0.15962562598	0.0603279555662	0.0513288895719	0.0375079546202	0.015354031237
a31	0.0231168269914	0.139008095582	0.254341442412	0.189445592558	0.0720384212216	0.134145591993	0.0613656098554	0.051272906524	0.0475872865401	0.0276782414123
a7	0.0319179386638	0.102407947861	0.225448250804	0.178890820853	0.0763285757405	0.127869713998	0.0760702546185	0.0523354488413	0.0805564305134	0.0481746091374
a31	0.0418726342213	0.0847193999537	0.215326706935	0.183985056951	0.0791643802468	0.107558116333	0.0804321682062	0.0540277496138	0.0927243835045	0.0601894150458
a23	0.0463461687404	0.0747810066512	0.193328058978	0.177866180984	0.0784207774156	0.081831417111	0.0747205994021	0.0633743565379	0.119724107835	0.0896073416819
a13	0.0302239445801	0.0543865658837	0.219777806326	0.155779825661	0.0526765014719	0.0775474957037	0.095954723134	0.0719331871793	0.146681869278	0.0950380792273
a3	0.0215187910267	0.0700909369612	0.335085328775	0.179548541887	0.0472803604906	0.0732837972346	0.0914726477113	0.0478545650598	0.084885998426	0.0489790244091
a20	0.0153736450089	0.0949595069871	0.427853136258	0.189373673962	0.0438124721635	0.0655704520782	0.0685373809038	0.0308338013533	0.0411264788087	0.0225594134697
a31	0.0225554978363	0.090676760329	0.408811628753	0.204377144654	0.0477273500545	0.0670906983594	0.0616032186346	0.0333053284511	0.0378263389362	0.0260259838232
a46	0.0291065012788	0.063585923443	0.289058069584	0.196289444885	0.0487807690182	0.0702626994531	0.0781910012115	0.0539793334837	0.104908498312	0.0658377412744
a31	0.0387187917596	0.056914864481	0.226378826528	0.202406861628	0.0543573480061	0.0694416798177	0.0793717240705	0.0616412458279	0.127764639437	0.0830040187581
a17	0.0462280565865	0.0566689861603	0.188248192176	0.196568313876	0.058620668002	0.0662208616059	0.0728547400235	0.0639424706093	0.153852036479	0.096795664586
a31	0.0614430188622	0.0604574433868	0.155438190725	0.173195561292	0.0646311846673	0.0624839565353	0.0781799900078	0.0695328555364	0.16522969816	0.109408094862
a20	0.0666793956207	0.0605952111289	0.132621543575	0.152541300431	0.0658612402224	0.0570121858451	0.0732975700026	0.0742084618455	0.188211712053	0.128971384954
a8	0.0563650612069	0.0617822837096	0.126067997858	0.11252257181	0.0617369104075	0.0602352932817	0.0755092500009	0.0802955956152	0.224093684018	0.141391350318
a31	0.0718692737356	0.0780443512365	0.150650409286	0.131714265603	0.0763907184692	0.0708709797606	0.0827030100003	0.0782452568717	0.149927844673	0.109583898773
a10	0.0769972912452	0.0773956070788	0.132745083095	0.132288845201	0.0775008048231	0.0723457899202	0.0824667233334	0.0806109306239	0.154958868224	0.112690099591
a11	0.0673819637484	0.0839944923596	0.161001577698	0.111247253734	0.0768237536077	0.0698100566401	0.0786174444445	0.0776887885413	0.163056786075	0.11037790653
a37	0.0547996935828	0.11139901412	0.268879099233	0.118650933245	0.0839340712026	0.0614328222134	0.0677124068148	0.0588743248471	0.100710862025	0.0736067808433
a29	0.0417372458609	0.12767070804	0.372021589744	0.131272831082	0.0779868120675	0.0491908564045	0.0560571886049	0.0392498042824	0.0605176520083	0.0442953206144
a24	0.0378562009536	0.124710499347	0.407246473248	0.134394977027	0.0697852356892	0.0463729228015	0.0570297938683	0.0340032054275	0.0524379803361	0.0361627252048
a6	0.0412451643179	0.098834470449	0.312483277749	0.122996391009	0.0625712705631	0.0487900212672	0.0611305979561	0.0495231251425	0.124619225112	0.0778064950683
a8	0.0449568397726	0.086211007483	0.246244395916	0.111018222336	0.0626925121877	0.0518460357557	0.0654787293187	0.0623946750475	0.164815365037	0.104342238356
a31	0.0531331275909	0.100464459161	0.254565125305	0.110298920779	0.0778421640626	0.0619680352519	0.0743240064396	0.0663918483492	0.115106736346	0.0859055861187
a0	0.065574129197	0.100010421387	0.215732418435	0.117084586926	0.0855062813542	0.0737176417506	0.0818968854799	0.0758881274497	0.0989008801153	0.0856886420396
a37	0.0714366030657	0.094111742129	0.184196629478	0.122932625642	0.0853666837847	0.0791016205835	0.08603969516	0.0819294104832	0.103405245038	0.0914797973465
a46	0.0722832043552	0.087714364043	0.160059356493	0.123148375214	0.0824886825949	0.0792226221945	0.08535776172	0.0850946388277	0.123035273346	0.101595762449
a8	0.0729072834517	0.0824208080143	0.135096562164	0.116868763071	0.0799082155316	0.0789696893982	0.0853916055733	0.0887581516092	0.146326757782	0.113352137483
</S>	0.0741442997259	0.0826301390071	0.127018546082	0.110113493535	0.0804757477658	0.0795392796991	0.0867249452867	0.0910252508046	0.151311723891	0.117016528742
