 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.081726251	0.3963094058	0.04486061565	0.0074991085	0.025082974493	0.105389763725	0.339131815636
a41	0.216439641667	0.4817667686	0.129938565217	0.0107172661667	0.00839734961533	0.0393496010583	0.11339076867
a31	0.481496720556	0.263186260867	0.169375655072	0.0250838533889	0.00387475249411	0.0185553795528	0.0384273587433
a24	0.650939273519	0.158865651622	0.138314188357	0.0258096352296	0.00272773349804	0.00947402558427	0.0138694377344
a37	0.65594025784	0.203894883874	0.117533682786	0.0105857886565	0.00129877805501	0.00532861636142	0.0054179700998
a31	0.73073701928	0.166836641958	0.074435756262	0.00504095193217	0.0130164777407	0.00481012642047	0.0051230542216
a17	0.866514373093	0.0604690563193	0.0354010680873	0.00304176879072	0.0178444243802	0.00740968447349	0.00931962107387
a5	0.929169647698	0.0240486425398	0.0194045442958	0.00132928001024	0.00775344092673	0.00850673049116	0.00978769485796
a17	0.928461772566	0.0123451599466	0.0105620305319	0.000991258603413	0.00401972300891	0.0275683071637	0.0160517124527
a20	0.914088267522	0.0130967663155	0.00763402201063	0.0013572383678	0.00261034520297	0.0428624907212	0.0183507459176
a5	0.926696499174	0.0159381244385	0.0122175010035	0.00386697285593	0.00371661613432	0.0281224071071	0.00944173070587
a20	0.898195699725	0.0192025568128	0.0318116423345	0.0126573076186	0.0106077202781	0.0181311409024	0.00939385286862
a37	0.872651856575	0.0222871272709	0.0380411771115	0.0183452925395	0.016180748426	0.0166148273008	0.0158789459562
a39	0.870756342192	0.0322440864236	0.0355897410372	0.0198805151798	0.0134486904753	0.0122564842669	0.0158241043187
a35	0.889346900731	0.0357718668079	0.0323312636791	0.0170145978933	0.00783175499177	0.00795692445563	0.00974667783957
a7	0.915639600244	0.0321703022693	0.0249103482264	0.0118144614644	0.00428274716392	0.00486528001854	0.00631731111319
a24	0.864496833415	0.0414731007564	0.0378510640755	0.0243389971548	0.00739800288797	0.00945314500618	0.0149889148044
a37	0.694526414472	0.0538938802521	0.0640069313585	0.0608267467183	0.0338413481293	0.0295859863354	0.0633187016015
a17	0.445805334824	0.0723694667507	0.0866290787862	0.104385378906	0.0804832780431	0.0678943837785	0.142433050534
a31	0.255017058275	0.0869940089169	0.0929975412621	0.118640432969	0.143694432681	0.10476278626	0.197893710178
a20	0.168694989425	0.097584759639	0.097641773754	0.116719587656	0.161189320894	0.13127394542	0.226895626726
</S>	0.146962849713	0.10586458482	0.103388426877	0.120069438828	0.139481900447	0.14399780771	0.240235028363
