 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.0171374205	0.0135950948	0.0065889308	0.02907029525	0.00238874755	0.00909221275	0.37473216965	0.0779933265	0.0610661615	0.078384979	0.32995073993
a20	0.0204491378333	0.00472352964803	0.00430471883333	0.00974118923045	0.00189230868333	0.00872877171667	0.625446933217	0.117750672167	0.0508840018333	0.045778429	0.110300333763
a31	0.0167652316111	0.00157492358889	0.00181648848111	0.00324742221463	0.00225650146111	0.00902368120556	0.764310494406	0.105246827389	0.0292031929444	0.0292896713333	0.037265551301
a39	0.00966269053703	0.00052513442306	0.000858518183703	0.00108279722214	0.0021812700537	0.0111223739019	0.858184464802	0.0744496641297	0.0154735673148	0.0137100271111	0.012749478567
a31	0.00799139474568	0.00017598720937	0.000583669914568	0.00036945981828	0.00234967205123	0.0124404343006	0.891932194934	0.0469431643766	0.0202215387716	0.0112161707037	0.00577629757567
a46	0.00499185204856	6.01475057567e-05	0.000412482931523	0.000141305887093	0.00255571448374	0.0166308227669	0.916665398311	0.0240609077922	0.0213710151239	0.00869264990123	0.00441770895856
a37	0.00500372868285	2.69607764522e-05	0.0108984292705	8.89159323643e-05	0.0296988248279	0.0897755622556	0.661572036104	0.0213946342641	0.0647065962413	0.0634427029671	0.0533916499529
a31	0.013170679661	3.14869378174e-05	0.0146156902902	0.000279129684121	0.041040033276	0.126723722419	0.435021825368	0.034817178088	0.14741565208	0.092414350989	0.0944702883176
a13	0.015395431887	2.97761969391e-05	0.00542062908007	0.00042823948804	0.019564138092	0.11197674914	0.488280261789	0.0479972713627	0.17383813736	0.0678646203297	0.0692047411059
a11	0.00799686229567	1.86640509797e-05	0.00209636721669	0.000380327166013	0.0106263116307	0.137553703047	0.366950287263	0.0525101157876	0.230050765787	0.126273803443	0.0655427723686
a31	0.00829584359856	0.000943311825327	0.00182944774556	0.002136176732	0.00688230714357	0.100242735016	0.249678595754	0.0800931319292	0.296446295262	0.176179554481	0.0772725927895
a20	0.0162029643662	0.00441435717511	0.00631929318185	0.00629158891067	0.00644095571452	0.0404752323387	0.185754058585	0.0836874863097	0.342691928421	0.23666940816	0.0710527242632
a31	0.0417938677887	0.0217867720584	0.0170189267273	0.0228292246369	0.0144853199048	0.0374260741129	0.106250096195	0.0680457811032	0.299700299474	0.24287455272	0.127789078088
a41	0.0731231092629	0.0497241130195	0.0434225682424	0.033283171879	0.0196886233016	0.0393194630376	0.0866314987317	0.0587088547011	0.195846826491	0.223009597573	0.177242169363
a31	0.0929456630876	0.0691084726732	0.0583074580808	0.0398840296263	0.0211360601005	0.0407675260125	0.0753179995772	0.047700892567	0.143941785497	0.214507005858	0.196383119788
a24	0.0926104776959	0.0673466495577	0.0549574160269	0.0434172195421	0.0217968327002	0.0427392046708	0.0680429065257	0.0430352938557	0.130506665166	0.229336685286	0.206210666596
a31	0.0756914635653	0.0529358098526	0.0461235166756	0.0365080768474	0.0188015309001	0.0358347852236	0.0547178598419	0.0370099966186	0.145069215055	0.258463065095	0.238844695532
a10	0.0792031955218	0.0573204046175	0.0514318888919	0.0328737029491	0.0173251013	0.0315385044079	0.049912017614	0.0342212088729	0.138099918352	0.250543001698	0.257531058511
a31	0.0841165551739	0.0616513298725	0.0542579866306	0.0314622266497	0.0158899707667	0.0290430398026	0.045751328538	0.0323564356243	0.137484446117	0.245246200566	0.26274046617
a46	0.0852103717246	0.0713240949575	0.0610079192102	0.0279664165499	0.0155023979222	0.0269016512675	0.0403774701793	0.0320197305414	0.139899108706	0.223115906855	0.276674922057
a20	0.0996002225749	0.0958977249858	0.0794398330701	0.0222513055166	0.0144379369741	0.0211413184225	0.0564741780598	0.0314530948471	0.122641289569	0.194486297285	0.262176794019
a46	0.0940392861916	0.107065511662	0.0822187510234	0.0223089568389	0.0167452239914	0.0219240501408	0.0695285993533	0.033190063949	0.101223056523	0.172657167428	0.279099348006
a31	0.0944815453972	0.127885117221	0.0847879283411	0.0257564119463	0.0224057459971	0.0295525997136	0.103522063118	0.0472123726497	0.083615090841	0.137639652476	0.243141482669
a7	0.0959545884657	0.13847480574	0.0877401207804	0.0316542539821	0.0290788173324	0.0370080342379	0.124916921039	0.0566057275499	0.0713172056137	0.108135847492	0.21911368089
a31	0.102445926155	0.14473400858	0.0921299569268	0.0331472316607	0.0300643204441	0.0378903120793	0.123666520346	0.05584296085	0.0661101868712	0.0997714258307	0.214197150297
a39	0.0981011677183	0.133628849527	0.0840798989756	0.0321312482202	0.0291583298147	0.0367036560264	0.114005156782	0.0539254096167	0.0696234306237	0.11416283861	0.234479996766
a31	0.0842003929061	0.120215146509	0.0733315529919	0.0320326094067	0.0303146002716	0.0381554320088	0.119583968927	0.0582767762056	0.0739843302079	0.118976006203	0.250929185589
a15	0.0716441226354	0.10174113817	0.058913392664	0.0272975188022	0.0262071564239	0.0339246966696	0.112326141309	0.0565013997352	0.0977790734026	0.148403722068	0.26526164853
a20	0.0553003645451	0.08162634539	0.0578002125547	0.0280463352674	0.027033659808	0.0298932715565	0.0767978654363	0.0428721422451	0.111383344468	0.196123034023	0.29312344951
a35	0.0560475428484	0.0800566974633	0.0647895301849	0.0399133074225	0.0384653122693	0.0378272738522	0.0747816261454	0.0441508307484	0.0931311448227	0.179320568008	0.291516166503
a28	0.0606365022828	0.0736159381544	0.0687960027283	0.0520155108075	0.0665805987564	0.0596305179507	0.0926978363818	0.0493439762495	0.0838622462742	0.151851589336	0.240969255501
a31	0.0782628774276	0.0991347693848	0.0897854642428	0.0614666102692	0.0815008929188	0.0748922826502	0.119923608794	0.0605444080832	0.0752445534247	0.106983336445	0.152261181834
