 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.00506553381	0.004724210005	0.004029801685	0.0107403699	0.00242501749	0.020170258565	0.02021997	0.785626375	0.14699848139
a31	0.00819782981	0.003798981105	0.00931644901833	0.187691341233	0.00187224275667	0.00693634522167	0.121317374667	0.594747347667	0.06612209239
a46	0.0443794676033	0.0659177098017	0.152246647339	0.305192267078	0.00247241331889	0.00550521173056	0.152106171222	0.230862243556	0.04131784603
a31	0.0626734348678	0.121095843267	0.44925823578	0.168204880359	0.00178791939963	0.00497861085019	0.0545545284073	0.105553494852	0.0318930512433
a24	0.0346751222893	0.0951348224223	0.548479618593	0.13365111812	0.0170108970932	0.00252328175673	0.0449200111358	0.0627465069507	0.0608586754144
a31	0.158940799096	0.101737835474	0.449817439531	0.11988195804	0.0220402332357	0.00169467053558	0.0396091638786	0.0494349591836	0.0568429721381
a37	0.258378696365	0.111870905158	0.474591469844	0.0753518760133	0.00816354018323	0.00112492949519	0.0163110911262	0.0295624605945	0.024644992046
a31	0.307417715455	0.132711318386	0.448342096615	0.0610109343378	0.00358258952774	0.00160988046506	0.0080425791754	0.0222432429982	0.015039604682
a18	0.461091378485	0.154897206129	0.332766688872	0.0279489997793	0.00125900358325	0.00155785233502	0.0032510890318	0.00859229506607	0.008635472494
a31	0.492578776162	0.173623785376	0.274192472957	0.0224502895931	0.000971849735083	0.00623962955834	0.00453438118393	0.0136558169554	0.0117529897647
a41	0.426391442054	0.244986805125	0.260699567652	0.0223601601977	0.000927647925028	0.00867638251945	0.00524106918464	0.0167185674851	0.0139983362549
a31	0.277610160685	0.215793461708	0.217513879217	0.0444520113992	0.00388410862168	0.0101240355065	0.0328225105182	0.183615390995	0.0141843947516
a21	0.110288868228	0.109042272569	0.128232276406	0.0788243371331	0.00612916470723	0.0103921288022	0.0704329068394	0.471205030332	0.0154529715839
a31	0.0494770084093	0.0642457328563	0.0936187621353	0.0988425723777	0.0113778030691	0.0110006315674	0.113550805613	0.532773926777	0.025112697528
a14	0.0456256838031	0.0867595409521	0.111348260712	0.104767347459	0.0261734266897	0.0231846308558	0.139130316871	0.408873392259	0.054137340176
a31	0.0622232679344	0.125670903651	0.147854253571	0.108115862486	0.0428671932299	0.0384031382853	0.120294265624	0.26726705742	0.0873040247253
a24	0.0675510883115	0.140079741217	0.154401404524	0.108161967495	0.0523136387433	0.0466601287618	0.0977431685413	0.22846776914	0.104621076242
a31	0.0621282551038	0.145841310406	0.152392958175	0.100941455832	0.0536245969144	0.0458517729206	0.0925133428471	0.231038629713	0.115667652081
a10	0.0539961250346	0.147207790135	0.142338406058	0.0930156186107	0.0497187786381	0.0414729113069	0.0969516326157	0.234527493238	0.140771194027
a7	0.0434772556782	0.142638086712	0.121409090686	0.0782689328702	0.044862950546	0.0393241344356	0.0995118175386	0.262952144413	0.167555554676
a20	0.0419428292261	0.112977056237	0.0944645512287	0.0719431442901	0.0444126935153	0.0428192948119	0.112485295846	0.274381508138	0.204573638225
a31	0.0571635280754	0.0975453294123	0.0899229410762	0.0789027080967	0.0508600165051	0.0565932359373	0.150706491949	0.215308942713	0.202996839408
a8	0.0740186343585	0.100395318471	0.0977808286921	0.0885730360322	0.0641691475017	0.0719444453124	0.161073747316	0.162448390904	0.179596486469
a31	0.0844108381195	0.0950489214903	0.0979254228974	0.0949560103441	0.0702726725006	0.0811682717708	0.171178385772	0.137953538301	0.167085942156
a33	0.0808189580398	0.0858498538301	0.0905800916325	0.092250118448	0.0655461808335	0.0778874372569	0.175098728591	0.153413850767	0.178554727385
a7	0.0809294480133	0.0839134012767	0.0856634032108	0.091957222816	0.0752417602778	0.0815397190856	0.14149966953	0.181698343589	0.177556995795
a31	0.0958978593378	0.0990054604256	0.102774566404	0.101666454272	0.0838680550926	0.0928077563619	0.161167169843	0.118981377863	0.143831328598
a23	0.0845771897793	0.0891319568085	0.092708815468	0.0943159960907	0.0726967446975	0.082488315454	0.165091053281	0.150408315954	0.168581646199
</S>	0.0707859898897	0.0749752734043	0.076362797734	0.0853691200453	0.0661573293488	0.072669597727	0.14310901164	0.210772567977	0.1997983231
