 	lo	sentii	che	arrivò	</S>
a11	0.2669334695	0.3836984225	0.0168594675	0.154971315	0.17753729175
a31	0.102527242167	0.378094583167	0.212944609833	0.233928228333	0.0725053150833
a28	0.130904006722	0.226155233389	0.328291786611	0.273767192778	0.0408817800278
a37	0.139860076574	0.183417608796	0.18830224887	0.459376240926	0.0290438103426
a20	0.069239044858	0.195065027265	0.10384770829	0.607134326975	0.0247138937809
a31	0.098811043286	0.425040625755	0.0612635790967	0.402414635658	0.0124701407603
a1	0.381351674429	0.421548833585	0.0286313600322	0.163108922886	0.00535921365343
a0	0.443840871476	0.423308486195	0.0202375346774	0.105287768629	0.00732532111781
a17	0.198026127825	0.688070448732	0.0201799855591	0.0858498632097	0.0078735842726
a31	0.103266486608	0.789853226244	0.032150673853	0.0669632447366	0.00776639999087
a0	0.0720212988693	0.706673865415	0.0598561026177	0.125689111579	0.0357596156636
a46	0.0582184679564	0.571890688472	0.0703587988726	0.196066390526	0.103465628555
a31	0.0704007843188	0.496851749491	0.0917831229575	0.194118830175	0.146845496185
a18	0.0922534914396	0.461243036497	0.114563674319	0.162277743392	0.169662028728
a31	0.12371953048	0.362062828832	0.139279454773	0.169451777797	0.205486399576
a39	0.141623076827	0.237470306277	0.153798824924	0.192129599266	0.274978209859
a31	0.146372102276	0.189556675426	0.168087644975	0.201323683089	0.294659919953
a46	0.138851210759	0.156544388475	0.162445234992	0.20977988103	0.332379316651
</S>	0.116853105379	0.124372999238	0.132935462496	0.219338615515	0.406499848326
