 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.113863787	0.007858374925	0.1134211235	0.0258996915	0.017026274	0.17514786	0.299635349	0.090053469	0.1570940575
a8	0.358171987	0.002930600025	0.0483805903228	0.0292338565	0.0097615449	0.0906615843097	0.2868061694	0.111570643	0.0624829597333
a31	0.440796782333	0.001026956405	0.0168187459971	0.0391030638333	0.0040942572	0.0331393804129	0.111818257533	0.326787404333	0.0264150801444
a29	0.230828870778	0.000445232838333	0.00694574839903	0.0468399746111	0.00268155693333	0.015177866071	0.0701248338443	0.568151168111	0.0588047113815
a11	0.133609436259	0.000216153312778	0.00325398564634	0.243064788204	0.0565739301778	0.006452690157	0.0459791089481	0.39429615737	0.116553710461
a31	0.099281714753	0.00117799766426	0.00587491272878	0.333205689401	0.0780935710593	0.0223826335857	0.180666280649	0.185381767123	0.0939353958203
a17	0.0843556729177	0.00152328029275	0.00658122758293	0.159801937134	0.0306414659531	0.0276742837952	0.221205412016	0.430628469041	0.0375882186068
a21	0.0345028976392	0.000579711290583	0.00237913823431	0.059621841378	0.011140363351	0.00944376215507	0.0778093501387	0.79020886968	0.0143140299023
a24	0.0564045712131	0.000570471385194	0.00124073224477	0.0226263817927	0.004398014817	0.00331157030836	0.0322376237129	0.87375173656	0.00545886874743
a31	0.174553323738	0.0208729750284	0.0284352642149	0.0890679535976	0.0113078352057	0.00964371073612	0.0353770372376	0.61291925552	0.0178225989958
a18	0.301601241246	0.0512490856761	0.0485778117383	0.189380064533	0.0218713954019	0.0258600622454	0.0524148707459	0.270976133507	0.0380692923319
a31	0.275090307082	0.0788325752254	0.143824979246	0.176152441511	0.029468106134	0.0335631950818	0.0467602532486	0.143728572836	0.0725795301106
a8	0.247027152361	0.105144609742	0.176769048749	0.17180722717	0.0303659067113	0.0275252593606	0.0361103610829	0.0993256592787	0.10592474337
a31	0.23096702412	0.152613087914	0.173024978583	0.155436987723	0.0261797655704	0.0415539041202	0.0322716270276	0.0779756080929	0.109977004457
a11	0.163243834707	0.204305489305	0.189720297528	0.110067677908	0.0393084311901	0.0633087097067	0.0445547070092	0.076019046031	0.109471813152
a31	0.137341451569	0.224389726435	0.187678827176	0.092244938636	0.0442152053967	0.0771993449022	0.0505022083364	0.0722219253437	0.114206372717
a8	0.122144920523	0.201232455478	0.189592335725	0.0855548235453	0.0527700054656	0.0887396966341	0.0587409721121	0.0717597117812	0.129465070906
a24	0.119068766841	0.176833211826	0.143048535242	0.0986920191818	0.0701683871552	0.092701208878	0.077074645704	0.0891523305937	0.133260906969
a31	0.10636189228	0.190501810609	0.186343218414	0.0815041083939	0.0599026747184	0.104218529626	0.0671148402347	0.0767651301979	0.12728783899
a37	0.104545059093	0.177951793536	0.185687249471	0.0811469994646	0.0590785239061	0.102554161542	0.0665784400782	0.0766221167326	0.145835699663
a31	0.0972436226977	0.145741541179	0.189051673157	0.0767567131549	0.0604018956354	0.122296278847	0.0708862423594	0.0704220249109	0.167200013221
a28	0.0930469805659	0.130611083726	0.192817786386	0.0746394830516	0.0639639228785	0.132159702949	0.0746556297865	0.0689253143036	0.169180094407
a31	0.0909936051886	0.119162801242	0.194184697462	0.0735526486839	0.0659527942928	0.140067774316	0.0773472599288	0.0675726621012	0.171165764802
</S>	0.0788675975943	0.111263650621	0.240640328731	0.055700450842	0.0550108621464	0.167094412158	0.0691275349644	0.0476883570506	0.174606807401
