 	da	da	un	famoso	poeta	</S>
a31	0.026117074	0.014501915	0.4790532598	0.0116243215315	0.402344453825	0.0663589427
a37	0.0258669373333	0.0284458693333	0.784378143267	0.00388692685117	0.134324705482	0.0230973830863
a31	0.0821946224444	0.0307676581111	0.800287617756	0.00131080781472	0.0461958986174	0.0392433680818
a28	0.0942212653148	0.0164879835704	0.827025699252	0.000465317770573	0.0168239477005	0.0449757848273
a31	0.119171902938	0.0179645787235	0.644745764417	0.000289674964524	0.0105126412615	0.207315443742
a20	0.212022110979	0.0466226612412	0.436865639472	0.000837499741508	0.0105199414205	0.293132151247
a13	0.304386630326	0.188983263747	0.335363879157	0.0018368524805	0.0094241784735	0.160005218749
a39	0.381287950109	0.371413434582	0.145795581052	0.00391782106017	0.00810905289117	0.0894762112497
a31	0.444904296703	0.327874114861	0.090631379684	0.0343932396867	0.0498174150304	0.0523795627499
a35	0.373093072234	0.21284264162	0.061415873228	0.185206603229	0.104779091677	0.0626626999166
a31	0.233545414078	0.200837163873	0.0738774687427	0.311235011076	0.105708383892	0.0747965633055
a17	0.175248568026	0.171297807958	0.0917424112476	0.314060427025	0.156079614631	0.0915711877685
a31	0.158959956009	0.157455785986	0.0984537354159	0.287080222342	0.182890184877	0.11516014259
</S>	0.185780328005	0.171350312993	0.109581175208	0.261363996171	0.149311727439	0.122612496295
