 	questa	canzone	ee	l'	ha	scritta	un	poeta	</S>
a8	0.0220444295	0.028582024	0.00677354181	0.0082027426	0.0072346589	0.0435046185	0.48591751	0.10747608057	0.290264447655
a23	0.1270612915	0.0227253293333	0.0251136106433	0.0302430646	0.0535700769	0.0465448221667	0.56203222	0.0359033011183	0.0968063343737
a31	0.245711677167	0.0208445787778	0.0361158252144	0.0866399648667	0.187686888967	0.0624825733889	0.314160636667	0.0119854133844	0.0343724416766
a28	0.433430789056	0.0456787842593	0.0294731767381	0.0819140969556	0.191157044322	0.0647789577963	0.135720840889	0.0040212784638	0.0138250067589
a20	0.493445656352	0.0850195247531	0.061264292246	0.104395340985	0.127029402774	0.0343546662654	0.051230696763	0.00157655586027	0.041683854953
a31	0.266442574451	0.0826264249177	0.128650987415	0.284293793662	0.146208067591	0.0192928530885	0.0206852431877	0.000762021046757	0.051038028151
a8	0.124539962484	0.0716438449726	0.259563099138	0.367998474554	0.12989250253	0.0129552953628	0.0131507341959	0.000325160688919	0.019930905217
a31	0.0620061043947	0.0515341744909	0.237357643379	0.228716609185	0.0765155316433	0.00899513635427	0.325407004732	0.00019256792164	0.00927522952567
a20	0.0430375063649	0.0209451486636	0.134822678126	0.104253536395	0.0322498303478	0.00326921174476	0.657586251577	0.000187972019213	0.00364789079522
a31	0.046011483455	0.0184044025545	0.100858746709	0.065387592465	0.0208488276159	0.0339972159749	0.708007700526	0.00133699237307	0.00514703309841
a36	0.0360231071517	0.0236808281848	0.040247162903	0.036584028655	0.0129919616053	0.046707938825	0.793324333509	0.00413506149102	0.00630554646614
a24	0.0288763587172	0.0253408213949	0.0220329809677	0.0223432237183	0.00761563486843	0.028047186775	0.853495954503	0.00579855159701	0.00644928925538
a37	0.0215437579057	0.021502455465	0.0214707649892	0.0167349289061	0.00518475112281	0.0204266518583	0.882140561501	0.004774358199	0.00622178055179
a27	0.0133182426352	0.0128911592217	0.0188889593297	0.00849698958203	0.0025288410676	0.0080344733261	0.9303629405	0.00253150273333	0.00294691086893
a8	0.00876652234507	0.0061377648739	0.0154698497766	0.00345989070734	0.0010345880492	0.00278804090203	0.9604865335	0.00085401111211	0.00100283477464
a23	0.012105528915	0.00963360002463	0.0179003402589	0.00365534413578	0.00133942858307	0.00317806378734	0.947285411167	0.00244549637137	0.00245682012488
a31	0.017986279305	0.0140351743415	0.0329874194196	0.00411328147859	0.00165795382769	0.00361924979578	0.919591660389	0.00302974132046	0.00297924283829
a37	0.0206514327683	0.0121581511138	0.0542629791399	0.0032038764262	0.00119735070923	0.00180013981526	0.904506743463	0.00111487198015	0.00110444015276
a29	0.0392093222561	0.0434475513713	0.07966174838	0.00904327464207	0.00463992253641	0.00638972142175	0.805607514488	0.00718250947005	0.00481845072759
a31	0.081043288752	0.133250100457	0.16721611146	0.022633779214	0.0156589848455	0.0143108174739	0.532066704829	0.0215777271567	0.0122424985759
a13	0.106319622917	0.190004470152	0.243410437153	0.0324885580713	0.0234123562818	0.0171345184913	0.336593034943	0.0324145113856	0.0182224945253
a31	0.119188300972	0.208564423384	0.255208289051	0.0405016090238	0.0341176850939	0.0217992498304	0.242181733314	0.0539342494619	0.0245044618418
a8	0.112329145657	0.213355841128	0.24957858635	0.0422161150079	0.0397541420313	0.0256005749435	0.145639278105	0.0929916764873	0.0785346259473
a31	0.0998137538857	0.216892270376	0.253262168783	0.0470737916693	0.0432119260104	0.0339143716478	0.107239869702	0.0997524374958	0.0988393963158
a21	0.0943428946286	0.214161046792	0.252031676261	0.0543869725564	0.0499236220035	0.0427159818826	0.0838220815673	0.0932368324986	0.115378876439
a31	0.0831762648762	0.195082865597	0.236887198754	0.0696254328521	0.0594924356678	0.0623477819609	0.0768153871891	0.0893550421662	0.127217576813
a29	0.0802458616254	0.173678265199	0.205460236251	0.078672752284	0.0672925968893	0.074738262987	0.0779622557297	0.0933682107221	0.148581563604
a31	0.0715318515418	0.136464649733	0.164429315417	0.103184695428	0.0817385956298	0.105683399996	0.0804648452432	0.0937020069074	0.162800639868
a46	0.0718560381806	0.117795989244	0.141735483806	0.116528195143	0.0920034918766	0.121902739999	0.0840900250811	0.0939761023025	0.160111925289
a31	0.0675896360602	0.097287267748	0.118229049935	0.132178885048	0.102211407292	0.14081164	0.0860522316937	0.0928063954342	0.162833461763
a49	0.0700768720201	0.092300437916	0.112024576645	0.142386100349	0.110331795764	0.152004091333	0.0883751125646	0.0896398998114	0.142861083921
a3	0.0843737540067	0.106013509305	0.118058688882	0.120183206783	0.102420699921	0.124758488444	0.0950490328549	0.10069859327	0.148444007974
a18	0.0880865013356	0.113937927768	0.126129736294	0.111488860261	0.097439951307	0.112418027481	0.0954892009516	0.10290851109	0.152101255991
a31	0.0873070337785	0.130051719256	0.146787142098	0.107583356754	0.0929616291023	0.107667263827	0.0907739283172	0.0974195556967	0.139448381997
a8	0.0802056429262	0.122383163085	0.136888575699	0.0994068755847	0.0855150417008	0.101174259942	0.0885997974391	0.104360063899	0.181466620666
</S>	0.0760109989631	0.104218401543	0.112025155349	0.0841474577924	0.0759473358504	0.084327657971	0.0914375137196	0.12103670195	0.250848810333
