 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.01244180185	0.0084776339	0.3518372785	0.065844906	0.226791897	0.146390385	0.1882160903
a20	0.0044055639464	0.00332793907661	0.3495398256	0.0843134353333	0.0805281116667	0.411233715	0.0666514106333
a35	0.0014893904852	0.00111628894281	0.130874877967	0.0860221384444	0.0312190106889	0.712624408333	0.0366538938778
a20	0.000570981085067	0.000399882982937	0.078231357989	0.0783456751481	0.0150289566963	0.796186299444	0.0312368562926
a38	0.000576777611689	0.000256700815646	0.12912764133	0.0600994330494	0.0236938932321	0.754154929815	0.0320906094309
a31	0.00066801093723	0.000232964188549	0.154984413777	0.0494034033498	0.126994097744	0.623677939938	0.0440391441436
a18	0.000395759455743	0.000131234360516	0.107543544592	0.0931117011166	0.322155545915	0.440519439979	0.0361427913812
a23	0.000216704468581	7.84188245053e-05	0.0745113215307	0.146425053706	0.392857725305	0.331343883326	0.0545669284604
a24	0.000192665449527	8.09321061684e-05	0.0610430338436	0.182425401235	0.310939021768	0.350174134442	0.0951448328201
a37	0.000186823399842	7.90108533895e-05	0.0761662096145	0.243473960412	0.243517427256	0.338751554814	0.09782501094
a20	0.000895134196614	0.00104103543446	0.118926244872	0.240905646804	0.203259919085	0.294784824938	0.140187160313
a31	0.00109947006887	0.00134625078249	0.139515446957	0.243318668935	0.270742913028	0.203093051646	0.140884201438
a20	0.00114828215962	0.00404512566516	0.198931850986	0.238335409645	0.283076341009	0.172453597215	0.102009416479
a33	0.00994014645321	0.188374410722	0.221158270329	0.138817010882	0.143033333003	0.154819562405	0.14385726016
a31	0.0167736694844	0.324699853574	0.24355571011	0.118188331294	0.0718280013343	0.097216054135	0.127738403053
a20	0.0169415514948	0.360665164525	0.252334006703	0.116519528431	0.0600332247781	0.0893510627117	0.104155464018
a31	0.0259429401649	0.529858671508	0.147466797234	0.068905256477	0.051470804926	0.0719940355706	0.104361500339
a20	0.0480961587216	0.552554610503	0.099317334078	0.0653926494923	0.059537991642	0.0718689335235	0.103232349113
a31	0.0869615895739	0.389535650168	0.105645484693	0.0904398048308	0.0917523005473	0.101493886174	0.134171266371
</S>	0.111109609787	0.292405515084	0.117431087346	0.108901242415	0.112077470274	0.117844858087	0.140230183186
