 	se	nella	nella	pasta	voleva	sale	l'	avevo	messo	</S>
a31	0.0108678727	0.003498806135	0.001782511825	0.00260001705	0.01405897435	0.0549953162	0.0187919957	0.0990609625	0.391580495	0.4027630907
a39	0.00458551512667	0.00196350586833	0.00220342969167	0.01907093805	0.0456170781167	0.330339170067	0.0189085605667	0.0829612608333	0.359771208	0.13457934741
a31	0.00166846689556	0.00127760638278	0.00233119088056	0.02444476439	0.0512236595389	0.416333511689	0.0533521505222	0.204222900278	0.188893945667	0.0562518218467
a14	0.000694709345187	0.00106445015426	0.00737266427685	0.0322618275033	0.14400496668	0.265967948896	0.0726867505074	0.258366726759	0.187062761889	0.0305172129156
a41	0.000573291201729	0.00139227138475	0.0113715140923	0.0417252921678	0.177625030893	0.201555194299	0.0529691255025	0.188524415586	0.308387123963	0.0158767332719
a33	0.000661057067243	0.00193162079492	0.00763589613077	0.0271410450559	0.079852200631	0.129764259433	0.0993000501675	0.243604191862	0.399146644654	0.0109630191573
a20	0.0136914485557	0.0340839648316	0.00918259514359	0.0407066946853	0.0426617512103	0.099771656811	0.118894785056	0.293337697287	0.323582014885	0.0240874004524
a31	0.0181191262852	0.0480053689439	0.0088328101812	0.0446112512284	0.0707305764034	0.052838876937	0.0924504100187	0.389557659096	0.241364481628	0.0334894374841
a10	0.0072186880284	0.0233066563146	0.00416407032707	0.0223337488428	0.0985523838011	0.0349467253123	0.10988125334	0.479779919699	0.198747977209	0.0210685444947
a31	0.00940946350947	0.0130226982049	0.00291826234236	0.0149081343809	0.0645919949337	0.0656513071041	0.11711428978	0.4696692799	0.218126982403	0.0245875441649
a46	0.0134273278365	0.00996234150163	0.00290494311412	0.011761057927	0.0351620299779	0.075256152368	0.08907836526	0.4973117333	0.222878440801	0.0422575473883
a31	0.0292324142788	0.0110843128339	0.00661869527137	0.0193177457757	0.0248382036593	0.066526827456	0.07882378842	0.465159684433	0.235448076934	0.0629501724628
a39	0.0405917734263	0.0187090306113	0.0119008660905	0.0252553669252	0.0264387885531	0.0680266914853	0.0771225774733	0.432206788144	0.231210742311	0.0685373254876
a28	0.0257580848088	0.0201076682038	0.0100975000302	0.0146079209751	0.0198298775177	0.0543220278284	0.0705129238244	0.553297649381	0.18344288077	0.0480234614959
a21	0.0160357592696	0.0274139420679	0.0097322343434	0.011599693325	0.0476351755059	0.0627185676095	0.0983716712748	0.542175649794	0.159471946923	0.0248453511653
a24	0.0155962580899	0.0411061310226	0.0116088951145	0.0153906021083	0.127595420169	0.0929625358698	0.142330293758	0.401959396598	0.138895265641	0.0125551928551
a46	0.0159677053633	0.0471798320075	0.0110333547048	0.0166046520361	0.14557764839	0.10565744329	0.145907544586	0.362750972199	0.14033810188	0.00898276208503
a20	0.0159555671211	0.0443316013358	0.0118473005683	0.0143845178454	0.158116374463	0.07453307743	0.142592954862	0.358591744066	0.171985600627	0.00766129729501
a31	0.0244396440404	0.0559626144453	0.0152879481894	0.0164744167818	0.169556668154	0.116814477477	0.121303054954	0.276535464689	0.194157113542	0.009468638365
a14	0.0352563230135	0.107595841482	0.0249286077298	0.0188798405939	0.110940177385	0.154805459159	0.0804199556513	0.26830372823	0.184755197847	0.014114865455
a17	0.0411993226712	0.152128517161	0.0429738359099	0.021345719198	0.131023833795	0.118458793053	0.0777835392171	0.253675682743	0.150003405949	0.0114073319517
a31	0.0675604708904	0.148787762387	0.0657157253033	0.0357666727327	0.148296104598	0.093911614351	0.0834078064057	0.196853550914	0.13959014865	0.0201101541172
a11	0.0767529326301	0.126123932462	0.0677784964344	0.0356983519109	0.089331166866	0.0747868434503	0.0749246988019	0.238423433638	0.18145694955	0.0347231953724
a18	0.0595934445434	0.184426755821	0.0647622554781	0.0252686249703	0.0789752062887	0.101996329817	0.064591032934	0.219384311213	0.172810953183	0.0281910684575
a6	0.0649497461811	0.241518148607	0.0654003951594	0.0240240849901	0.0812036527629	0.120134916606	0.0555822863113	0.166347533738	0.156857854394	0.0239813471525
a8	0.0617839853937	0.233533702869	0.0602851197198	0.0228604736634	0.081441342921	0.146823798869	0.0539036507704	0.151445835913	0.162528399798	0.0253936363842
a31	0.0535938834646	0.232924900956	0.0714958899066	0.0270020698878	0.10082972764	0.185936322956	0.0653879669235	0.121165823304	0.122423386933	0.0192399757947
a24	0.0650260594882	0.213341126985	0.0799968566355	0.0267651619626	0.08524833388	0.152887184319	0.0743784589745	0.147642554435	0.131173857644	0.0235403715982
